Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           n-Butane 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv;Cp;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;
6.7e-08;1e-06;-0.000367551;800.665526311;25.362516947;3.1566e-05;nan;19.744010905;3e-09;375590835.203;7.86e-07;-0.057588943;0.002662472;6.8e-08
0.092318781;34.6740638;0.013233691;0.972567;0.75002954;44.223748234;2147.69229726;2.067638715;0.126484094;7.90613243;-2.8307e-05;0.009938041;0.003647801;0.094866807
0.252968252;69.348127601;0.026434421;1.611965469;0.893796713;122.724179434;2110.51275967;1.222786963;0.294408517;3.396640866;-5.6544e-05;0.012673999;0.004245371;0.263141365
0.386727298;104.022191401;0.039602354;1.950819885;1.038321675;191.077077473;1792.74127975;0.930265875;0.394448823;2.535183129;-8.4711e-05;0.014291679;0.003791968;0.409564762
0.515934134;138.696255201;0.052737652;2.095478861;1.089130322;259.623768093;1586.91790844;0.671579402;0.510901022;1.957326285;-0.000112808;0.01545148;0.003683596;0.556437795
0.642177809;173.370319001;0.065840478;2.212172961;1.128518219;329.108585595;1443.60828605;0.470019829;0.624989875;1.600025919;-0.000140835;0.016360366;0.003604942;0.705312461
0.765930084;208.044382802;0.078910991;2.320376447;1.164437747;399.735988307;1337.53949572;0.306994739;0.735654471;1.359333817;-0.000168794;0.017110523;0.003536046;0.856623835
0.887395966;242.718446602;0.09194935;2.426149717;1.199238426;471.585077868;1255.43544765;0.171201276;0.84265195;1.186729586;-0.000196683;0.017751127;0.003471726;1.010540599
1.006687784;277.392510402;0.104955713;2.531976363;1.233854542;544.691605478;1189.72323192;0.055587493;0.945929258;1.057161507;-0.000224504;0.018311531;0.003410075;1.167139112
1.123878281;312.066574202;0.117930237;2.639069776;1.268730878;619.072914726;1135.76419217;-0.044494009;1.045498713;0.956481331;-0.000252257;0.018810669;0.003350243;1.326456499
1.239020832;346.740638003;0.130873077;2.748108961;1.304109279;694.737430094;1090.55018263;-0.132255939;1.141400411;0.876116734;-0.000279942;0.01926147;0.003291799;1.488510867
1.352158363;381.414701803;0.143784387;2.859520594;1.340136535;771.688837761;1052.0391025;-0.210007969;1.233687891;0.810577787;-0.00030756;0.019673154;0.003234505;1.653310215
1.463327721;416.088765603;0.156664322;2.973601876;1.376910785;849.928132889;1018.79207342;-0.279464732;1.322421772;0.756188397;-0.000335111;0.02005253;0.00317822;1.820856801
1.572561992;450.762829404;0.169513032;3.090579415;1.414503568;929.454705791;989.763567084;-0.341933455;1.407666622;0.710395476;-0.000362595;0.02040477;0.003122854;1.99114946
1.679891817;485.436893204;0.182330669;3.210639657;1.452971132;1010.26695581;964.174002304;-0.398433289;1.489489269;0.671371067;-0.000390012;0.020733891;0.003068348;2.164184909
1.785346173;520.110957004;0.195117383;3.333945603;1.492360601;1092.36265651;941.42919601;-0.449774046;1.567957859;0.637772243;-0.000417363;0.021043082;0.00301466;2.339958533
1.888952864;554.785020804;0.207873322;3.460646461;1.532713527;1175.73918229;921.067641877;-0.496609823;1.643141278;0.608590395;-0.000444649;0.02133491;0.002961762;2.518464863
1.990738833;589.459084605;0.220598635;3.590883475;1.574068;1260.39365421;902.724955447;-0.539476522;1.715108806;0.583053388;-0.000471869;0.021611477;0.002909632;2.699697889
2.090730371;624.133148405;0.233293468;3.72479357;1.616459973;1346.32303664;886.109267059;-0.578818735;1.783929892;0.560560146;-0.000499023;0.021874524;0.002858252;2.883651265
2.188953265;658.807212205;0.245957968;3.862511706;1.659924097;1433.52420309;870.983801201;-0.615009411;1.849674006;0.540635808;-0.000526113;0.022125509;0.00280761;3.070318454
2.285432898;693.481276006;0.258592277;4.004172443;1.704494269;1521.99398203;857.154290979;-0.648364513;1.912410548;0.522900274;-0.000553139;0.022365665;0.002757696;3.259692818
2.38019432;728.155339806;0.271196541;4.149911;1.750204002;1611.7291895;844.459722904;-0.679154122;1.972208779;0.50704571;-0.0005801;0.022596045;0.0027085;3.451767697
2.473262305;762.829403606;0.283770901;4.299863989;1.797086663;1702.72665265;832.765421035;-0.707610966;2.029137784;0.492820156;-0.000606997;0.022817556;0.002660015;3.64653645
2.564661391;797.503467406;0.296315499;4.454169925;1.845175642;1794.98322707;821.957803645;-0.733937068;2.083266444;0.480015412;-0.00063383;0.023030983;0.002612235;3.843992499
2.654415909;832.177531207;0.308830476;4.612969578;1.894504454;1888.49580964;811.940356467;-0.758308985;2.134663419;0.468457927;-0.0006606;0.023237011;0.002565154;4.044129354
2.74255001;866.851595007;0.321315971;4.776406221;1.945106807;1983.26134835;802.630502162;-0.780881983;2.183397137;0.458001883;-0.000687307;0.023436241;0.002518767;4.246940632
2.82908768;901.525658807;0.333772124;4.944625782;1.997016637;2079.27684968;793.957141354;-0.8017934;2.229535795;0.44852386;-0.000713951;0.023629204;0.00247307;4.452420076
2.914052763;936.199722607;0.34619907;5.117776941;2.050268123;2176.53938428;785.858701;-0.821165372;2.273147357;0.439918687;-0.000740533;0.023816369;0.002428058;4.660561565
2.997468966;970.873786408;0.358596948;5.296011164;2.104895674;2275.04609153;778.281571478;-0.839107074;2.314299557;0.432096181;-0.000767052;0.023998156;0.002383729;4.871359125
3.079359874;1005.54785021;0.370965893;5.479482693;2.16093391;2374.79418293;771.178844144;-0.855716567;2.353059903;0.424978556;-0.00079351;0.02417494;0.002340078;5.084806937
