Defined Configuration:----------------------
Number of components: 1 
Equation of State:    PR 
Mixing Rule:          VdW1f 
Components:           Methane 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
1e-09;0.0;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-inf;1.0;1.0;1.0;1.0;1.0
0.152381429;74.622544577;1.8e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.010208079;1.0;1.0;1.0;1.0;1.0
0.364620268;149.245089153;3.6e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.011839868;1.0;1.0;1.0;1.0;1.0
0.518036987;223.86763373;5.3e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01279003;1.0;1.0;1.0;1.0;1.0
0.696778262;298.490178307;7.1e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.013461161;1.0;1.0;1.0;1.0;1.0
0.864001586;373.112722883;8.9e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.013979429;1.0;1.0;1.0;1.0;1.0
1.03327644;447.73526746;1.06e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014401033;1.0;1.0;1.0;1.0;1.0
1.199982068;522.357812037;1.24e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014755951;1.0;1.0;1.0;1.0;1.0
1.365654251;596.980356613;1.41e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015062078;1.0;1.0;1.0;1.0;1.0
1.529842867;671.60290119;1.58e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015330954;1.0;1.0;1.0;1.0;1.0
1.692722142;746.225445767;1.76e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01557046;1.0;1.0;1.0;1.0;1.0
1.854274758;820.847990344;1.93e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015786217;1.0;1.0;1.0;1.0;1.0
2.014541076;895.47053492;2.1e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015982374;1.0;1.0;1.0;1.0;1.0
2.173543909;970.093079497;2.27e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016162084;1.0;1.0;1.0;1.0;1.0
2.33131084;1044.71562407;2.44e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016327796;1.0;1.0;1.0;1.0;1.0
2.487867623;1119.33816865;2.61e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016481451;1.0;1.0;1.0;1.0;1.0
2.643240101;1193.96071323;2.78e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016624614;1.0;1.0;1.0;1.0;1.0
2.797453649;1268.5832578;2.95e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016758567;1.0;1.0;1.0;1.0;1.0
2.950533342;1343.20580238;3.11e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016884369;1.0;1.0;1.0;1.0;1.0
3.102503912;1417.82834696;3.28e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017002909;1.0;1.0;1.0;1.0;1.0
3.25338977;1492.45089153;3.45e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017114937;1.0;1.0;1.0;1.0;1.0
3.403215012;1567.07343611;3.61e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017221096;1.0;1.0;1.0;1.0;1.0
3.552003421;1641.69598069;3.78e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017321937;1.0;1.0;1.0;1.0;1.0
3.69977848;1716.31852526;3.94e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017417937;1.0;1.0;1.0;1.0;1.0
3.846563377;1790.94106984;4.11e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017509514;1.0;1.0;1.0;1.0;1.0
3.992381014;1865.56361442;4.27e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017597034;1.0;1.0;1.0;1.0;1.0
4.137254013;1940.18615899;4.43e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017680818;1.0;1.0;1.0;1.0;1.0
4.281204723;2014.80870357;4.6e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017761154;1.0;1.0;1.0;1.0;1.0
4.424255229;2089.43124815;4.76e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017838296;1.0;1.0;1.0;1.0;1.0
4.566427355;2164.05379272;4.92e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017912472;1.0;1.0;1.0;1.0;1.0
4.707742675;2238.6763373;5.08e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017983887;1.0;1.0;1.0;1.0;1.0
4.848222517;2313.29888188;5.24e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018052725;1.0;1.0;1.0;1.0;1.0
4.987887973;2387.92142645;5.4e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018119153;1.0;1.0;1.0;1.0;1.0
5.126759898;2462.54397103;5.56e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018183323;1.0;1.0;1.0;1.0;1.0
5.264858925;2537.16651561;5.72e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018245372;1.0;1.0;1.0;1.0;1.0
5.402205465;2611.78906018;5.87e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018305427;1.0;1.0;1.0;1.0;1.0
5.538819714;2686.41160476;6.03e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018363603;1.0;1.0;1.0;1.0;1.0
5.674721662;2761.03414934;6.19e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018420005;1.0;1.0;1.0;1.0;1.0
5.809931094;2835.65669391;6.35e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018474731;1.0;1.0;1.0;1.0;1.0
5.9444676;2910.27923849;6.5e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01852787;1.0;1.0;1.0;1.0;1.0
6.078350577;2984.90178307;6.66e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018579505;1.0;1.0;1.0;1.0;1.0
6.211599235;3059.52432764;6.81e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018629713;1.0;1.0;1.0;1.0;1.0
6.344232606;3134.14687222;6.97e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018678564;1.0;1.0;1.0;1.0;1.0
6.476269543;3208.7694168;7.12e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018726126;1.0;1.0;1.0;1.0;1.0
6.607728728;3283.39196137;7.27e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018772459;1.0;1.0;1.0;1.0;1.0
6.73862868;3358.01450595;7.43e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01881762;1.0;1.0;1.0;1.0;1.0
6.868987755;3432.63705053;7.58e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018861664;1.0;1.0;1.0;1.0;1.0
6.998824152;3507.2595951;7.73e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01890464;1.0;1.0;1.0;1.0;1.0
7.128155919;3581.88213968;7.88e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018946595;1.0;1.0;1.0;1.0;1.0
7.257000957;3656.50468426;8.03e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018987573;1.0;1.0;1.0;1.0;1.0
7.385377025;3731.12722883;8.19e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019027616;1.0;1.0;1.0;1.0;1.0
7.513301741;3805.74977341;8.34e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019066762;1.0;1.0;1.0;1.0;1.0
7.640792592;3880.37231799;8.49e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019105047;1.0;1.0;1.0;1.0;1.0
7.767866934;3954.99486256;8.63e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019142507;1.0;1.0;1.0;1.0;1.0
7.894541997;4029.61740714;8.78e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019179173;1.0;1.0;1.0;1.0;1.0
8.020834891;4104.23995172;8.93e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019215077;1.0;1.0;1.0;1.0;1.0
8.146762606;4178.86249629;9.08e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019250247;1.0;1.0;1.0;1.0;1.0
8.272342022;4253.48504087;9.23e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019284712;1.0;1.0;1.0;1.0;1.0
