Defined Configuration:----------------------
Number of components: 1 
Equation of State:    PR 
Mixing Rule:          VdW1f 
Components:           Methane 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
1e-09;0.0;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-inf;1.0;1.0;1.0;1.0;1.0
0.160655466;74.622544577;1.7e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.010757348;1.0;1.0;1.0;1.0;1.0
0.38456738;149.245089153;3.4e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01247799;1.0;1.0;1.0;1.0;1.0
0.546682807;223.86763373;5.1e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.013480407;1.0;1.0;1.0;1.0;1.0
0.735663625;298.490178307;6.7e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014188808;1.0;1.0;1.0;1.0;1.0
0.912687364;373.112722883;8.4e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014736135;1.0;1.0;1.0;1.0;1.0
1.092049909;447.73526746;1.01e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015181605;1.0;1.0;1.0;1.0;1.0
1.268880421;522.357812037;1.17e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015556804;1.0;1.0;1.0;1.0;1.0
1.444795145;596.980356613;1.34e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015880587;1.0;1.0;1.0;1.0;1.0
1.619317849;671.60290119;1.5e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016165115;1.0;1.0;1.0;1.0;1.0
1.792630205;746.225445767;1.66e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016418692;1.0;1.0;1.0;1.0;1.0
1.964712097;820.847990344;1.83e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01664724;1.0;1.0;1.0;1.0;1.0
2.135604213;895.47053492;1.99e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016855132;1.0;1.0;1.0;1.0;1.0
2.305328794;970.093079497;2.15e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017045689;1.0;1.0;1.0;1.0;1.0
2.473913136;1044.71562407;2.31e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017221492;1.0;1.0;1.0;1.0;1.0
2.641382644;1119.33816865;2.47e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017384587;1.0;1.0;1.0;1.0;1.0
2.807762846;1193.96071323;2.63e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017536622;1.0;1.0;1.0;1.0;1.0
2.973078812;1268.5832578;2.79e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017678948;1.0;1.0;1.0;1.0;1.0
3.137355326;1343.20580238;2.95e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017812682;1.0;1.0;1.0;1.0;1.0
3.30061684;1417.82834696;3.11e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017938759;1.0;1.0;1.0;1.0;1.0
3.462887501;1492.45089153;3.27e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018057971;1.0;1.0;1.0;1.0;1.0
3.624191148;1567.07343611;3.42e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018170994;1.0;1.0;1.0;1.0;1.0
3.784551323;1641.69598069;3.58e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018278409;1.0;1.0;1.0;1.0;1.0
3.943991278;1716.31852526;3.74e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01838072;1.0;1.0;1.0;1.0;1.0
4.102533982;1790.94106984;3.89e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018478366;1.0;1.0;1.0;1.0;1.0
4.260202129;1865.56361442;4.05e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018571733;1.0;1.0;1.0;1.0;1.0
4.417018144;1940.18615899;4.2e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018661161;1.0;1.0;1.0;1.0;1.0
4.573004191;2014.80870357;4.35e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018746951;1.0;1.0;1.0;1.0;1.0
