Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
9.3e-08;1e-06;-0.000438522;1542.43883684;26.894001902;5.7349e-05;4755.78007298;19.48001411;3e-09;288444747.642;7.13e-07;0.005113437;0.003466868;9.3e-08;6.1689e-05;0.012894556
0.279784813;80.702433985;0.359124656;2.10328967;0.769670657;182.495007124;449.545500059;0.951187547;0.386282023;2.588782136;-0.000583829;0.005237354;0.004786498;0.297309938;6.4679e-05;8.7495e-05
0.772564134;161.404867971;0.713835812;3.605315903;0.916362791;508.391443473;508.238678618;0.101447076;0.903528997;1.106771342;-0.001160482;0.005376354;0.005597904;0.827960353;6.7628e-05;9.9983e-05
1.18331381;242.107301956;1.049095854;4.625333866;1.081692917;799.239824943;488.756825258;-0.184820409;1.203002372;0.831253556;-0.001705514;0.005494445;0.004968881;1.301279144;7.0415e-05;0.000108464
1.574565715;322.809735942;1.37566795;5.309308445;1.154738843;1098.10953781;483.368121546;-0.437062641;1.548153052;0.645930968;-0.002236422;0.005614629;0.004795869;1.787712464;7.3131e-05;0.000114151
1.957390336;403.512169927;1.691979701;5.905346988;1.207823962;1405.71530345;479.989496999;-0.639010713;1.894605642;0.527814326;-0.00275065;0.005733674;0.004695287;2.288350093;7.5761e-05;0.000119107
2.332407972;484.214603912;1.998554512;6.480916248;1.258129646;1722.89119242;476.778772961;-0.801608494;2.229123579;0.448606802;-0.003249048;0.005851378;0.004603586;2.80452646;7.831e-05;0.000123892
2.700431529;564.917037898;2.295981262;7.042593219;1.306651794;2049.59408808;473.810095404;-0.937356639;2.553223399;0.391661772;-0.003732575;0.005967702;0.004519643;3.336173936;8.0782e-05;0.000128562
3.061900372;645.619471883;2.584673244;7.595828867;1.354550516;2385.60074369;471.000605205;-1.053120105;2.866581214;0.348847608;-0.004201901;0.006082637;0.004440048;3.882929062;8.3183e-05;0.000133162
3.417076833;726.321905869;2.864957915;8.143441456;1.402396162;2730.63630956;468.30884422;-1.153450155;3.169107982;0.315546206;-0.004657559;0.006196189;0.004363228;4.444344872;8.5513e-05;0.000137715
3.76614659;807.024339854;3.137123556;8.686960846;1.450467613;3084.4079448;465.714936541;-1.241533076;3.460915245;0.28894091;-0.005100019;0.006308376;0.004288489;5.019945474;8.7776e-05;0.000142235
4.109259881;887.726773839;3.401439058;9.227315919;1.498910372;3446.62210188;463.208208665;-1.319679309;3.742221089;0.267220984;-0.005529716;0.006419218;0.00421551;5.609254004;8.9974e-05;0.000146727
4.446550425;968.429207825;3.658163947;9.765131958;1.547802369;3816.99531077;460.782611837;-1.389616235;4.013309588;0.249170909;-0.005947074;0.00652874;0.004144143;6.211810086;9.2108e-05;0.000151199
