Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.5, 0.5] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
7.9e-08;1e-06;-2e-09;0.002775732;0.03500456;7.5e-08;2474.2110266;19.332602884;4e-09;248910234.137;0.0;-0.000114668;0.004017513;0.0;5.8218e-05;0.002842266
0.259378511;64.561947188;1.398e-06;7.918e-06;0.001553944;-0.038274199;432.038645363;1.173835926;0.309178677;3.234375697;-2e-09;3.4845e-05;0.004788869;0.000480446;5.9617e-05;7.4452e-05
0.618357429;129.123894377;2.732e-06;1.2596e-05;0.001917339;0.049841669;439.124128036;0.486964122;0.614489079;1.627368221;-5e-09;4.0847e-05;0.004758911;0.001178184;6.0951e-05;7.913e-05
0.873867591;193.685841565;4.006e-06;1.4554e-05;0.002092477;0.148835064;416.848706968;0.189361188;0.827487575;1.208477361;-7e-09;4.4456e-05;0.004272318;0.001731498;6.2226e-05;8.1088e-05
1.170015812;258.247788753;5.224e-06;1.6198e-05;0.002099799;0.209728546;423.843604727;-0.130918693;1.139875098;0.877289101;-9e-09;4.7082e-05;0.004413881;0.002393508;6.3444e-05;8.2732e-05
1.44380514;322.809735942;6.39e-06;1.8246e-05;0.002224817;0.348969019;417.10062943;-0.315740284;1.371274068;0.729248823;-1.1e-08;4.9168e-05;0.004247933;0.003050834;6.461e-05;8.478e-05
1.718525439;387.37168313;7.506e-06;2.0036e-05;0.00229976;0.482967544;415.599291672;-0.487083862;1.627563094;0.614415505;-1.3e-08;5.091e-05;0.004201554;0.003743005;6.5726e-05;8.657e-05
1.986326171;451.933630318;8.576e-06;2.1888e-05;0.002395202;0.65196251;412.338413517;-0.620458787;1.859781089;0.537697692;-1.5e-08;5.2414e-05;0.004115164;0.004454552;6.6795e-05;8.8422e-05
2.249891465;516.495577507;9.601e-06;2.3674e-05;0.002484205;0.837036017;409.7304272;-0.73654507;2.0887067;0.478765161;-1.7e-08;5.3743e-05;0.004043997;0.005188775;6.7821e-05;9.0208e-05
2.508502846;581.057524695;1.0586e-05;2.5444e-05;0.002576352;1.044280407;406.98401551;-0.835849207;2.306772144;0.433506189;-1.9e-08;5.4936e-05;0.003969955;0.005943058;6.8806e-05;9.1978e-05
2.762507497;645.619471883;1.1531e-05;2.7185e-05;0.00266846;1.270221022;404.347060355;-0.923105582;2.517095311;0.397283327;-2e-08;5.6023e-05;0.003898729;0.006716767;6.9751e-05;9.3719e-05
3.011921908;710.181419072;1.2439e-05;2.8904e-05;0.002761663;1.514965467;401.739430764;-1.000238977;2.718931513;0.367791537;-2.2e-08;5.7023e-05;0.003828503;0.007508773;7.0659e-05;9.5438e-05
3.256858681;774.74336626;1.3312e-05;3.0601e-05;0.002855684;1.777442374;399.182393068;-1.069134146;2.912856299;0.343305641;-2.4e-08;5.795e-05;0.003759769;0.008318197;7.1532e-05;9.7135e-05
3.497397958;839.305313448;1.4152e-05;3.2279e-05;0.002950699;2.057048264;396.666672835;-1.131075039;3.09898624;0.32268617;-2.5e-08;5.8816e-05;0.003692323;0.009144175;7.2372e-05;9.8813e-05
3.733625795;903.867260637;1.4961e-05;3.3941e-05;0.00304674;2.353085759;394.192414855;-1.187103957;3.277575449;0.305103579;-2.7e-08;5.9629e-05;0.003626169;0.009985921;7.3181e-05;0.000100475
3.965623022;968.429207825;1.574e-05;3.5587e-05;0.003143885;2.664943215;391.7572196;-1.238032612;3.448821617;0.289954109;-2.8e-08;6.0396e-05;0.003561253;0.0108427;7.3959e-05;0.000102121
4.193468677;1032.99115501;1.649e-05;3.722e-05;0.003242198;2.992031968;389.359664255;-1.284518889;3.612929319;0.276783715;-2.9e-08;6.1123e-05;0.003497541;0.011713832;7.471e-05;0.000103755
4.417239187;1097.5531022;1.7213e-05;3.8842e-05;0.003341745;3.333802109;386.998245788;-1.327099093;3.770090827;0.265245599;-3.1e-08;6.1815e-05;0.003434996;0.012598682;7.5433e-05;0.000105377
4.637008774;1162.11504939;1.791e-05;4.0455e-05;0.003442593;3.689733809;384.671667577;-1.366217374;3.920492855;0.255069971;-3.2e-08;6.2475e-05;0.003373584;0.01349666;7.613e-05;0.000106989
4.852849504;1226.67699658;1.8584e-05;4.2059e-05;0.003544807;4.059336668;382.378736723;-1.402245254;4.064315151;0.246043912;-3.3e-08;6.3106e-05;0.003313272;0.014407214;7.6803e-05;0.000108593
5.064831422;1291.23894377;1.9233e-05;4.3657e-05;0.003648456;4.442146899;380.11837631;-1.43549671;4.201731534;0.237997119;-3.4e-08;6.3712e-05;0.003254031;0.015329831;7.7453e-05;0.000110191
5.273022658;1355.80089096;1.9861e-05;4.525e-05;0.003753604;4.837725464;377.889606619;-1.466239401;4.332910128;0.230791771;-3.5e-08;6.4294e-05;0.003195831;0.016264029;7.808e-05;0.000111784
5.477489529;1420.36283814;2.0467e-05;4.684e-05;0.00386032;5.245656173;375.691537131;-1.494703331;4.458013801;0.224315142;-3.6e-08;6.4855e-05;0.003138644;0.01720936;7.8686e-05;0.000113374
5.678296639;1484.92478533;2.1053e-05;4.8428e-05;0.003968671;5.665544011;373.523357103;-1.521087565;4.57720049;0.218474153;-3.7e-08;6.5396e-05;0.003082446;0.018165404;7.9272e-05;0.000114962
5.875506963;1549.48673252;2.1619e-05;5.0015e-05;0.004078725;6.097013603;371.384327988;-1.545565523;4.690623531;0.213191273;-3.8e-08;6.5919e-05;0.003027211;0.019131765;7.9839e-05;0.00011655
6.069181934;1614.04867971;2.2167e-05;5.1604e-05;0.004190551;6.539707811;369.273776573;-1.568289187;4.798431947;0.208401413;-3.9e-08;6.6425e-05;0.002972916;0.020108076;8.0387e-05;0.000118138
6.259381519;1678.6106269;2.2697e-05;5.3195e-05;0.004304219;6.99328645;367.191089001;-1.589392483;4.900770724;0.204049538;-4e-08;6.6916e-05;0.00291954;0.02109399;8.0917e-05;0.000119729
6.446164297;1743.17257408;2.321e-05;5.479e-05;0.004419798;7.457425113;365.13570546;-1.608994026;4.997781063;0.200088797;-4.1e-08;6.7392e-05;0.00286706;0.022089182;8.143e-05;0.000121324
6.629587524;1807.73452127;2.3707e-05;5.639e-05;0.004537359;7.931814097;363.107115498;-1.627199361;5.089600607;0.196479071;-4.2e-08;6.7855e-05;0.002815458;0.023093347;8.1927e-05;0.000122925
6.809707198;1872.29646846;2.4188e-05;5.7997e-05;0.004656975;8.416157406;361.104853857;-1.644102815;5.176363666;0.193185809;-4.3e-08;6.8305e-05;0.002764714;0.024106198;8.2408e-05;0.000124531
6.986578121;1936.85841565;2.4654e-05;5.9611e-05;0.004778719;8.910171847;359.128496755;-1.659789031;5.25820141;0.190179098;-4.4e-08;6.8743e-05;0.002714809;0.025127466;8.2874e-05;0.000126146
7.160253958;2001.42036284;2.5106e-05;6.1235e-05;0.004902664;9.413586185;357.177658595;-1.674334256;5.335242059;0.18743292;-4.5e-08;6.917e-05;0.002665728;0.026156898;8.3326e-05;0.000127769
7.330787286;2065.98231003;2.5544e-05;6.2869e-05;0.005028885;9.926140373;355.251988986;-1.687807416;5.407611058;0.184924542;-4.5e-08;6.9587e-05;0.002617453;0.027194253;8.3764e-05;0.000129403
7.498229649;2130.54425722;2.5969e-05;6.4514e-05;0.005157458;10.447584833;353.351170088;-1.700271037;5.475431236;0.182634017;-4.6e-08;6.9993e-05;0.002569968;0.028239308;8.4189e-05;0.000131048
7.662631604;2195.1062044;2.6381e-05;6.6173e-05;0.005288461;10.977679802;351.474914229;-1.711782016;5.538822961;0.180543774;-4.7e-08;7.039e-05;0.00252326;0.02929185;8.4601e-05;0.000132707
7.824042765;2259.66815159;2.6781e-05;6.7845e-05;0.005421972;11.516194713;349.622961751;-1.722392292;5.597904279;0.178638281;-4.7e-08;7.0778e-05;0.002477313;0.030351681;8.5e-05;0.000134379
7.982511848;2324.23009878;2.7169e-05;6.9533e-05;0.005558071;12.062907628;347.795079016;-1.732149414;5.652791048;0.176903762;-4.8e-08;7.1158e-05;0.002432113;0.031418612;8.5388e-05;0.000136067
8.138086712;2388.79204597;2.7545e-05;7.1238e-05;0.005696838;12.617604737;345.991056835;-1.741097039;5.703597063;0.175327953;-4.9e-08;7.1529e-05;0.002387649;0.032492466;8.5765e-05;0.000137772
8.290814392;2453.35399316;2.7911e-05;7.2961e-05;0.005838355;13.18007976;344.210708131;-1.749275359;5.750434168;0.173899913;-4.9e-08;7.1893e-05;0.002343907;0.033573075;8.6131e-05;0.000139495
8.440741142;2517.91594034;2.8266e-05;7.4702e-05;0.005982706;13.750133927;342.453869231;-1.756721475;5.793412377;0.172609843;-5e-08;7.225e-05;0.002300876;0.034660281;8.6486e-05;0.000141237
8.587912463;2582.47788753;2.8611e-05;7.6465e-05;0.006129975;14.32757388;340.720388176;-1.763469719;5.832639947;0.171448951;-5.1e-08;7.2599e-05;0.002258544;0.035753935;8.6831e-05;0.000142999
8.732373139;2647.03983472;2.8946e-05;7.8249e-05;0.006280248;14.912217692;339.010162482;-1.769551962;5.868223584;0.170409322;-5.1e-08;7.2942e-05;0.0022169;0.036853902;8.7166e-05;0.000144783
8.874167272;2711.60178191;2.9272e-05;8.0056e-05;0.00643361;15.503869984;337.322991384;-1.774997793;5.900268114;0.169483824;-5.2e-08;7.3278e-05;0.002175935;0.037960022;8.7491e-05;0.00014659
9.013338287;2776.1637291;2.9588e-05;8.1887e-05;0.006590154;16.102383688;335.658961714;-1.779835023;5.928878207;0.168665971;-5.2e-08;7.3609e-05;0.002135637;0.03907222;8.7808e-05;0.000148421
9.149929049;2840.72567629;2.9896e-05;8.3743e-05;0.006749971;16.707579768;334.01783078;-1.784088802;5.954152065;0.167950027;-5.3e-08;7.3933e-05;0.002095997;0.040190352;8.8116e-05;0.000150278
