Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.5, 0.5] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
7.3e-08;1e-06;-2e-09;0.002563149;0.035320734;6.9e-08;2355.56842949;19.383744292;4e-09;261970979.994;0.0;-0.000114658;0.003817217;0.0;5.6425e-05;0.00262789
0.12322354;32.280973594;9.91e-07;7.377e-06;0.001606975;-0.020034722;424.404634504;1.90838422;0.148319845;6.742186107;-2e-09;2.9002e-05;0.004594652;0.000238346;5.7417e-05;7.2118e-05
0.296639759;64.561947188;1.963e-06;1.1316e-05;0.001938164;0.012895697;433.670827332;1.208431513;0.298665365;3.348228879;-4e-09;3.4936e-05;0.004626028;0.000578862;5.839e-05;7.6057e-05
0.421888905;96.842920782;2.896e-06;1.2718e-05;0.002097851;0.051852676;411.078166072;0.912383596;0.401565912;2.490251217;-5e-09;3.8462e-05;0.00414657;0.000842425;5.9323e-05;7.7459e-05
0.564350366;129.123894377;3.805e-06;1.3915e-05;0.00209288;0.070018854;418.071087264;0.591088949;0.553723979;1.805953937;-7e-09;4.1012e-05;0.004288315;0.001158878;6.0232e-05;7.8656e-05
0.698750895;161.404867971;4.691e-06;1.532e-05;0.002171401;0.11405839;413.821553351;0.391490253;0.67604864;1.47918351;-9e-09;4.3026e-05;0.004188527;0.001467973;6.1118e-05;8.0061e-05
0.834769822;193.685841565;5.551e-06;1.662e-05;0.002224094;0.158694801;412.726058929;0.216597649;0.805253899;1.241844344;-1e-08;4.4698e-05;0.004157526;0.001790961;6.1978e-05;8.1361e-05
0.967168861;225.966815159;6.388e-06;1.8002e-05;0.002298046;0.218697164;409.849912245;0.079855119;0.923250098;1.083130131;-1.2e-08;4.6134e-05;0.004085777;0.002121672;6.2815e-05;8.2743e-05
1.098555565;258.247788753;7.202e-06;1.9294e-05;0.002357412;0.280639398;408.19996418;-0.04299197;1.043929512;0.957919082;-1.3e-08;4.7397e-05;0.004042356;0.002460972;6.3629e-05;8.4035e-05
1.228151239;290.528762347;7.995e-06;2.0594e-05;0.002421727;0.351871555;406.217218326;-0.148062392;1.159585243;0.862377308;-1.5e-08;4.8527e-05;0.003991292;0.002808199;6.4421e-05;8.5335e-05
1.356241174;322.809735942;8.766e-06;2.187e-05;0.002484544;0.429375366;404.394688286;-0.241489165;1.273143661;0.785457314;-1.6e-08;4.9553e-05;0.003943944;0.003163181;6.5193e-05;8.6611e-05
1.482779971;355.090709536;9.518e-06;2.3134e-05;0.002548013;0.51391834;402.573111638;-0.324739523;1.383670185;0.72271558;-1.8e-08;5.0493e-05;0.003896667;0.003525609;6.5945e-05;8.7875e-05
1.607817572;387.37168313;1.025e-05;2.4384e-05;0.00261153;0.604978176;400.794654293;-0.399815985;1.491550205;0.670443406;-1.9e-08;5.1362e-05;0.003850437;0.003895228;6.6677e-05;8.9125e-05
1.731371672;419.652656724;1.0964e-05;2.5622e-05;0.00267535;0.702482474;399.041461494;-0.467950512;1.596718383;0.626284516;-2e-08;5.2172e-05;0.003804857;0.004271781;6.7391e-05;9.0363e-05
1.853466553;451.933630318;1.166e-05;2.6847e-05;0.002739454;0.806222111;397.314770823;-0.530189631;1.699254509;0.588493363;-2.2e-08;5.2931e-05;0.003759965;0.00465503;6.8087e-05;9.1589e-05
1.974122317;484.214603912;1.2339e-05;2.8062e-05;0.002803897;0.916041953;395.611012847;-0.5873364;1.799189706;0.555805759;-2.3e-08;5.3645e-05;0.003715687;0.005044742;6.8766e-05;9.2803e-05
2.093358514;516.495577507;1.3001e-05;2.9266e-05;0.002868706;1.031778674;393.928654985;-0.640046486;1.896569041;0.527267913;-2.4e-08;5.4321e-05;0.003671995;0.0054407;6.9428e-05;9.4007e-05
2.211193447;548.776551101;1.3648e-05;3.046e-05;0.002933915;1.153279789;392.26603669;-0.688853949;1.991431941;0.502151231;-2.5e-08;5.4963e-05;0.003628858;0.005842691;7.0074e-05;9.5201e-05
2.327644625;581.057524695;1.4278e-05;3.1645e-05;0.002999549;1.280397097;390.621896958;-0.734202052;2.08381855;0.479888232;-2.7e-08;5.5575e-05;0.003586252;0.006250517;7.0705e-05;9.6386e-05
2.442728841;613.338498289;1.4894e-05;3.2822e-05;0.003065637;1.41298816;388.995151289;-0.776462067;2.173767999;0.460030694;-2.8e-08;5.616e-05;0.003544157;0.006663984;7.1321e-05;9.7563e-05
2.556462309;645.619471883;1.5496e-05;3.3991e-05;0.003132203;1.550915385;387.384905092;-0.815948336;2.261319145;0.442219756;-2.9e-08;5.672e-05;0.003502557;0.00708291;7.1923e-05;9.8732e-05
2.668860756;677.900445477;1.6083e-05;3.5152e-05;0.003199269;1.69404587;385.790408135;-0.852929331;2.346510501;0.426164724;-3e-08;5.7257e-05;0.003461438;0.007507118;7.251e-05;9.9893e-05
2.7799395;710.181419072;1.6657e-05;3.6307e-05;0.003266859;1.842251245;384.211040423;-0.887636244;2.429380398;0.411627591;-3.1e-08;5.7775e-05;0.003420788;0.007936443;7.3084e-05;0.000101048
2.889713519;742.462392666;1.7218e-05;3.7455e-05;0.003334993;1.995406977;382.646265638;-0.920269534;2.50996682;0.398411641;-3.2e-08;5.8274e-05;0.003380598;0.008370722;7.3645e-05;0.000102197
2.998197484;774.74336626;1.7766e-05;3.8598e-05;0.003403693;2.153394124;381.095707542;-0.951004458;2.5883082;0.386352753;-3.3e-08;5.8756e-05;0.003340859;0.008809807;7.4193e-05;0.000103339
3.105405869;807.024339854;1.8302e-05;3.9735e-05;0.003472977;2.316091781;379.558775376;-0.979993987;2.66444022;0.375313356;-3.4e-08;5.9222e-05;0.003301561;0.009253538;7.4729e-05;0.000104477
3.211352701;839.305313448;1.8826e-05;4.0868e-05;0.00354287;2.483405245;378.03602578;-1.00737697;2.738408658;0.365175591;-3.5e-08;5.9673e-05;0.003262709;0.009701826;7.5253e-05;0.00010561
3.316052689;871.586287042;1.9338e-05;4.1996e-05;0.003613368;2.655157893;376.523895453;-1.033261876;2.810217481;0.355844345;-3.6e-08;6.0111e-05;0.003224256;0.010154349;7.5765e-05;0.000106738
3.419516959;903.867260637;1.984e-05;4.3122e-05;0.003684573;2.831502217;375.034782947;-1.057803242;2.88003729;0.347217726;-3.7e-08;6.0537e-05;0.00318635;0.010611708;7.6266e-05;0.000107864
3.521769638;936.148234231;2.033e-05;4.4239e-05;0.003756219;3.011356958;373.520286407;-1.080913133;2.947369662;0.339285571;-3.8e-08;6.095e-05;0.003148401;0.011070967;7.6757e-05;0.00010898
3.622783833;968.429207825;2.081e-05;4.5375e-05;0.003829262;3.198337092;372.164312491;-1.103396862;3.014388114;0.331742285;-3.9e-08;6.1353e-05;0.003112657;0.011542882;7.7236e-05;0.000110117
3.722728846;1000.71018142;2.1279e-05;4.6424e-05;0.003900718;3.378285343;370.264107917;-1.122527598;3.07261072;0.325456132;-4e-08;6.1745e-05;0.00307043;0.011985389;7.7706e-05;0.000111166
3.821016782;1032.99115501;2.1739e-05;4.7784e-05;0.003979818;3.604275635;370.499589628;-1.149289368;3.155949395;0.316861861;-4e-08;6.2127e-05;0.003055156;0.012560104;7.8166e-05;0.000112525
3.919975683;1065.27212861;2.2335e-05;4.9734e-05;0.004162353;3.882115492;365.08184747;-1.141024135;3.129972239;0.319491652;-4.1e-08;6.2504e-05;0.00293819;0.013028051;7.8762e-05;0.000114475
4.010712069;1097.5531022;2.2772e-05;5.0745e-05;0.004247166;4.066564291;362.117106322;-1.151298921;3.162297817;0.31622575;-4.2e-08;6.2868e-05;0.002881225;0.013430805;7.9198e-05;0.000115486
4.105993202;1129.8340758;2.2928e-05;4.9634e-05;0.004050982;4.032207462;368.798354553;-1.228494434;3.416082527;0.292732975;-4.3e-08;6.3224e-05;0.003023526;0.013838489;7.9355e-05;0.000114375
4.205916785;1162.11504939;2.3483e-05;5.1064e-05;0.004158922;4.263927437;366.064404529;-1.236324903;3.442937057;0.29044969;-4.4e-08;6.3568e-05;0.002962647;0.014318905;7.991e-05;0.000115806
4.297267483;1194.39602298;2.3897e-05;5.3424e-05;0.004391511;4.63308097;361.398542006;-1.223062344;3.397576365;0.294327454;-4.4e-08;6.3909e-05;0.002844598;0.014920494;8.0324e-05;0.000118165
4.389569562;1226.67699658;2.4303e-05;5.4175e-05;0.004425614;4.803832585;360.938115122;-1.245883778;3.476005459;0.287686545;-4.5e-08;6.4243e-05;0.002833676;0.015383457;8.073e-05;0.000118916
4.480215138;1258.95797017;2.47e-05;5.5386e-05;0.004517444;5.0345716;359.321443062;-1.257658948;3.517177945;0.284318853;-4.6e-08;6.4569e-05;0.002793721;0.015888653;8.1127e-05;0.000120127
4.569937662;1291.23894377;2.509e-05;5.647e-05;0.004594201;5.252830429;358.040493132;-1.271644585;3.566713507;0.28037015;-4.7e-08;6.489e-05;0.002762241;0.016386199;8.1517e-05;0.000121211
4.658550814;1323.51991736;2.5472e-05;5.7591e-05;0.004676313;5.478794812;356.681154385;-1.284195247;3.611760211;0.276873309;-4.7e-08;6.5204e-05;0.002728905;0.016889722;8.1898e-05;0.000122332
4.746121086;1355.80089096;2.5846e-05;5.8704e-05;0.004758057;5.70673249;355.358188773;-1.296365528;3.655984915;0.273524104;-4.8e-08;6.5512e-05;0.00269655;0.017395384;8.2273e-05;0.000123445
4.832645333;1388.08186455;2.6213e-05;5.9821e-05;0.004841061;5.938157171;354.039710533;-1.307898536;3.698393499;0.27038767;-4.9e-08;6.5815e-05;0.002664391;0.01790415;8.264e-05;0.000124563
4.918139389;1420.36283814;2.6573e-05;6.0941e-05;0.004924892;6.172561279;352.734459516;-1.318899669;3.73930464;0.267429401;-4.9e-08;6.6112e-05;0.00263264;0.01841567;8.3e-05;0.000125682
5.002613726;1452.64381174;2.6926e-05;6.2063e-05;0.005009692;6.410003197;351.439931446;-1.329371296;3.778666979;0.264643591;-5e-08;6.6405e-05;0.002601234;0.018929956;8.3353e-05;0.000126804
5.086080143;1484.92478533;2.7272e-05;6.3189e-05;0.005095443;6.650385345;350.156735359;-1.339342344;3.816532714;0.26201793;-5.1e-08;6.6692e-05;0.002570186;0.019446924;8.3699e-05;0.00012793
5.168549931;1517.20575893;2.7612e-05;6.4318e-05;0.005182173;6.893655301;348.884623608;-1.348832476;3.852924521;0.259543107;-5.1e-08;6.6974e-05;0.002539487;0.01996652;8.4038e-05;0.000129059
5.250034378;1549.48673252;2.7945e-05;6.545e-05;0.005269895;7.139749726;347.623587318;-1.357862193;3.887872888;0.257210055;-5.2e-08;6.7252e-05;0.002509136;0.020488681;8.4372e-05;0.000130192
5.330544635;1581.76770611;2.8272e-05;6.6587e-05;0.005358627;7.388609921;346.373554445;-1.366450177;3.921405663;0.255010597;-5.3e-08;6.7525e-05;0.002479129;0.02101335;8.4699e-05;0.000131328
5.410091752;1614.04867971;2.8593e-05;6.7728e-05;0.005448386;7.640177051;345.134470405;-1.374614167;3.953551016;0.252937169;-5.3e-08;6.7794e-05;0.002449462;0.021540472;8.5019e-05;0.00013247
5.488686675;1646.3296533;2.8907e-05;6.8874e-05;0.005539189;7.894395387;343.906292866;-1.382370827;3.984336613;0.25098281;-5.4e-08;6.8059e-05;0.002420133;0.022069992;8.5334e-05;0.000133616
5.566340247;1678.6106269;2.9217e-05;7.0025e-05;0.005631049;8.151203338;342.688923785;-1.389735896;4.013789855;0.249141095;-5.4e-08;6.832e-05;0.002391138;0.022601849;8.5643e-05;0.000134766
5.643063208;1710.89160049;2.952e-05;7.1181e-05;0.005723993;8.410563965;341.482468723;-1.396724239;4.041937833;0.247406081;-5.5e-08;6.8577e-05;0.002362475;0.023136023;8.5947e-05;0.000135922
