Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.5, 0.5] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
7.6e-08;1e-06;-2e-09;0.002781971;0.036756888;7.2e-08;2454.39389532;19.38153218;4e-09;261392111.296;0.0;-0.000114658;0.00382567;0.0;5.6425e-05;0.002846712
0.246992787;64.561947188;1.951e-06;8.631e-06;0.001650921;-0.032754136;422.617481796;1.22431924;0.293957747;3.401849453;-4e-09;3.492e-05;0.004553112;0.000485301;5.8378e-05;7.3372e-05
0.587915565;129.123894377;3.789e-06;1.4044e-05;0.002056081;0.062067649;429.026314721;0.541274953;0.582005749;1.718196085;-7e-09;4.0995e-05;0.004507344;0.001196651;6.0215e-05;7.8786e-05
0.828998536;193.685841565;5.52e-06;1.6695e-05;0.002270716;0.173272277;406.469436504;0.248568052;0.779916784;1.282188075;-1e-08;4.4674e-05;0.00402671;0.00177097;6.1947e-05;8.1437e-05
1.107860087;258.247788753;7.155e-06;1.8935e-05;0.002297418;0.253298386;412.69950826;-0.068453095;1.070850395;0.933837261;-1.3e-08;4.7366e-05;0.0041466;0.002460191;6.3582e-05;8.3676e-05
1.364423734;322.809735942;8.701e-06;2.1597e-05;0.002455547;0.412605338;405.486523676;-0.249030595;1.282781279;0.779556123;-1.6e-08;4.9515e-05;0.0039738;0.00314993;6.5128e-05;8.6339e-05
1.620972599;387.37168313;1.0164e-05;2.3945e-05;0.00255707;0.57080072;403.451572177;-0.416675791;1.516910637;0.659234615;-1.9e-08;5.1317e-05;0.003915905;0.003878846;6.6591e-05;8.8686e-05
1.870060613;451.933630318;1.155e-05;2.6341e-05;0.002681954;0.765771093;399.715955559;-0.54616779;1.72662354;0.579165045;-2.1e-08;5.2878e-05;0.003820525;0.004630724;6.7977e-05;9.1082e-05
2.11429361;516.495577507;1.2865e-05;2.8642e-05;0.002799485;0.979003527;396.645767479;-0.658484071;1.931861548;0.517635439;-2.4e-08;5.4261e-05;0.003740325;0.005408218;6.9292e-05;9.3384e-05
2.353026;581.057524695;1.4114e-05;3.091e-05;0.0029208;1.215916872;393.459799251;-0.754005625;2.125496931;0.470478214;-2.6e-08;5.5507e-05;0.00365798;0.006208152;7.0541e-05;9.5651e-05
2.586626261;645.619471883;1.5301e-05;3.3129e-05;0.003042256;1.47284803;390.399308509;-0.83750372;2.310591887;0.43278954;-2.8e-08;5.6643e-05;0.003578876;0.007029411;7.1728e-05;9.787e-05
