Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           n-Butane 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv;Cp;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;
6.7e-08;1e-06;-0.000367551;812.979944109;25.752598043;3.1566e-05;nan;19.759274048;3e-09;381367504.973;7.86e-07;-0.057588943;0.002622143;6.8e-08
0.090920406;34.6740638;0.013233691;0.998577786;0.761736371;44.726684803;2171.63143025;2.071862239;0.125951012;7.939594785;-2.8307e-05;0.009938041;0.003632427;0.095941467
0.251902088;69.348127601;0.039246638;1.630362587;0.894130002;123.110668249;1744.365575;1.22001638;0.295225331;3.387243216;-8.395e-05;0.012704992;0.004257149;0.263969826
0.386145737;104.022191401;0.0515622;1.979923092;1.046355828;191.313752785;1577.68243791;0.936751705;0.391898773;2.551679336;-0.000110293;0.014320305;0.003767454;0.410065565
0.513167937;138.696255201;0.066499291;2.158823077;1.111053287;260.688464858;1423.06902733;0.687454659;0.502854377;1.9886473;-0.000142244;0.015483697;0.00362558;0.558698009
0.637572926;173.370319001;0.081785324;2.283374904;1.15139199;330.887476185;1306.29807987;0.484733107;0.615861544;1.623741586;-0.000174942;0.016396947;0.003552289;0.709098049
0.759512554;208.044382802;0.097110316;2.401184359;1.189572214;402.235114936;1217.26143685;0.322156551;0.724584747;1.380100816;-0.000207723;0.017151473;0.003482837;0.861945882
0.879101175;242.718446602;0.112362444;2.517316811;1.22718496;474.83414927;1147.48795581;0.187412096;0.829101996;1.206124222;-0.000240347;0.017796265;0.0034159;1.0174615
0.996398839;277.392510402;0.127511163;2.634087239;1.264958459;548.737128802;1091.31856967;0.073126697;0.929483059;1.075866838;-0.000272751;0.018360657;0.003350786;1.175757459
1.11147194;312.066574202;0.142552535;2.752162944;1.3030141;623.965083165;1045.04432718;-0.025657899;1.025989896;0.974668468;-0.000304925;0.018863598;0.003287728;1.336879301
1.224396593;346.740638003;0.157491719;2.87176143;1.341353412;700.52140475;1006.17839716;-0.112342419;1.118895926;0.893738173;-0.000336881;0.019318036;0.003226896;1.500834868
1.335251125;381.414701803;0.17233591;2.993023176;1.379989677;778.400011554;973.005220229;-0.189316419;1.20842326;0.827524621;-0.000368633;0.019733206;0.003168266;1.667611625
1.444109914;416.088765603;0.187091444;3.116101161;1.418965475;857.590175429;944.308237347;-0.258307518;1.294736913;0.772357682;-0.000400196;0.020115927;0.003111684;1.837186978
1.551040611;450.762829404;0.201762888;3.241161953;1.458340129;938.079231932;919.202399056;-0.320604013;1.377959819;0.725710566;-0.000431578;0.020471374;0.003056951;2.0095341
1.656103732;485.436893204;0.216353017;3.368371273;1.498176543;1019.85398964;897.028535109;-0.37719545;1.458189285;0.685782025;-0.000462787;0.020803573;0.00300387;2.184624982
1.759353366;520.110957004;0.230863121;3.49788444;1.538533876;1102.90139146;877.285110024;-0.428861608;1.535508518;0.651250051;-0.000493825;0.021115711;0.002952271;2.362431872
