Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.5, 0.5] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
6.5e-08;1e-06;-2e-09;0.002821964;0.043510783;6.2e-08;2391.03382197;19.550474362;3e-09;309501767.704;0.0;-0.000114623;0.003230999;0.0;5.082e-05;0.0028811
0.208599669;64.561947188;6.322e-06;1.4182e-05;0.00211459;-0.006016073;390.626324646;1.402397676;0.246006413;4.064934689;-1.4e-08;3.5485e-05;0.003810393;0.000520203;5.7144e-05;7.3318e-05
0.492012886;129.123894377;1.1762e-05;2.489e-05;0.002777672;0.134041493;393.139451746;0.741808869;0.476251659;2.099730217;-2.5e-08;4.2075e-05;0.003688331;0.001322871;6.2583e-05;8.4026e-05
0.684851328;193.685841565;1.6484e-05;3.2271e-05;0.003268461;0.315099816;368.482308021;0.477339172;0.62043206;1.611780023;-3.6e-08;4.6218e-05;0.003203291;0.002027858;6.7306e-05;9.1407e-05
0.90563426;258.247788753;2.0613e-05;3.8259e-05;0.003435287;0.489502596;371.371486463;0.177940487;0.836992234;1.194754216;-4.5e-08;4.9332e-05;0.003241043;0.002875309;7.1435e-05;9.7395e-05
1.103347445;322.809735942;2.4249e-05;4.4674e-05;0.003819541;0.746592738;361.909112228;0.020567479;0.979642589;1.020780447;-5.3e-08;5.1865e-05;0.003034737;0.003741786;7.507e-05;0.00010381
1.297491295;387.37168313;2.7467e-05;5.0226e-05;0.004101406;1.013505875;357.577133712;-0.127544779;1.136035737;0.880253998;-6e-08;5.4018e-05;0.002932676;0.004659344;7.8288e-05;0.000109362
1.482026024;451.933630318;3.033e-05;5.5658e-05;0.004425371;1.31966089;351.810343056;-0.236616052;1.26695458;0.789294278;-6.6e-08;5.5901e-05;0.002803408;0.005606744;8.1152e-05;0.000114795
1.659478318;516.495577507;3.2889e-05;6.0734e-05;0.004735573;1.646849472;346.821342994;-0.329366793;1.390087636;0.719379105;-7.1e-08;5.758e-05;0.002691383;0.006582861;8.3711e-05;0.00011987
1.829547933;581.057524695;3.5185e-05;6.5615e-05;0.005055054;1.99790079;341.835730483;-0.405341329;1.499814343;0.666749191;-7.6e-08;5.9099e-05;0.00258118;0.007581643;8.6007e-05;0.000124751
1.992770394;645.619471883;3.7253e-05;7.03e-05;0.005377686;2.368265549;337.064661863;-0.469479698;1.59916193;0.625327543;-8.1e-08;6.0488e-05;0.002476942;0.008599791;8.8075e-05;0.000129436
2.149380319;710.181419072;3.9121e-05;7.4842e-05;0.00570767;2.756673866;332.4137;-0.523497926;1.687921561;0.592444592;-8.5e-08;6.177e-05;0.002376747;0.009634099;8.9943e-05;0.000133978
2.299665223;774.74336626;4.0814e-05;7.9269e-05;0.00604565;3.161166102;327.888780026;-0.569228161;1.76690276;0.565962102;-8.8e-08;6.296e-05;0.00228063;0.010682076;9.1635e-05;0.000138406
2.443864113;839.305313448;4.2351e-05;8.3615e-05;0.006393507;3.580383306;323.469246585;-0.60785557;1.83648895;0.544517297;-9.2e-08;6.4071e-05;0.002188106;0.011741605;9.3173e-05;0.000142751
2.582201985;903.867260637;4.3751e-05;8.7906e-05;0.006752783;4.013063616;319.145612046;-0.640344584;1.897134488;0.527110759;-9.5e-08;6.5115e-05;0.002098908;0.012810938;9.4572e-05;0.000147042
2.714883325;968.429207825;4.5028e-05;9.217e-05;0.007125238;4.458155684;314.907464317;-0.667425399;1.94921241;0.513027721;-9.8e-08;6.6099e-05;0.002012757;0.013888603;9.585e-05;0.000151306
2.842096973;1032.99115501;4.6195e-05;9.6434e-05;0.007512696;4.914737601;310.746709421;-0.689678533;1.993074722;0.501737335;-1e-07;6.7029e-05;0.001929421;0.014973365;9.7017e-05;0.00015557
2.964017666;1097.5531022;4.7265e-05;0.000100724;0.007917156;5.382015437;306.655911447;-0.707560099;2.029034571;0.492845225;-1.02e-07;6.7912e-05;0.001848689;0.016064183;9.8087e-05;0.00015986
3.080806923;1162.11504939;4.8246e-05;0.000105066;0.008340789;5.859293903;302.628640246;-0.721433394;2.057380134;0.486055048;-1.05e-07;6.8753e-05;0.001770376;0.017160173;9.9067e-05;0.000164202
3.192615458;1226.67699658;4.9147e-05;0.000109485;0.008785935;6.345949127;298.6597747;-0.731592627;2.078388071;0.4811421;-1.07e-07;6.9554e-05;0.001694324;0.018260583;9.9968e-05;0.000168621
3.299584614;1291.23894377;4.9975e-05;0.00011401;0.009255257;6.841454387;294.744339443;-0.738265367;2.092302986;0.477942251;-1.08e-07;7.0321e-05;0.001620384;0.019364801;0.000100797;0.000173146
3.401845757;1355.80089096;5.0738e-05;0.00011867;0.009751721;7.34532631;290.877510152;-0.741627324;2.099349057;0.476338128;-1.1e-07;7.1055e-05;0.00154842;0.020472266;0.00010156;0.000177806
3.49952262;1420.36283814;5.1442e-05;0.000123496;0.010278624;7.857128776;287.055601366;-0.741816994;2.099747279;0.47624779;-1.12e-07;7.176e-05;0.001478318;0.021582512;0.000102263;0.000182632
3.592731873;1484.92478533;5.209e-05;0.000128521;0.010839746;8.376491586;283.275198699;-0.738932741;2.093699802;0.477623391;-1.13e-07;7.2437e-05;0.00140997;0.022695174;0.000102912;0.000187657
3.681583472;1549.48673252;5.2689e-05;0.000133784;0.011439388;8.903064701;279.533001806;-0.73303916;2.081396703;0.480446615;-1.14e-07;7.3089e-05;0.001343281;0.023809905;0.000103511;0.00019292
3.766181598;1614.04867971;5.3243e-05;0.000139326;0.012082498;9.43653895;275.826172367;-0.724170635;2.063019393;0.484726418;-1.15e-07;7.3718e-05;0.001278164;0.024926428;0.000104064;0.000198463
3.846625024;1678.6106269;5.3754e-05;0.000145196;0.012774906;9.976647959;272.151487216;-0.712324002;2.038723756;0.490502942;-1.17e-07;7.4325e-05;0.00121453;0.026044505;0.000104576;0.000204332
3.923006503;1743.17257408;5.4227e-05;0.000151447;0.013523232;10.523122519;268.50706153;-0.697481016;2.00868648;0.497837771;-1.18e-07;7.4912e-05;0.001152316;0.027163933;0.000105049;0.000210583
3.995416615;1807.73452127;5.4664e-05;0.000158141;0.014335232;11.075712886;264.891231086;-0.679595239;1.973078944;0.506822093;-1.18e-07;7.548e-05;0.001091465;0.028284545;0.000105486;0.000217277
4.063940713;1872.29646846;5.5069e-05;0.000165354;0.015220485;11.634240551;261.300642025;-0.658563243;1.932014505;0.517594458;-1.19e-07;7.603e-05;0.001031896;0.029406197;0.000105891;0.00022449
4.128658994;1936.85841565;5.5444e-05;0.000173173;0.016190123;12.198502785;257.733628755;-0.634268267;1.885641851;0.530323401;-1.2e-07;7.6563e-05;0.000973557;0.030528774;0.000106265;0.000232309
4.18965017;2001.42036284;5.579e-05;0.000181701;0.017257498;12.768303983;254.18885863;-0.606560205;1.834111567;0.545223103;-1.21e-07;7.7081e-05;0.000916405;0.031652177;0.000106612;0.000240838
