 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK+RG 
Mixing Rule:          VdW1f 
Components:           Methane(Lit), Ethane(Lit) 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B, 2B 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1

0.215053712;0.0001;0.00223857
0.239017149;0.005;0.100833663
0.263477139;0.01;0.183143057
0.287944545;0.015;0.251603619
0.312419269;0.02;0.309439488
0.336901212;0.025;0.35894607
0.361390274;0.03;0.401801984
0.385886358;0.035;0.43926319
0.410389363;0.04;0.472288134
0.434899192;0.045;0.501620923
0.459415746;0.05;0.527848064
0.483938926;0.055;0.551438092
0.508468634;0.06;0.572769813
0.533004773;0.065;0.592152798
0.557547243;0.07;0.609842517
0.582095948;0.075;0.626051655
0.606650791;0.08;0.640958715
0.631211674;0.085;0.654714616
0.655778501;0.09;0.667447826
0.680351176;0.095;0.679268385
0.704929603;0.1;0.690271094
0.729513688;0.105;0.70053807
0.754103335;0.11;0.710140793
0.778698452;0.115;0.719141776
0.803298944;0.12;0.72759593
0.82790472;0.125;0.735551684
0.852515687;0.13;0.743051916
0.877131755;0.135;0.750134723
0.901752833;0.14;0.756834073
0.926378834;0.145;0.763180346
0.951009668;0.15;0.769200798
0.975645249;0.155;0.774919954
1.000285491;0.16;0.780359938
1.024930309;0.165;0.785540761
1.049579621;0.17;0.79048057
1.074233343;0.175;0.795195856
1.098891396;0.18;0.799701644
1.1235537;0.185;0.804011646
1.148220178;0.19;0.808138408
1.172890753;0.195;0.812093425
1.197565353;0.2;0.815887254
1.222245864;0.205;0.819529284
1.246928465;0.21;0.823029089
1.271614891;0.215;0.826394621
1.296305076;0.22;0.829633515
1.320998956;0.225;0.832752837
1.345696472;0.23;0.835759141
1.370397564;0.235;0.83865851
1.395102176;0.24;0.841456603
1.419810255;0.245;0.844158684
1.444521751;0.25;0.846769663
1.469236616;0.255;0.849294121
1.493954806;0.26;0.85173634
1.518676279;0.265;0.854100323
1.543400997;0.27;0.856389822
1.568128927;0.275;0.858608352
1.592860037;0.28;0.860759213
1.6175943;0.285;0.862845503
1.642331693;0.29;0.86487014
1.667072197;0.295;0.866835864
1.691815797;0.3;0.868745262
1.716562484;0.305;0.87060077
1.741312251;0.31;0.872404688
1.766065098;0.315;0.874159189
1.790821028;0.32;0.875866327
1.815580051;0.325;0.877528044
1.840342183;0.33;0.879146181
1.865107443;0.335;0.880722479
1.889875858;0.34;0.882258594
1.914647461;0.345;0.883756092
1.93942229;0.35;0.885216465
1.96420039;0.355;0.886641126
1.988981814;0.36;0.888031423
2.013766621;0.365;0.889388636
2.038554879;0.37;0.890713985
2.063346661;0.375;0.892008631
2.08814205;0.38;0.893273683
2.11294686;0.385;0.894509803
2.13775014;0.39;0.895718768
2.16255735;0.395;0.896901166
2.187368608;0.4;0.898057918
2.212184042;0.405;0.899189904
2.237003793;0.41;0.900297967
2.261828009;0.415;0.901382912
2.28665685;0.42;0.902445511
2.311490487;0.425;0.903486504
2.336329105;0.43;0.9045066
2.361172898;0.435;0.90550648
2.386022075;0.44;0.906486796
2.410876857;0.445;0.907448176
2.435737479;0.45;0.908391222
2.46060419;0.455;0.909316513
2.485477255;0.46;0.910224605
2.510356953;0.465;0.911116035
2.535243579;0.47;0.911991318
2.560137445;0.475;0.912850951
2.585038882;0.48;0.913695413
2.609948234;0.485;0.914525163
2.63486587;0.49;0.915340649
2.659792172;0.495;0.916142299
2.684727548;0.5;0.916930527
2.709672422;0.505;0.917705734
2.734627242;0.51;0.918468306
2.759602152;0.515;0.919218175
2.784578962;0.52;0.919956564
2.809567241;0.525;0.920683405
2.834567537;0.53;0.921399035
2.859580422;0.535;0.922103783
2.884606497;0.54;0.922797967
2.909646392;0.545;0.923481896
2.934700765;0.55;0.924155869
2.959770306;0.555;0.924820177
2.984855739;0.56;0.925475103
3.009957821;0.565;0.92612092
3.035077343;0.57;0.926757895
3.060215135;0.575;0.927386289
3.085372062;0.58;0.928006353
3.110549032;0.585;0.928618334
3.135746994;0.59;0.929222472
3.160966939;0.595;0.929819
3.186209903;0.6;0.930408147
3.211476973;0.605;0.930990136
3.236769279;0.61;0.931565184
3.262102466;0.615;0.932132976
3.287449922;0.62;0.932694744
3.312826403;0.625;0.933250194
3.338233273;0.63;0.933799527
3.363671951;0.635;0.934342938
3.389143922;0.64;0.934880619
3.414650736;0.645;0.93541276
3.440194016;0.65;0.935939545
3.465775455;0.655;0.936461158
3.491396827;0.66;0.936977777
3.517059984;0.665;0.93748958
3.542766862;0.67;0.937996742
3.568519487;0.675;0.938499435
3.594337121;0.68;0.93899727
3.620189118;0.685;0.939491491
3.64609362;0.69;0.939981745
3.672053069;0.695;0.940468197
3.698070012;0.7;0.94095101
3.724147112;0.705;0.941430346
3.750287159;0.71;0.941906366
3.776493071;0.715;0.942379231
3.802767905;0.72;0.942849099
3.82911486;0.725;0.94331613
3.855537287;0.73;0.943780482
3.882060603;0.735;0.94424165
3.908646781;0.74;0.944701057
3.93531966;0.745;0.945158251
3.962083317;0.75;0.94561339
3.988942008;0.755;0.94606663
4.015900193;0.76;0.946518127
4.042962548;0.765;0.946968037
4.070157735;0.77;0.947415821
4.097446028;0.775;0.947862951
4.124854215;0.78;0.948308954
4.152388015;0.785;0.948753983
4.180053398;0.79;0.94919819
4.207856626;0.795;0.949641726
4.235831493;0.8;0.950083954
4.263933936;0.805;0.950526491
4.292195312;0.81;0.95096878
4.320623263;0.815;0.951410954
4.349253827;0.82;0.951852329
4.378043289;0.825;0.95229452
4.40702485;0.83;0.952736925
4.436207651;0.835;0.953179625
4.465633653;0.84;0.953621734
4.495253107;0.845;0.954065016
4.525103934;0.85;0.954508657
4.555232575;0.855;0.95495153
4.585584442;0.86;0.955395442
4.616236656;0.865;0.955838195
4.647134817;0.87;0.95628143
4.678358116;0.875;0.956722568
4.709882743;0.88;0.957161946
4.741685338;0.885;0.957599655
4.773844259;0.89;0.958032083
4.806330008;0.895;0.958458468
4.839143952;0.9;0.958876223
4.872321015;0.905;0.959280268
4.905767093;0.91;0.959668391
4.939528562;0.915;0.960030408
4.973548585;0.92;0.960355493
5.007678233;0.925;0.960629914
5.041817398;0.93;0.960825751
5.075626771;0.935;0.960905368
5.108533526;0.94;0.960804581
5.13939839;0.945;0.960414794
5.164772694;0.95;0.959694431
5.164802859;0.955;0.959544501
5.164801897;0.96;0.959714376
5.164801072;0.965;0.964888939
5.164800919;0.97;0.969970373
5.16480084;0.975;0.974985391
5.164800834;0.98;0.979997329
5.164800797;0.985;0.984995323
5.164800794;0.99;0.989999078
5.164800794;0.995;0.994999919
