Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2(test) 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
3.5e-08;1e-06;-6e-09;0.002816182;0.081880925;3.3e-08;1693.58273328;20.177214835;2e-09;579232688.597;0.0;-0.000114406;0.001726422;0.0;3.9166e-05;0.002863668
0.126570553;73.313782991;6.4e-08;6.328e-06;0.003542087;-0.020789915;252.881635297;1.894204633;0.150437941;6.647259288;-0.0;3.5657e-05;0.002051974;0.000532864;3.9236e-05;5.3814e-05
0.300875914;146.627565982;1.28e-07;9.439e-06;0.004348102;0.017188451;258.115782805;1.214664734;0.296809508;3.369164309;-1e-09;4.1492e-05;0.002024241;0.001290558;3.9299e-05;5.6925e-05
0.423380061;219.941348974;1.92e-07;9.921e-06;0.004714612;0.058198257;244.163000761;0.927148961;0.395680204;2.527293483;-1e-09;4.4944e-05;0.001799026;0.001865479;3.9363e-05;5.7407e-05
0.564662717;293.255131965;2.55e-07;1.0201e-05;0.004707675;0.078643865;247.628171578;0.614531719;0.540894126;1.848790643;-1e-09;4.7421e-05;0.001844449;0.002546353;3.9427e-05;5.7687e-05
0.693827124;366.568914956;3.19e-07;1.0916e-05;0.004979181;0.136174591;242.97079008;0.44007267;0.64398962;1.552820058;-1e-09;4.9363e-05;0.001756804;0.003206541;3.949e-05;5.8402e-05
0.822258565;439.882697947;3.82e-07;1.1456e-05;0.005143491;0.190277708;241.356072841;0.27868747;0.756776381;1.321394304;-2e-09;5.0968e-05;0.001720405;0.003892472;3.9554e-05;5.8942e-05
0.946085918;513.196480938;4.45e-07;1.2115e-05;0.005364971;0.261109245;238.673506701;0.156417905;0.855201722;1.169314764;-2e-09;5.2338e-05;0.001666422;0.004588132;3.9617e-05;5.9601e-05
1.066601914;586.51026393;5.09e-07;1.2776e-05;0.005581093;0.339789488;236.344180611;0.051933773;0.94939174;1.053305983;-2e-09;5.3538e-05;0.001618713;0.005298644;3.968e-05;6.0262e-05
1.183433853;659.824046921;5.72e-07;1.3486e-05;0.005815349;0.429663598;233.903462891;-0.034970699;1.035589365;0.96563371;-2e-09;5.4608e-05;0.001569493;0.006022313;3.9743e-05;6.0972e-05
1.296732884;733.137829912;6.35e-07;1.4231e-05;0.006060899;0.529357115;231.499762698;-0.109104752;1.115279172;0.896636488;-3e-09;5.5574e-05;0.001521241;0.006759594;3.9806e-05;6.1717e-05
1.406489688;806.451612903;6.97e-07;1.5021e-05;0.006321476;0.639223454;229.087048258;-0.172320353;1.18805837;0.841709486;-3e-09;5.6457e-05;0.001473192;0.007510283;3.9869e-05;6.2507e-05
