Defined Configuration:----------------------
Number of components: 1 
Equation of State:    PR 
Mixing Rule:          VdW1f 
Components:           Methane 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
1e-09;0.0;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-inf;1.0;1.0;1.0;1.0;1.0
0.168603888;74.622544577;1.6e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.011285062;1.0;1.0;1.0;1.0;1.0
0.403727702;149.245089153;3.2e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.013091056;1.0;1.0;1.0;1.0;1.0
0.574195062;223.86763373;4.8e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014143664;1.0;1.0;1.0;1.0;1.0
0.77300601;298.490178307;6.4e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014887859;1.0;1.0;1.0;1.0;1.0
0.959435784;373.112722883;8e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015463091;1.0;1.0;1.0;1.0;1.0
1.148478212;447.73526746;9.6e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015931475;1.0;1.0;1.0;1.0;1.0
1.335022202;522.357812037;1.11e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016326145;1.0;1.0;1.0;1.0;1.0
1.520761334;596.980356613;1.27e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016666877;1.0;1.0;1.0;1.0;1.0
1.705194313;671.60290119;1.43e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016966428;1.0;1.0;1.0;1.0;1.0
1.888509988;746.225445767;1.58e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017233509;1.0;1.0;1.0;1.0;1.0
2.070685576;820.847990344;1.74e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017474332;1.0;1.0;1.0;1.0;1.0
2.251762106;895.47053492;1.89e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017693484;1.0;1.0;1.0;1.0;1.0
2.431761286;970.093079497;2.05e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017894448;1.0;1.0;1.0;1.0;1.0
2.610710163;1044.71562407;2.2e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018079932;1.0;1.0;1.0;1.0;1.0
2.788633823;1119.33816865;2.35e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018252081;1.0;1.0;1.0;1.0;1.0
2.965557516;1193.96071323;2.5e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018412627;1.0;1.0;1.0;1.0;1.0
3.141506038;1268.5832578;2.66e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018562983;1.0;1.0;1.0;1.0;1.0
3.316503912;1343.20580238;2.81e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018704323;1.0;1.0;1.0;1.0;1.0
3.490575344;1417.82834696;2.96e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018837627;1.0;1.0;1.0;1.0;1.0
3.663744242;1492.45089153;3.11e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018963727;1.0;1.0;1.0;1.0;1.0
3.83603422;1567.07343611;3.26e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01908333;1.0;1.0;1.0;1.0;1.0
4.007468606;1641.69598069;3.41e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019197048;1.0;1.0;1.0;1.0;1.0
4.178070448;1716.31852526;3.55e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019305408;1.0;1.0;1.0;1.0;1.0
4.347862524;1790.94106984;3.7e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019408872;1.0;1.0;1.0;1.0;1.0
4.516867345;1865.56361442;3.85e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019507843;1.0;1.0;1.0;1.0;1.0
4.685107164;1940.18615899;4e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019602678;1.0;1.0;1.0;1.0;1.0
4.852603984;2014.80870357;4.14e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019693694;1.0;1.0;1.0;1.0;1.0
5.019379562;2089.43124815;4.29e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019781172;1.0;1.0;1.0;1.0;1.0
5.185455419;2164.05379272;4.43e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019865364;1.0;1.0;1.0;1.0;1.0
5.350852844;2238.6763373;4.58e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.019946497;1.0;1.0;1.0;1.0;1.0
5.515592899;2313.29888188;4.72e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.020024774;1.0;1.0;1.0;1.0;1.0
5.679696431;2387.92142645;4.87e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.020100381;1.0;1.0;1.0;1.0;1.0
5.84318407;2462.54397103;5.01e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.020173484;1.0;1.0;1.0;1.0;1.0
