Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.5, 0.5] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
6.9e-08;1e-06;-2e-09;0.002568578;0.037169088;6.5e-08;2335.91495489;19.434852732;4e-09;275707955.723;0.0;-0.000114648;0.003627026;0.0;5.4594e-05;0.002631489
0.117084005;32.280973594;1.428e-06;7.934e-06;0.001705527;-0.01771155;414.978426994;1.96005315;0.140850934;7.099704405;-3e-09;2.9059e-05;0.00436328;0.000240225;5.6025e-05;7.0845e-05
0.281701934;64.561947188;2.812e-06;1.2447e-05;0.002070768;0.017398426;423.785578808;1.26226584;0.28301204;3.533418584;-5e-09;3.5049e-05;0.004383573;0.000586052;5.7408e-05;7.5358e-05
0.400096045;96.842920782;4.131e-06;1.4416e-05;0.002264497;0.060922703;400.992309287;0.970438617;0.378916802;2.639101762;-8e-09;3.863e-05;0.003912695;0.000858056;5.8728e-05;7.7327e-05
0.534313135;129.123894377;5.404e-06;1.6118e-05;0.002275806;0.086798974;407.299256295;0.651869872;0.52107053;1.919125995;-1.1e-08;4.1233e-05;0.004035431;0.001185855;6e-05;7.9029e-05
0.66063131;161.404867971;6.632e-06;1.8023e-05;0.002377209;0.138714543;402.774399255;0.454629328;0.634683184;1.575589248;-1.3e-08;4.3298e-05;0.003932243;0.001508774;6.1229e-05;8.0934e-05
0.788186409;193.685841565;7.816e-06;1.9803e-05;0.002451304;0.193380186;401.227619423;0.282619363;0.75380666;1.326600112;-1.5e-08;4.502e-05;0.003891904;0.001847809;6.2412e-05;8.2714e-05
0.911900196;225.966815159;8.956e-06;2.166e-05;0.002549413;0.264366639;397.950947624;0.148953806;0.861608915;1.160619375;-1.7e-08;4.6504e-05;0.003812989;0.002196597;6.3553e-05;8.4571e-05
1.034360384;258.247788753;1.0057e-05;2.3401e-05;0.002630392;0.338455308;395.935718869;0.028783497;0.971626802;1.029201745;-2e-08;4.7814e-05;0.003762382;0.002555759;6.4653e-05;8.6311e-05
1.154806897;290.528762347;1.1119e-05;2.514e-05;0.002717223;0.422810147;393.596419865;-0.073499735;1.076268251;0.929136392;-2.2e-08;4.8989e-05;0.003704515;0.00292446;6.5715e-05;8.805e-05
