Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
9.3e-08;1e-06;-0.000438522;1526.45061762;26.615230993;5.7349e-05;4755.91528519;19.469594471;4e-09;285454861.471;7.13e-07;0.005113437;0.003503181;9.3e-08;6.1689e-05;0.012761623
0.28271531;80.702433985;0.359124656;2.081609197;0.763810731;181.606283525;449.706195043;0.948410375;0.387356286;2.581602616;-0.000583829;0.005237354;0.004799809;0.295866887;6.4679e-05;8.7315e-05
0.774712659;161.404867971;0.705628136;3.594906826;0.916928895;507.691303951;507.767969172;0.10344387;0.901726635;1.108983545;-0.001147139;0.005358473;0.005586738;0.826819207;6.756e-05;9.9897e-05
1.184441945;242.107301956;1.040126329;4.595025233;1.076016666;798.65551491;489.556983239;-0.189358378;1.208473966;0.827489899;-0.001690932;0.005477811;0.004991481;1.300338127;7.0341e-05;0.000108212
1.58036197;322.809735942;1.363195718;5.236029734;1.139271959;1095.79152151;485.173984151;-0.448453417;1.565888536;0.638615059;-0.002216146;0.005595428;0.00485081;1.7839729;7.3027e-05;0.000113542
1.967386212;403.512169927;1.675376502;5.816509305;1.190533989;1401.65313771;481.707830887;-0.650554778;1.916603825;0.521756237;-0.002723658;0.005711379;0.004749804;2.281781996;7.5623e-05;0.000118368
2.3470035;484.214603912;1.977175421;6.371465248;1.237856932;1716.66434354;478.580854098;-0.814253558;2.257489957;0.442969856;-0.003214292;0.00582572;0.004662168;2.794449593;7.8132e-05;0.000122982
2.719882865;564.917037898;2.269068316;6.912032671;1.283616732;2040.77098575;475.658917423;-0.950851215;2.587911591;0.386411964;-0.003688822;0.0059385;0.004581047;3.321886619;8.0559e-05;0.000127477
3.086406811;645.619471883;2.551502461;7.442961151;1.328755139;2373.768591;472.890439335;-1.067398429;2.907804791;0.34390204;-0.004147975;0.00604977;0.004503899;3.86376056;8.2907e-05;0.000131891
3.446834062;726.321905869;2.824898689;7.966712406;1.373716956;2715.40091777;470.248530287;-1.168541477;3.217296714;0.310819949;-0.004592435;0.006159576;0.004429574;4.41965505;8.518e-05;0.000136246
3.801361637;807.024339854;3.089653316;8.484769663;1.418740154;3065.39648378;467.716213553;-1.257492098;3.516591152;0.284366296;-0.005022846;0.006267962;0.004357478;4.989129072;8.7381e-05;0.000140553
4.150152293;887.726773839;3.346139919;8.998141009;1.463965111;3423.4838754;465.281428642;-1.336559128;3.805925246;0.262748198;-0.005439816;0.006374971;0.004287271;5.571741775;8.9514e-05;0.000144822
4.493348045;968.429207825;3.59471094;9.507579549;1.509481637;3789.39859944;462.934965844;-1.407456501;4.085550584;0.244765052;-0.005843918;0.006480644;0.00421874;6.167063581;9.1581e-05;0.000149058
4.83107739;1049.13164181;3.835699172;10.013689542;1.555351315;4162.88618385;460.669467713;-1.471490866;4.355724105;0.229582952;-0.006235693;0.00658502;0.004151742;6.774681213;9.3584e-05;0.000153266
5.163459446;1129.8340758;4.069419108;10.516981669;1.601618969;4543.70348346;458.478881748;-1.52968091;4.616703445;0.216604773;-0.006615651;0.006688138;0.004086178;7.39419981;9.5528e-05;0.00015745
5.490606454;1210.53650978;4.296168191;11.017903717;1.648318917;4931.61908098;456.358128616;-1.58283609;4.868744447;0.205391762;-0.006984277;0.006790031;0.004021972;8.025243571;9.7413e-05;0.000161615
5.812625372;1291.23894377;4.516227953;11.516858545;1.695478557;5326.41321728;454.302884526;-1.631610246;5.112099832;0.195614333;-0.007342027;0.006890736;0.003959066;8.667455646;9.9243e-05;0.000165764
6.129618933;1371.94137775;4.72986507;12.0142151;1.743120512;5727.87747535;452.309429452;-1.676539115;5.347018494;0.187020112;-0.007689337;0.006990285;0.00389741;9.320497616;0.000101019;0.000169899
6.441686371;1452.64381174;4.93733233;12.510315464;1.791263951;6135.81433813;450.374536228;-1.718067208;5.573745158;0.17941258;-0.008026616;0.00708871;0.003836966;9.984048776;0.000102744;0.000174024
6.74892395;1533.34624572;5.138869529;13.005479506;1.83992543;6550.03668733;448.495386571;-1.756567474;5.792520254;0.172636427;-0.008354255;0.007186041;0.003777699;10.657805319;0.00010442;0.000178141
7.051425345;1614.04867971;5.334704295;13.500008064;1.889119433;6970.36728117;446.669505719;-1.792355944;6.003579914;0.166567284;-0.008672624;0.007282309;0.003719578;11.341479485;0.000106048;0.000182252
7.349281942;1694.75111369;5.525052851;13.994185164;1.938858732;7396.63823266;444.894710501;-1.825702829;6.207156057;0.161104375;-0.008982073;0.00737754;0.003662577;12.03479872;0.00010763;0.000186361
7.642583065;1775.45354768;5.710120723;14.488279608;1.989154614;7828.69050097;443.169067322;-1.856841047;6.403476509;0.15616517;-0.009282938;0.007471763;0.003606671;12.73750484;0.000109169;0.000190469
7.93141617;1856.15598166;5.890103395;14.982546115;2.040017039;8266.37340259;441.49085776;-1.885972859;6.592765153;0.151681423;-0.009575535;0.007565003;0.003551838;13.449353244;0.000110666;0.000194579
8.215866991;1936.85841565;6.065186912;15.477226159;2.091454731;8709.5441459;439.858550055;-1.913275101;6.775242104;0.147596202;-0.009860169;0.007657285;0.003498057;14.170112154;0.000112121;0.000198692
8.496019678;2017.56084964;6.235548447;15.972548569;2.143475238;9158.06739058;438.270775244;-1.938903355;6.951123873;0.143861628;-0.010137125;0.007748635;0.003445311;14.899561898;0.000113538;0.00020281
8.771956901;2098.26328362;6.401356821;16.468729958;2.196084953;9611.81483235;436.726307055;-1.962995299;7.120623553;0.140437139;-0.01040668;0.007839074;0.00339358;15.637494238;0.000114916;0.000206936
9.043759952;2178.96571761;6.562772991;16.965975011;2.249289125;10070.6648124;435.224044831;-1.985673433;7.283950985;0.137288129;-0.010669094;0.007928627;0.003342848;16.383711737;0.000116259;0.00021107
9.311508826;2259.66815159;6.719950505;17.464476671;2.303091847;10534.5019512;433.762998927;-2.007047303;7.441312938;0.134384887;-0.010924617;0.008017314;0.0032931;17.138027156;0.000117565;0.000215215
9.575282304;2340.37058558;6.873035919;17.964416223;2.357496032;11003.2168041;432.342278182;-2.027215348;7.592913269;0.131701755;-0.011173488;0.008105158;0.003244321;17.900262904;0.000118838;0.000219372
9.835158017;2421.07301956;7.02216919;18.46596331;2.412503382;11476.70554;430.961079083;-2.046266419;7.738953092;0.129216444;-0.011415934;0.008192177;0.003196497;18.670250509;0.000120078;0.000223542
10.09121251;2501.77545355;7.167484051;18.969275873;2.468114346;11954.8696395;429.618676369;-2.064281066;7.879630928;0.126909497;-0.011652172;0.008278392;0.003149616;19.447830131;0.000121286;0.000227726
10.343521303;2582.47788753;7.309108342;19.474500039;2.524328069;12437.6156123;428.314414859;-2.08133261;8.015142862;0.12476384;-0.01188241;0.008363822;0.003103664;20.232850103;0.000122464;0.000231927
10.592158939;2663.18032152;7.44716434;19.981769953;2.581142344;12924.8547328;427.04770227;-2.097488055;8.145682684;0.122764419;-0.012106848;0.008448485;0.00305863;21.025166497;0.000123612;0.000236145
10.837199041;2743.8827555;7.581769052;20.491207559;2.638553549;13416.502792;425.818002945;-2.112808863;8.271442031;0.120897903;-0.012325675;0.008532399;0.003014503;21.824642727;0.000124731;0.00024038
11.078714353;2824.58518949;7.713034498;21.002922338;2.696556586;13912.4798656;424.624832313;-2.127351618;8.392610518;0.119152437;-0.012539073;0.008615582;0.002971272;22.631149168;0.000125822;0.000244635
11.316776785;2905.28762348;7.841067972;21.517011012;2.755144815;14412.7100962;423.467751979;-2.141168599;8.509375869;0.117517432;-0.012747217;0.008698049;0.002928927;23.444562804;0.000126887;0.000248909
11.551457457;2985.99005746;7.965972292;22.033557204;2.814309982;14917.1214891;422.346365378;-2.154308266;8.621924041;0.115983392;-0.012950274;0.008779817;0.002887459;24.264766896;0.000127925;0.000253204
11.782826733;3066.69249145;8.087846024;22.552631061;2.874042151;15425.6457209;421.260313928;-2.166815694;8.730439342;0.114541773;-0.013148404;0.008860902;0.002846858;25.09165067;0.000128939;0.00025752
12.010954264;3147.39492543;8.206783706;23.07428886;2.934329627;15938.2179602;420.209273557;-2.178732939;8.835104545;0.113184852;-0.01334176;0.008941318;0.002807117;25.925109027;0.000129928;0.000261857
12.235909018;3228.09735942;8.322876045;23.598572568;2.995158881;16454.7766985;419.19295163;-2.190099364;8.936100998;0.111905629;-0.013530492;0.009021081;0.002768225;26.765042267;0.000130893;0.000266217
