Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
5e-08;1e-06;-0.000556815;450.986840538;26.742191629;1.6862e-05;2017.66824195;20.089321642;2e-09;530495292.361;1.664e-06;0.002779724;0.001885031;5e-08;3.996e-05;0.003797992
0.138605259;73.529411765;0.006052099;0.50538207;0.756189367;48.361306767;278.902408061;1.650641178;0.19192681;5.210319497;-1.8091e-05;0.002806908;0.002610205;0.145133013;4.0015e-05;5.2481e-05
0.383853668;147.058823529;0.018345935;0.822547509;0.885751989;133.068657384;309.279626617;0.797201503;0.450588171;2.219321466;-5.4839e-05;0.002852697;0.003064;0.399109369;4.0117e-05;5.5118e-05
0.58919343;220.588235294;0.023889646;0.990260022;1.029252959;206.509825333;295.26137702;0.508342265;0.601491867;1.66253287;-7.141e-05;0.002876237;0.002726763;0.619087284;4.0163e-05;5.6512e-05
0.784848246;294.117647059;0.030653347;1.070156946;1.085448195;280.892634647;291.873519374;0.254028252;0.775669887;1.289208227;-9.1628e-05;0.002903621;0.002637278;0.841949479;4.0219e-05;5.7177e-05
0.977028374;367.647058824;0.037578089;1.12497961;1.120082886;355.967480533;290.234637125;0.048656474;0.952508285;1.049859634;-0.000112327;0.002931437;0.002590823;1.066888229;4.0277e-05;5.7632e-05
1.16585156;441.176470588;0.044521358;1.176429942;1.152625973;432.123173996;288.613429201;-0.116499167;1.123556575;0.890030838;-0.000133081;0.00295928;0.002546728;1.29504049;4.0334e-05;5.806e-05
1.351547232;514.705882353;0.051449478;1.226181484;1.18381554;509.466824912;287.088857158;-0.254384794;1.289667965;0.775393378;-0.00015379;0.002987068;0.002505641;1.526728979;4.0392e-05;5.8474e-05
1.534328121;588.235294118;0.058354172;1.275048859;1.214127038;588.028016217;285.662261858;-0.372448853;1.451284248;0.689044893;-0.00017443;0.003014775;0.002467183;1.762043446;4.0449e-05;5.888e-05
1.714368294;661.764705882;0.065233324;1.323546859;1.243927356;667.809490287;284.315685643;-0.475369808;1.608608964;0.621655121;-0.000194992;0.003042382;0.002430787;2.000992695;4.0507e-05;5.9283e-05
1.89179678;735.294117647;0.072086189;1.372066831;1.273525913;748.80655875;283.02805847;-0.566275806;1.761693928;0.567635492;-0.000215477;0.003069881;0.002395904;2.243562868;4.0564e-05;5.9687e-05
2.06670708;808.823529412;0.078912214;1.420895951;1.303154298;831.013094919;281.783164104;-0.64738884;1.910545569;0.523410703;-0.000235881;0.003097264;0.002362129;2.489735671;4.062e-05;6.0093e-05
2.239168702;882.352941176;0.085710827;1.470239518;1.332975585;914.422952821;280.570200452;-0.720359051;2.05517099;0.486577518;-0.000256203;0.00312453;0.002329194;2.739492752;4.0677e-05;6.0503e-05
2.409235578;955.882352941;0.092481414;1.52024704;1.363105177;999.030135716;279.382183879;-0.786449515;2.195587171;0.455459029;-0.000276441;0.00315168;0.002296922;2.992816239;4.0733e-05;6.0919e-05
2.576951343;1029.41176471;0.09922332;1.571032316;1.39362811;1084.82872693;278.214500303;-0.846648654;2.33181901;0.42884975;-0.000296594;0.003178716;0.002265196;3.249688518;4.0789e-05;6.1341e-05
2.742352579;1102.94117647;0.105935838;1.622686157;1.424610017;1171.81282592;277.064007701;-0.901744157;2.463896788;0.405861157;-0.000316658;0.00320564;0.002233933;3.510092044;4.0845e-05;6.177e-05
2.905470915;1176.47058823;0.11261821;1.675283779;1.456103383;1259.97651883;275.928542327;-0.952373944;2.591855281;0.385824011;-0.000336633;0.003232457;0.002203077;3.774009243;4.0901e-05;6.2208e-05
3.06633449;1250.0;0.119269634;1.728889068;1.488151063;1349.31387057;274.806645715;-0.99906228;2.715734035;0.368224571;-0.000356515;0.003259169;0.002172587;4.041422492;4.0956e-05;6.2654e-05
3.224969037;1323.52941177;0.125889271;1.783557141;1.520788362;1439.81892642;273.697399;-1.042245821;2.835578069;0.352661777;-0.000376302;0.00328578;0.002142437;4.312314126;4.1011e-05;6.3108e-05
