Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
3.7e-08;1e-06;-0.000345348;243.180220832;27.25888608;8.92e-06;1270.74599029;20.426777135;1e-09;743424026.752;1.419e-06;0.0020212;0.001345127;3.7e-08;3.9169e-05;0.002069399
0.098906459;73.529411765;0.003753635;0.275587969;0.773339858;25.708734443;232.16094439;1.985115336;0.13736477;7.27988697;-1.5428e-05;0.002045929;0.001868161;0.106229652;3.9203e-05;4.9777e-05
0.274729575;147.058823529;0.011378521;0.450568125;0.90952383;70.690663484;254.34555423;1.136634922;0.320897051;3.116264229;-4.6767e-05;0.002088456;0.0021821;0.291863515;3.9266e-05;5.1232e-05
0.41980351;220.588235294;0.014866224;0.55587945;1.081754908;109.902640576;239.280254408;0.869494743;0.419163281;2.385705154;-6.1101e-05;0.002109764;0.001900207;0.453431936;3.9295e-05;5.2108e-05
0.554171762;294.117647059;0.019157548;0.617094021;1.168725389;149.945578313;233.862433567;0.636430095;0.529178172;1.889722693;-7.8739e-05;0.002134809;0.001799206;0.618463965;3.9331e-05;5.2617e-05
0.684392596;367.647058824;0.023583879;0.661596844;1.227135828;190.506994759;230.773609546;0.445950684;0.640215344;1.561974434;-9.6932e-05;0.002160308;0.001741386;0.785631186;3.9368e-05;5.2987e-05
0.8102579;441.176470588;0.028042065;0.706612852;1.287267265;231.819469874;227.571038947;0.297676357;0.742541619;1.346725859;-0.000115255;0.002185851;0.001683094;0.95584952;3.9405e-05;5.3361e-05
0.931906469;514.705882353;0.032500904;0.752464149;1.348603529;273.942593105;224.440207983;0.177410441;0.837435996;1.194121109;-0.000133581;0.002211347;0.001627019;1.129369139;3.9442e-05;5.3742e-05
1.049525327;588.235294118;0.036953505;0.799517041;1.411387785;316.89414142;221.407708368;0.07740104;0.925518609;1.080475304;-0.000151882;0.002236771;0.001573382;1.30626566;3.9479e-05;5.4134e-05
1.163286121;661.764705882;0.041400425;0.848146376;1.476086943;360.676212694;218.459088997;-0.007062649;1.007087648;0.992962233;-0.000170159;0.002262109;0.001521821;1.486548928;3.9516e-05;5.4538e-05
1.273322583;735.294117647;0.045843419;0.898753471;1.543281355;405.285489244;215.568930958;-0.079035905;1.082243179;0.924006748;-0.00018842;0.002287354;0.001471851;1.67020572;3.9553e-05;5.4959e-05
1.379734757;808.823529412;0.050283498;0.95172297;1.613537159;450.716760412;212.715714245;-0.140649165;1.151020759;0.868794062;-0.000206669;0.002312502;0.00142308;1.857214765;3.959e-05;5.5399e-05
1.482599084;882.352941176;0.054720681;1.007416998;1.687379209;496.964073662;209.884361382;-0.193468237;1.213450843;0.824096012;-0.000224907;0.002337552;0.001375244;2.047551723;3.9627e-05;5.5862e-05
1.581976564;955.882352941;0.059154213;1.066189216;1.765310021;544.02104265;207.064752479;-0.238680878;1.269573324;0.787666203;-0.000243129;0.002362504;0.001328169;2.241190511;3.9663e-05;5.6351e-05
1.677918057;1029.41176471;0.063582796;1.128401471;1.847835941;591.880882273;204.249957916;-0.277205266;1.319437178;0.757898911;-0.000261331;0.002387358;0.001281739;2.43810344;3.97e-05;5.6868e-05
1.770467589;1102.94117647;0.06800477;1.194437773;1.935488907;640.536391721;201.435044374;-0.309760083;1.363098045;0.733622944;-0.000279505;0.002412115;0.001235876;2.638261146;3.9737e-05;5.7417e-05
1.859664463;1176.47058823;0.072418217;1.264715733;2.02884347;689.979955583;198.616385951;-0.336912827;1.400616962;0.713971076;-0.000297645;0.002436775;0.001190524;2.841632577;3.9774e-05;5.8001e-05
1.945544709;1250.0;0.07682105;1.339696825;2.128531382;740.203573092;195.791276386;-0.359114122;1.432060222;0.698294656;-0.000315741;0.002461341;0.001145648;3.048185124;3.981e-05;5.8625e-05
2.028142136;1323.52941177;0.081211062;1.419896773;2.235255899;791.198907965;192.957696805;-0.376722438;1.457499707;0.686106485;-0.000333784;0.002485813;0.001101222;3.257884818;3.9847e-05;5.9292e-05
2.107489121;1397.05882353;0.08558598;1.505897029;2.349807362;842.957349627;190.114160114;-0.390021969;1.477013242;0.677042;-0.000351766;0.002510192;0.001057231;3.470696589;3.9883e-05;6.0007e-05
2.183617214;1470.58823529;0.089943502;1.598358173;2.473081274;895.470079153;187.259594398;-0.399235577;1.490684748;0.67083265;-0.000369675;0.002534479;0.001013666;3.686584536;3.9919e-05;6.0775e-05
2.256557596;1544.11764706;0.094281328;1.698036002;2.606099987;948.728135806;184.393248483;-0.404534094;1.498604128;0.667287632;-0.000387504;0.002558675;0.000970525;3.905512198;3.9955e-05;6.1604e-05
2.326341417;1617.64705882;0.098597188;1.805801213;2.750039194;1002.72248189;181.514612221;-0.40604288;1.500866909;0.666281597;-0.000405243;0.002582779;0.000927809;4.127442824;3.9991e-05;6.25e-05
2.393000042;1691.17647059;0.102888871;1.92266379;2.906260754;1057.44406478;178.62334808;-0.403846253;1.497573682;0.667746777;-0.000422882;0.002606794;0.000885522;4.352339618;4.0027e-05;6.3472e-05
2.456565215;1764.70588235;0.10715424;2.049803563;3.076353784;1112.8838755;175.719232163;-0.39799018;1.488829409;0.671668624;-0.000440413;0.002630718;0.00084367;4.580165985;4.0062e-05;6.4529e-05
2.51706916;1838.23529412;0.111391255;2.188608882;3.26218666;1169.03300356;172.802103443;-0.388483489;1.474742634;0.678084417;-0.000457827;0.002654553;0.00080226;4.810885749;4.0098e-05;6.5683e-05
2.574544626;1911.76470588;0.115597984;2.340726112;3.465973539;1225.88268812;169.871820185;-0.37529772;1.455424659;0.687084689;-0.000475117;0.002678299;0.000761299;5.044463358;4.0133e-05;6.6948e-05
2.629024903;1985.29411765;0.119772617;2.508123686;3.690360407;1283.42436518;166.928222659;-0.358365611;1.43098871;0.698817533;-0.000492276;0.002701957;0.000720794;5.280864079;4.0167e-05;6.834e-05
2.68054379;2058.82352941;0.12391348;2.693175987;3.93853776;1341.64971104;163.971101251;-0.337578146;1.40154913;0.713496215;-0.000509295;0.002725526;0.000680752;5.520054172;4.0202e-05;6.9878e-05
2.729135555;2132.35294118;0.128019038;2.898774677;4.214390105;1400.55068188;161.000169157;-0.312779934;1.367220618;0.731410854;-0.000526169;0.002749007;0.000641179;5.762001046;4.0236e-05;7.1588e-05
2.774834867;2205.88235294;0.132087906;3.128478554;4.522697187;1460.1195495;158.015038831;-0.283762547;1.328117528;0.752945412;-0.000542892;0.0027724;0.00060208;6.006673409;4.027e-05;7.3498e-05
2.817676723;2279.41176471;0.136118851;3.386718482;4.869409146;1520.34893309;155.015201438;-0.250255273;1.284353235;0.778602002;-0.00055946;0.002795707;0.000563458;6.25404139;4.0303e-05;7.5645e-05
2.857696366;2352.94117647;0.140110797;3.679082605;5.262029431;1581.23182723;152.000008538;-0.211912383;1.236039582;0.80903558;-0.000575867;0.002818927;0.000525317;6.504076656;4.0336e-05;7.8076e-05
2.894929197;2426.47058823;0.144062826;4.012721083;5.710158173;1642.76162581;148.9686553;-0.168295652;1.1832864;0.845103941;-0.00059211;0.002842061;0.000487657;6.756752508;4.0369e-05;8.085e-05
2.929410693;2500.0;0.147974176;4.396933261;6.226280452;1704.93214212;145.920164524;-0.11885012;1.12620111;0.887940876;-0.000608186;0.002865109;0.00045048;7.012043958;4.0402e-05;8.4044e-05
2.961176321;2573.52941177;0.151844245;4.844040999;6.826938713;1767.73762504;142.853370764;-0.062869999;1.064888394;0.939065545;-0.000624093;0.002888073;0.000413785;7.2699278;4.0434e-05;8.7762e-05
2.990261459;2647.05882353;0.15567258;5.370725295;7.534527128;1831.17277136;139.766903821;0.000550216;0.999449936;1.000550367;-0.000639827;0.002910953;0.00037757;7.530382654;4.0466e-05;9.2141e-05
3.016701318;2720.58823529;0.159458882;6.000140819;8.380130252;1895.23273444;136.659170845;0.072587647;0.929984233;1.075287047;-0.000655389;0.002933749;0.000341832;7.793389006;4.0497e-05;9.7374e-05
3.040530877;2794.11764706;0.163202996;6.765393303;9.408191232;1959.91312917;133.528336209;0.154800021;0.85658646;1.167424477;-0.000670778;0.002956463;0.000306568;8.058929223;4.0528e-05;0.000103737
3.061784816;2867.64705882;0.166904905;7.715528002;10.684550973;2025.21003364;130.372298227;0.24929711;0.779348387;1.283123205;-0.000685993;0.002979096;0.000271773;8.326987563;4.0559e-05;0.000111636
3.080497461;2941.17647059;0.170564726;8.926434175;12.31108679;2091.11998741;127.188661606;0.359022923;0.698358343;1.431929625;-0.000701035;0.003001647;0.000237442;8.597550167;4.059e-05;0.000121704
3.096702733;3014.70588235;0.174182703;10.522120246;14.454273079;2157.63998678;123.974704369;0.48824708;0.613701221;1.629457407;-0.000715906;0.00302412;0.000203569;8.870605037;4.062e-05;0.000134972
3.110434106;3088.23529412;0.177759196;12.720034035;17.406021113;2224.76747737;120.727337608;0.643484035;0.525458515;1.903099809;-0.000730605;0.003046513;0.000170148;9.146142011;4.065e-05;0.000153246
3.121724567;3161.76470588;0.181294678;15.939491309;21.729238084;2292.50034407;117.443056052;0.835382899;0.433708383;2.305696728;-0.000745136;0.003068829;0.000137173;9.424152716;4.0679e-05;0.000180014
3.130606589;3235.29411765;0.184789722;21.106722631;28.667334824;2360.83689869;114.117876858;1.08315517;0.338525733;2.953985189;-0.000759501;0.003091068;0.000104635;9.704630522;4.0708e-05;0.000222977
3.1371121;3308.82352941;0.188244995;30.752660973;41.617942051;2429.77586577;110.74726321;1.427190006;0.239982325;4.166973553;-0.000773703;0.003113233;7.2528e-05;9.98757048;4.0737e-05;0.000303178
3.14127247;3382.35294118;0.19166125;55.14336953;74.362654379;2499.31636658;107.326028076;1.979437756;0.138146888;7.238671944;-0.000787744;0.003135323;4.0843e-05;10.272969263;4.0765e-05;0.000505973
3.143118487;3455.88235294;0.195039317;237.524534912;319.200503054;2569.45790181;103.848211938;3.408668033;0.033085239;30.22495879;-0.000801628;0.00315734;9.574e-06;10.560825087;4.0793e-05;0.002022375
3.142680352;3529.41176471;0.198380094;-107.827711817;-144.413060642;2640.20033319;100.306925768;nan;-0.075139586;-13.308564075;-0.000815359;0.003179287;-2.129e-05;10.851137645;4.0821e-05;-0.000849043
3.139987671;3602.94117647;0.201684539;-44.772638191;-59.763364074;2711.54386413;96.694146876;nan;-0.186467214;-5.362873057;-0.00082894;0.003201162;-5.1754e-05;11.14390802;4.0848e-05;-0.000324774
3.135069445;3676.47058823;0.204953662;-28.580263064;-38.02401987;2783.48902003;93.000449861;nan;-0.300839802;-3.324028248;-0.000842377;0.00322297;-8.1828e-05;11.439138609;4.0876e-05;-0.000190144
3.127954078;3750.0;0.208188519;-21.163252797;-28.064990825;2856.03662826;89.214646164;nan;-0.41820192;-2.391189406;-0.000855672;0.003244709;-0.000111521;11.736833042;4.0903e-05;-0.000128475
3.11866937;3823.52941177;0.211390203;-16.909841008;-22.352806515;2929.18779795;85.323291935;nan;-0.538500438;-1.857008704;-0.000868832;0.003266383;-0.000140839;12.036996093;4.0929e-05;-9.311e-05
3.107242523;3897.05882353;0.214559836;-14.152434122;-18.648819981;3002.94390018;81.31000129;nan;-0.661684419;-1.511294466;-0.000881859;0.003287992;-0.000169791;12.33963361;4.0955e-05;-7.0184e-05
3.093700147;3970.58823529;0.217698565;-12.220326993;-16.052649266;3077.30654847;77.154462585;nan;-0.787705021;-1.269510761;-0.00089476;0.003309538;-0.000198385;12.644752423;4.0982e-05;-5.4119e-05
3.078068263;4044.11764706;0.220807556;-10.791631775;-14.132179501;3152.27757968;72.830985199;nan;-0.916515409;-1.09108913;-0.000907538;0.003331022;-0.000226629;12.952360275;4.1007e-05;-4.2241e-05
3.060372314;4117.64705882;0.223887983;-9.692605039;-12.654171182;3227.85903581;68.306271705;nan;-1.048070676;-0.954134128;-0.000920199;0.003352446;-0.000254531;13.262465743;4.1033e-05;-3.3103e-05
3.040637168;4191.17647059;0.226941029;-8.821215163;-11.481653814;3304.05314655;63.535843733;nan;-1.182327772;-0.845789149;-0.000932747;0.003373811;-0.000282099;13.575078169;4.1058e-05;-2.5858e-05
3.018887129;4264.70588235;0.229967879;-8.113604421;-10.528903215;3380.86231265;58.457972979;nan;-1.319245443;-0.758009061;-0.000945187;0.003395118;-0.00030934;13.890207589;4.1084e-05;-1.9974e-05
2.995145945;4338.23529412;0.232969713;-7.527762962;-9.739524772;3458.28909033;52.982594129;nan;-1.458784181;-0.685502361;-0.000957525;0.003416369;-0.000336262;14.207864672;4.1109e-05;-1.5103e-05
2.969436818;4411.76470588;0.235947706;-7.034921228;-9.074898256;3536.33617679;46.968961574;nan;-1.600906175;-0.624646226;-0.000969765;0.003437566;-0.000362872;14.528060659;4.1133e-05;-1.1006e-05
2.941782406;4485.29411765;0.238903021;-6.61471455;-8.507686573;3615.00639655;40.173866064;nan;-1.745575273;-0.572877043;-0.000981912;0.003458709;-0.000389177;14.850807308;4.1158e-05;-7.512e-06
2.912204841;4558.82352941;0.241836807;-6.252322564;-8.017995588;3694.30268913;32.102136952;nan;-1.892756946;-0.528329853;-0.00099397;0.003479801;-0.000415185;15.176116842;4.1182e-05;-4.499e-06
2.880725731;4632.35294118;0.244750197;-5.936702473;-7.591002377;3774.2280974;21.347891353;nan;-2.042418265;-0.489615676;-0.001005944;0.003500843;-0.000440903;15.504001904;4.1206e-05;-1.874e-06
2.847366166;4705.88235294;0.247644302;-5.65945741;-7.215436066;3854.78575717;nan;nan;-2.194527865;-0.45567888;-0.001017839;0.003521835;-0.000466337;15.834475509;4.1231e-05;4.31e-07
2.812146735;4779.41176471;0.250520215;-5.414088603;-6.882573904;3935.97888791;nan;nan;-2.349055926;-0.425702934;-0.001029659;0.00354278;-0.000491495;16.167551014;4.1254e-05;2.471e-06
2.775087522;4852.94117647;0.253379002;-5.195487611;-6.585559603;4017.81078372;nan;nan;-2.505974142;-0.399046416;-0.001041409;0.003563678;-0.000516383;16.503242074;4.1278e-05;4.288e-06
2.736208124;4926.47058823;0.256221704;-4.999583285;-6.318929411;4100.28480585;nan;nan;-2.665255697;-0.375198523;-0.001053093;0.003584532;-0.000541007;16.841562614;4.1302e-05;5.917e-06
2.695527651;5000.0;0.259049336;-4.823091115;-6.07827561;4183.4043754;nan;nan;-2.826875236;-0.353747483;-0.001064715;0.003605342;-0.000565375;17.182526798;4.1325e-05;7.385e-06
2.653064735;5073.52941177;0.261862886;-4.663331914;-5.860003102;4267.17296707;nan;nan;-2.990808828;-0.334357713;-0.001076279;0.00362611;-0.000589493;17.526149008;4.1349e-05;8.713e-06
2.60883754;5147.05882353;0.264663311;-4.518098453;-5.661150373;4351.59410329;nan;nan;-3.157033931;-0.31675301;-0.001087789;0.003646837;-0.000613367;17.872443813;4.1372e-05;9.92e-06
2.562863766;5220.58823529;0.267451539;-4.38555588;-5.479255799;4436.67134865;nan;nan;-3.325529345;-0.300704007;-0.001099248;0.003667525;-0.000637003;18.22142595;4.1395e-05;1.1022e-05
2.515160657;5294.11764706;0.270228469;-4.264166345;-5.312256455;4522.40830534;nan;nan;-3.496275164;-0.286018678;-0.001110662;0.003688174;-0.000660408;18.573110307;4.1418e-05;1.2032e-05
2.465745011;5367.64705882;0.272994968;-4.152631227;-5.158410548;4608.80860802;nan;nan;-3.669252713;-0.272535058;-0.001122032;0.003708786;-0.000683587;18.9275119;4.1441e-05;1.2959e-05
2.414633185;5441.17647059;0.275751873;-4.049846364;-5.016237311;4695.87591957;nan;nan;-3.844444483;-0.260115604;-0.001133364;0.003729362;-0.000706547;19.284645855;4.1464e-05;1.3814e-05
2.361841106;5514.70588235;0.278499991;-3.954866979;-4.884469904;4783.6139268;nan;nan;-4.021834053;-0.24864278;-0.001144658;0.003749903;-0.000729293;19.644527393;4.1487e-05;1.4603e-05
2.307384277;5588.23529412;0.281240095;-3.866879951;-4.762018187;4872.026336;nan;nan;-4.201406005;-0.238015559;-0.001155921;0.003770411;-0.000751831;20.00717181;4.151e-05;1.5335e-05
2.25127779;5661.76470588;0.283972932;-3.785181689;-4.647939006;4961.11686871;nan;nan;-4.383145827;-0.228146642;-0.001167153;0.003790886;-0.000774166;20.372594462;4.1533e-05;1.6014e-05
2.193536334;5735.29411765;0.286699214;-3.709160335;-4.541412296;5050.88925716;nan;nan;-4.567039809;-0.218960211;-0.001178358;0.003811331;-0.000796304;20.740810744;4.1555e-05;1.6646e-05
2.134174205;5808.82352941;0.289419626;-3.638281345;-4.44172171;5141.3472399;nan;nan;-4.753074924;-0.210390119;-0.001189539;0.003831745;-0.000818251;21.111836077;4.1578e-05;1.7236e-05
2.073205323;5882.35294118;0.292134821;-3.572075711;-4.348238804;5232.49455689;nan;nan;-4.941238707;-0.202378403;-0.001200699;0.00385213;-0.000840011;21.485685883;4.16e-05;1.7786e-05
2.010643238;5955.88235294;0.294845423;-3.510130286;-4.26041004;5324.33494435;nan;nan;-5.131519118;-0.194874067;-0.00121184;0.003872487;-0.000861588;21.862375568;4.1623e-05;1.8301e-05
1.946501147;6029.41176471;0.297552027;-3.452079785;-4.177746038;5416.87212987;nan;nan;-5.323904397;-0.187832073;-0.001222964;0.003892817;-0.000882989;22.241920501;4.1646e-05;1.8784e-05
1.880791911;6102.94117647;0.300255199;-3.397600127;-4.099812632;5510.10982639;nan;nan;-5.518382916;-0.181212506;-0.001234074;0.003913122;-0.000904217;22.624335989;4.1668e-05;1.9237e-05
1.813528065;6176.47058823;0.302955478;-3.346402872;-4.026223392;5604.0517266;nan;nan;-5.714943016;-0.174979872;-0.001245173;0.003933401;-0.000925276;23.009637259;4.169e-05;1.9662e-05
1.744721839;6250.0;0.305653374;-3.298230539;-3.956633332;5698.70149656;nan;nan;-5.913572844;-0.169102508;-0.001256261;0.003953657;-0.000946172;23.397839426;4.1713e-05;2.0063e-05
1.674385174;6323.52941177;0.308349369;-3.252852649;-3.890733594;5794.06276939;nan;nan;-6.114260178;-0.163552085;-0.001267342;0.00397389;-0.000966906;23.788957474;4.1735e-05;2.044e-05
1.602529742;6397.05882353;0.311043921;-3.210062374;-3.828246934;5890.13913856;nan;nan;-6.316992252;-0.158303186;-0.001278417;0.003994101;-0.000987484;24.183006224;4.1758e-05;2.0796e-05
1.529166962;6470.58823529;0.313737461;-3.169673667;-3.768923876;5986.93415062;nan;nan;-6.521755578;-0.153332947;-0.001289487;0.004014291;-0.001007908;24.580000308;4.178e-05;2.1132e-05
1.454308024;6544.11764706;0.316430392;-3.131518814;-3.712539405;6084.45129857;nan;nan;-6.728535759;-0.148620745;-0.001300556;0.004034461;-0.001028181;24.979954143;4.1802e-05;2.1449e-05
1.377963911;6617.64705882;0.319123096;-3.095446324;-3.658890139;6182.69401398;nan;nan;-6.937317309;-0.14414794;-0.001311623;0.004054612;-0.001048306;25.382881895;4.1825e-05;2.1749e-05
1.300145417;6691.17647059;0.321815928;-3.061319104;-3.607791873;6281.66565975;nan;nan;-7.148083471;-0.139897639;-0.001322691;0.004074744;-0.001068285;25.788797456;4.1847e-05;2.2033e-05
1.220863175;6764.70588235;0.324509219;-3.029012885;-3.559077458;6381.36952294;nan;nan;-7.360816032;-0.135854502;-0.00133376;0.004094859;-0.001088121;26.19771441;4.187e-05;2.2301e-05
1.140127678;6838.23529412;0.327203279;-2.998414847;-3.512594951;6481.8088069;nan;nan;-7.575495147;-0.132004573;-0.001344833;0.004114958;-0.001107814;26.609646006;4.1892e-05;2.2556e-05
1.057949301;6911.76470588;0.329898393;-2.96942242;-3.468206007;6582.98662416;nan;nan;-7.792099163;-0.128335122;-0.00135591;0.00413504;-0.001127368;27.024605124;4.1914e-05;2.2797e-05
0.974338334;6985.29411765;0.332594826;-2.941942232;-3.42578446;6684.90598927;nan;nan;-8.010604454;-0.124834525;-0.001366993;0.004155107;-0.001146781;27.442604252;4.1937e-05;2.3025e-05
