 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK+RG 
Mixing Rule:          VdW1f 
Components:           Methane(Lit), Ethane(Lit) 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B, 2B 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
7.022345772;0.83;0.829961381
7.022345743;0.835;0.834966065
7.02234569;0.84;0.839970221
7.022345697;0.845;0.844973916
7.022345694;0.85;0.849977198
7.0223455;0.855;0.854980107
7.022345516;0.86;0.8599827
7.022345644;0.865;0.864984993
7.022345415;0.87;0.869987018
7.022345435;0.875;0.874988819
7.022345481;0.88;0.879990405
7.022345234;0.885;0.884991796
7.022345255;0.89;0.889993029
7.022345336;0.895;0.894994106
7.022345067;0.9;0.899995041
7.022345085;0.905;0.904995864
7.022341791;0.91;0.90999653
7.022341535;0.915;0.914997182
7.022341551;0.92;0.919997711
7.022341563;0.925;0.924998159
7.022341468;0.93;0.929998537
7.022341149;0.935;0.934998853
7.022341158;0.94;0.93999912
7.022341163;0.945;0.944999338
7.022340936;0.95;0.94999951
7.022340827;0.955;0.954999655
7.02234086;0.96;0.959999752
7.022339292;0.965;0.964999857
7.022339229;0.97;0.969999846
7.022343782;0.975;0.975000014
7.022343996;0.98;0.97999995
7.022344285;0.985;0.984999944
7.022347522;0.99;0.989999018
