Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
6.5e-08;1e-06;-1e-09;0.002870664;0.044283598;6.2e-08;2389.41457135;19.568575509;3e-09;315155116.508;0.0;-0.000114622;0.003173041;0.0;5.082e-05;0.0029298
0.204857746;64.561947188;6.322e-06;1.4306e-05;0.002135023;-0.003683721;390.244304224;1.40603787;0.245112529;4.079758803;-1.4e-08;3.5485e-05;0.003796548;0.000523321;5.7144e-05;7.3442e-05
0.49022512;129.123894377;1.1781e-05;2.4841e-05;0.002758956;0.131011717;394.597002152;0.733513168;0.480218933;2.082383536;-2.6e-08;4.2103e-05;0.003719056;0.001324903;6.2603e-05;8.3978e-05
0.685076679;193.685841565;1.6526e-05;3.2498e-05;0.003303449;0.321990803;367.04795524;0.486994237;0.614470574;1.627417231;-3.6e-08;4.6248e-05;0.003172512;0.002029872;6.7348e-05;9.1634e-05
0.89987217;258.247788753;2.0689e-05;3.8823e-05;0.003517824;0.510945128;368.505866811;0.198144802;0.820251071;1.219138914;-4.5e-08;4.937e-05;0.003176217;0.002885499;7.1511e-05;9.7959e-05
1.095202214;322.809735942;2.4367e-05;4.5335e-05;0.00390357;0.771103706;359.646599071;0.037879415;0.962829037;1.038605985;-5.3e-08;5.1912e-05;0.002982652;0.00375847;7.5189e-05;0.000104471
1.285003784;387.37168313;2.7632e-05;5.1193e-05;0.004222129;1.051894401;354.607272868;-0.1041656;1.10978422;0.901076067;-6e-08;5.4076e-05;0.002864908;0.004685652;7.8454e-05;0.000110329
1.465130288;451.933630318;3.0545e-05;5.6906e-05;0.004574379;1.37026136;348.636591967;-0.210331404;1.234086974;0.81031566;-6.6e-08;5.5971e-05;0.002730682;0.005645182;8.1367e-05;0.000116042
1.637600063;516.495577507;3.3157e-05;6.2321e-05;0.004919914;1.712750855;343.347793579;-0.299278335;1.348885013;0.741353036;-7.2e-08;5.7663e-05;0.00261161;0.006636398;8.3979e-05;0.000121457
1.802351541;581.057524695;3.5509e-05;6.7573e-05;0.00527684;2.080339988;338.137669865;-0.371772453;1.450302931;0.689511121;-7.7e-08;5.9195e-05;0.002495971;0.007653017;8.6331e-05;0.000126709
1.959889603;645.619471883;3.7635e-05;7.2674e-05;0.005641634;2.469200099;333.138924178;-0.432197531;1.540639409;0.64908115;-8.2e-08;6.0598e-05;0.002386296;0.008691723;8.8457e-05;0.000131811
2.110479423;710.181419072;3.9564e-05;7.7681e-05;0.006018591;2.877870736;328.268076939;-0.482339827;1.619860165;0.617337238;-8.6e-08;6.1894e-05;0.00228091;0.009749276;9.0385e-05;0.000136817
