 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2, H2S(4C) 
Feed Composition:     [0.5, 0.5] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
4.906624422;0.409;0.644446313
4.911915958;0.41;0.644992032
4.917202496;0.411;0.645536475
4.92248087;0.412;0.646079647
4.92775161;0.413;0.646621557
4.933015044;0.414;0.647162217
4.938271206;0.415;0.647701636
4.943518559;0.416;0.648239822
4.948761276;0.417;0.64877679
4.953996098;0.418;0.649312544
4.959223297;0.419;0.649847096
4.964443324;0.42;0.650380454
4.969656227;0.421;0.650912628
4.974860422;0.422;0.651443626
4.98005192;0.423;0.651973453
4.985242459;0.424;0.65250214
4.990425771;0.425;0.653029674
4.99560207;0.426;0.653556071
5.000771368;0.427;0.65408134
5.005932008;0.428;0.654605489
5.011088358;0.429;0.655128531
5.016237155;0.43;0.655650472
5.021378506;0.431;0.656171321
5.026513012;0.432;0.656691087
5.031640752;0.433;0.657209781
5.036760115;0.434;0.65772741
5.041875492;0.435;0.658243988
5.046977771;0.436;0.658759395
5.052075483;0.437;0.659274004
5.05716795;0.438;0.659787471
5.062253793;0.439;0.660299913
5.067331342;0.44;0.660811343
5.072405031;0.441;0.661321775
5.077471524;0.442;0.661831213
5.082531164;0.443;0.662339667
5.087584339;0.444;0.662847144
5.092631006;0.445;0.663353654
5.097669575;0.446;0.663859202
5.102704206;0.447;0.664363801
5.107731298;0.448;0.664867454
5.112751543;0.449;0.66537017
5.117760069;0.45;0.665871968
5.122763441;0.451;0.666372828
5.127761921;0.452;0.666872789
5.132756843;0.453;0.667371853
5.13774446;0.454;0.667870025
5.142725741;0.455;0.668367314
5.147700738;0.456;0.668863728
5.152669356;0.457;0.669359277
5.157630814;0.458;0.669853961
5.162588441;0.459;0.6703478
5.167539017;0.46;0.670840797
5.17248368;0.461;0.671332962
5.177422336;0.462;0.671824301
5.182352828;0.463;0.672314818
5.187271736;0.464;0.672804517
5.192190849;0.465;0.673293425
5.197103147;0.466;0.673781527
5.202009416;0.467;0.674268837
5.206909828;0.468;0.674755366
5.211802646;0.469;0.67524112
5.216692648;0.47;0.675726115
5.221576235;0.471;0.676210354
5.226453285;0.472;0.676693845
5.231324396;0.473;0.677176595
5.236189686;0.474;0.677658612
5.2410478;0.475;0.678139904
5.245903316;0.476;0.678620486
5.250747204;0.477;0.679100374
5.255586938;0.478;0.679579544
5.260424054;0.479;0.680058039
5.265253448;0.48;0.680535845
5.270080273;0.481;0.681012971
5.274901147;0.482;0.681489416
