Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
7.8e-08;1e-06;-0.000333586;1079.68449351;27.046583055;3.9917e-05;3857.55975335;19.665703277;3e-09;347301305.445;6.51e-07;0.004261084;0.002879344;7.8e-08;5.4593e-05;0.009039906
0.23237016;80.702433985;0.898881088;2.25557387;0.821543872;132.955064467;401.28296156;1.150537241;0.316466705;3.159890076;-0.001753572;0.004542465;0.003921402;0.259991282;6.207e-05;8.1664e-05
0.632933483;161.404867971;1.715154446;4.109404908;1.018452218;378.715311713;445.139395339;0.319077758;0.726819031;1.375858305;-0.00334599;0.00480988;0.00450308;0.740230454;6.8857e-05;9.7078e-05
0.959189191;242.107301956;2.459050039;5.615991746;1.250520811;610.246769966;423.71071536;0.047631272;0.953485299;1.048783868;-0.00479721;0.00506537;0.003938276;1.19235321;7.5042e-05;0.000109605
1.268590349;322.809735942;3.139184273;6.785789771;1.376047709;854.251547542;416.412308937;-0.192933195;1.21280177;0.824537055;-0.006124043;0.005309929;0.003757017;1.668873097;8.0697e-05;0.000119331
1.565590076;403.512169927;3.76286619;7.86618931;1.48848213;1110.91072636;410.462339978;-0.376994205;1.45789586;0.685920049;-0.007340746;0.005544432;0.003613016;2.170051936;8.5882e-05;0.000128314
1.851748694;484.214603912;4.336337304;8.890298753;1.596878948;1379.19080966;405.126530052;-0.52292776;1.686959439;0.59278248;-0.008459495;0.005769655;0.003483909;2.693870014;9.065e-05;0.000136829
2.127909888;564.917037898;4.864959901;9.872037477;1.704122798;1657.94703396;400.184744417;-0.641934517;1.900153204;0.526273354;-0.009490753;0.005986291;0.003363597;3.238094396;9.5046e-05;0.000144991
2.394649609;645.619471883;5.353366769;10.819822351;1.811535575;1946.11111841;395.533106514;-0.740995157;2.098022337;0.476639349;-0.010443556;0.006194958;0.003249627;3.800642101;9.9106e-05;0.000152872
2.652415473;726.321905869;5.805581244;11.739835419;1.91989379;2242.72778724;391.110487353;-0.82469912;2.281194297;0.438366868;-0.011325753;0.006396211;0.003140748;4.379650764;0.000102866;0.000160521
2.901581675;807.024339854;6.225114237;12.637120186;2.02974626;2546.95451009;386.876342516;-0.896208597;2.450295421;0.408114055;-0.012144195;0.006590551;0.00303621;4.973477966;0.000106355;0.000167981
3.142474557;887.726773839;6.615043249;13.516041308;2.141536014;2858.05142724;382.801789771;-0.957787572;2.605924669;0.383740947;-0.012904883;0.006778431;0.002935503;5.580681529;0.000109597;0.000175289
3.37538616;968.429207825;6.978077173;14.380514317;2.255654613;3175.36927015;378.865269951;-1.011108411;2.748645958;0.363815499;-0.013613104;0.006960261;0.002838252;6.199995935;0.000112615;0.000182477
3.600582217;1049.13164181;7.316609782;15.234138615;2.372469535;3498.33774114;375.050149136;-1.057438599;2.878987297;0.34734436;-0.014273527;0.007136415;0.002744162;6.830309654;0.00011543;0.000189574
3.818307283;1129.8340758;7.632764147;16.080284531;2.49233965;3826.45509044;371.343270585;-1.097759429;2.99744251;0.333617741;-0.014890293;0.007307234;0.002652994;7.470644817;0.000118058;0.000196609
4.028788289;1210.53650978;7.928429747;16.922156328;2.61562501;4159.27902648;367.734022782;-1.132844253;3.104473865;0.322115773;-0.015467089;0.00747303;0.002564544;8.120139486;0.000120517;0.000203609
4.232237132;1291.23894377;8.205293619;17.762841588;2.742693781;4496.41888432;364.213710556;-1.163311711;3.200514925;0.312449722;-0.016007206;0.00763409;0.002478639;8.778032382;0.000122819;0.000210599
4.428852655;1371.94137775;8.464866659;18.60535246;2.873927716;4837.52891048;360.775114988;-1.1896629;3.285973318;0.304323834;-0.016513591;0.007790676;0.002395127;9.443649793;0.000124977;0.000217604
4.618822228;1452.64381174;8.708505918;19.452661918;3.009726911;5182.30251212;357.412176315;-1.212307964;3.361233312;0.297509845;-0.016988892;0.007943032;0.002313873;10.116394353;0.000127003;0.000224649
4.802323023;1533.34624572;8.937433597;20.307737013;3.150514285;5530.46732897;354.11975998;-1.231585485;3.426658147;0.291829519;-0.017435493;0.00809138;0.002234758;10.795735441;0.000128906;0.000231758
4.979523086;1614.04867971;9.152753296;21.173570506;3.296740041;5881.78100336;350.89348051;-1.247776882;3.482592132;0.287142439;-0.017855547;0.008235928;0.002157675;11.481200928;0.000130696;0.000238957
5.150582236;1694.75111369;9.355463969;22.053211896;3.448886319;6236.02754119;347.729566655;-1.261117263;3.529362512;0.283337287;-0.018251003;0.008376868;0.002082526;12.172370081;0.000132382;0.000246271
