Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2(test) 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
4.7e-08;1e-06;-5e-09;0.002801723;0.059178591;4.5e-08;1968.6142551;19.851403922;2e-09;418172222.765;0.0;-0.000114532;0.002391359;0.0;3.9959e-05;0.002850002
0.175319636;73.313782991;5.5e-08;6.223e-06;0.00254073;-0.031416035;297.311480694;1.563426353;0.209417303;4.775154612;-0.0;3.5678e-05;0.002856452;0.000532073;4.0019e-05;5.4502e-05
0.418834651;146.627565982;1.09e-07;9.135e-06;0.003075103;0.01202932;304.76509305;0.871441416;0.418348101;2.390353866;-0.0;4.1501e-05;0.002853134;0.001286464;4.0074e-05;5.7414e-05
0.593667737;219.941348974;1.64e-07;9.396e-06;0.003271695;0.053596657;290.161173738;0.567353062;0.567024332;1.763592747;-0.0;4.4938e-05;0.002578071;0.001855131;4.0128e-05;5.7674e-05
0.796850872;293.255131965;2.18e-07;9.506e-06;0.003221599;0.061000521;295.64336723;0.242789654;0.7844365;1.274800446;-1e-09;4.7399e-05;0.002674928;0.00252714;4.0182e-05;5.7785e-05
0.985885987;366.568914956;2.73e-07;9.972e-06;0.003346726;0.113511473;291.808443301;0.052446429;0.948905153;1.053846105;-1e-09;4.9324e-05;0.002588613;0.003175725;4.0237e-05;5.8251e-05
1.176412933;439.882697947;3.27e-07;1.0275e-05;0.003399878;0.155491447;291.460752606;-0.123654153;1.131624434;0.883685408;-1e-09;5.0912e-05;0.00257256;0.003847385;4.0291e-05;5.8554e-05
1.363094131;513.196480938;3.81e-07;1.0657e-05;0.003483016;0.214698066;289.909547132;-0.261962774;1.299478167;0.76953967;-1e-09;5.2265e-05;0.002532126;0.004526103;4.0345e-05;5.8936e-05
1.54769241;586.51026393;4.35e-07;1.1022e-05;0.003557838;0.278972207;288.768392363;-0.382773908;1.466346464;0.681967069;-1e-09;5.3448e-05;0.002500121;0.005217023;4.0399e-05;5.9301e-05
1.729680747;659.824046921;4.89e-07;1.1404e-05;0.00363761;0.352960907;287.512903123;-0.486750451;1.627020537;0.614620392;-1e-09;5.45e-05;0.00246584;0.005918466;4.0453e-05;5.9683e-05
1.909252529;733.137829912;5.42e-07;1.1792e-05;0.003717916;0.434822041;286.309925465;-0.578577337;1.783499307;0.56069548;-2e-09;5.5449e-05;0.002432693;0.006630901;4.0507e-05;6.0071e-05
2.086380609;806.451612903;5.96e-07;1.2189e-05;0.003800221;0.525088576;285.108296188;-0.660203967;1.935187008;0.516745925;-2e-09;5.6314e-05;0.002399632;0.007354139;4.056e-05;6.0468e-05
2.261104712;879.765395894;6.5e-07;1.2596e-05;0.003884102;0.623463897;283.923827362;-0.733513587;2.082384407;0.480218732;-2e-09;5.7111e-05;0.002366977;0.008088193;4.0614e-05;6.0874e-05
2.433444676;953.079178886;7.03e-07;1.3011e-05;0.003969736;0.729934591;282.751950414;-0.799797149;2.22508952;0.44942012;-2e-09;5.785e-05;0.002334632;0.008833017;4.0667e-05;6.129e-05
2.603426177;1026.39296188;7.56e-07;1.3436e-05;0.004057116;0.84439471;281.59415871;-0.860100833;2.36339899;0.423119416;-2e-09;5.8539e-05;0.002302626;0.009588584;4.0721e-05;6.1715e-05
2.771073104;1099.70674487;8.1e-07;1.3871e-05;0.004146295;0.966769312;280.450131716;-0.915240959;2.497376946;0.400420129;-2e-09;5.9186e-05;0.002270948;0.010354861;4.0774e-05;6.2149e-05
2.936409769;1173.02052786;8.63e-07;1.4315e-05;0.004237307;1.096974434;279.320072353;-0.965879521;2.627097227;0.380648264;-3e-09;5.9796e-05;0.0022396;0.011131818;4.0827e-05;6.2594e-05
3.099460257;1246.33431085;9.16e-07;1.477e-05;0.004330195;1.234929745;278.20402621;-1.012556846;2.752630075;0.363288917;-3e-09;6.0374e-05;0.002208581;0.011919424;4.088e-05;6.3049e-05
3.260248602;1319.64809384;9.69e-07;1.5235e-05;0.004424998;1.380554535;277.102082216;-1.055720908;2.874046332;0.347941503;-3e-09;6.0923e-05;0.002177888;0.01271765;4.0933e-05;6.3514e-05
3.418798738;1392.96187683;1.021e-06;1.5711e-05;0.004521761;1.533768925;276.014315878;-1.095746909;2.991416165;0.33428983;-3e-09;6.1446e-05;0.002147522;0.013526468;4.0986e-05;6.399e-05
3.575134514;1466.27565982;1.074e-06;1.6198e-05;0.004620524;1.694493467;274.940806373;-1.132952355;3.104809482;0.322080954;-3e-09;6.1946e-05;0.00211748;0.014345848;4.1038e-05;6.4476e-05
3.729279686;1539.58944281;1.127e-06;1.6696e-05;0.004721333;1.862649253;273.881632079;-1.167608304;3.21429582;0.311110133;-3e-09;6.2425e-05;0.002087762;0.015175762;4.1091e-05;6.4975e-05
3.881257925;1612.90322581;1.179e-06;1.7205e-05;0.004824233;2.038157857;272.836872085;-1.199948035;3.319944396;0.301209864;-4e-09;6.2885e-05;0.002058366;0.016016184;4.1144e-05;6.5484e-05
4.031092813;1686.2170088;1.232e-06;1.7727e-05;0.004929267;2.220941342;271.806605899;-1.230173773;3.421824104;0.29224179;-4e-09;6.3328e-05;0.00202929;0.016867086;4.1196e-05;6.6006e-05
4.178807847;1759.53079179;1.284e-06;1.8261e-05;0.005036484;2.410922242;270.790913593;-1.258461992;3.52000353;0.284090624;-4e-09;6.3755e-05;0.002000535;0.017728441;4.1248e-05;6.6539e-05
4.324426441;1832.84457478;1.336e-06;1.8807e-05;0.005145929;2.608023553;269.789875787;-1.284967632;3.614550961;0.276659538;-4e-09;6.4168e-05;0.001972099;0.018600223;4.13e-05;6.7086e-05
4.467971924;1906.15835777;1.388e-06;1.9366e-05;0.005257651;2.812168721;268.803573646;-1.309827484;3.705534393;0.269866609;-4e-09;6.4567e-05;0.00194398;0.019482408;4.1353e-05;6.7644e-05
4.609467548;1979.47214076;1.44e-06;1.9938e-05;0.005371699;3.023281636;267.83208886;-1.333162943;3.793021544;0.263642056;-4e-09;6.4955e-05;0.001916178;0.020374969;4.1405e-05;6.8216e-05
4.748936483;2052.78592375;1.492e-06;2.0523e-05;0.005488121;3.24128662;266.875503613;-1.355082256;3.877079856;0.257926078;-4e-09;6.533e-05;0.001888692;0.021277882;4.1457e-05;6.8802e-05
4.886401823;2126.09970674;1.544e-06;2.1122e-05;0.005606967;3.466108417;265.933900549;-1.37568238;3.95777651;0.252667122;-5e-09;6.5695e-05;0.00186152;0.022191123;4.1508e-05;6.9401e-05
5.021886587;2199.41348974;1.596e-06;2.1736e-05;0.005728289;3.697672185;265.007362726;-1.395050522;4.035178434;0.247820516;-5e-09;6.605e-05;0.001834661;0.023114669;4.156e-05;7.0014e-05
