 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK+RG 
Mixing Rule:          VdW1f 
Components:           Methane(Lit), Ethane(Lit) 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B, 2B 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
6.381514923;0.83;0.829998367
6.381514922;0.835;0.834998516
6.381514922;0.84;0.839998654
6.381514921;0.845;0.844998783
6.381514921;0.85;0.849998903
6.38151492;0.855;0.854999014
6.38151492;0.86;0.859999116
6.38151492;0.865;0.864999211
6.381514919;0.87;0.869999299
6.381514919;0.875;0.874999379
6.381514919;0.88;0.879999453
6.381514919;0.885;0.884999521
6.381514919;0.89;0.889999582
6.381514919;0.895;0.894999638
6.381514918;0.9;0.899999688
6.381514918;0.905;0.904999734
6.381514918;0.91;0.909999774
6.381514918;0.915;0.91499981
6.381514918;0.92;0.919999842
6.381514918;0.925;0.92499987
6.381514918;0.93;0.929999895
6.381514918;0.935;0.934999916
6.381514918;0.94;0.939999934
6.381514918;0.945;0.944999949
6.381514918;0.95;0.949999962
6.381514918;0.955;0.954999972
6.381514918;0.96;0.959999981
6.381514918;0.965;0.964999987
6.381514918;0.97;0.969999992
6.381514918;0.975;0.974999995
6.381514918;0.98;0.979999998
6.381514918;0.985;0.984999999
6.381514918;0.99;0.99
6.381514918;0.995;0.995
