1;1;1;1;3.9595441530394583e-07;3.023494370425447e-05;0.3717974582286918;0.02355938989825451;0.01455231953588385
3.9358262768421713e-07;2.9785795849211592e-05;0.46895331085957576;0.021492828089354172;0.017016570645358407
4.0385431603019576e-07;3.008653525631152e-05;0.4618216385121869;0.023838587031931542;0.018053488228458595
3.894104219839798e-07;3.0250816439422948e-05;0.45366624002735234;0.023011061942243293;0.01572397662203331
3.960425520885393e-07;3.186653172262393e-05;0.4145339966013186;0.025031954832980277;0.01700008162645029
3.8871571416292273e-07;2.946883372772229e-05;0.44769990488428474;0.01801052901335215;0.017144445051505808
3.9316416863968557e-07;3.0440459430511982e-05;0.48480875832877685;0.028513033555380627;0.015287115367243939
4.1237000160433115e-07;2.9509945273625408e-05;0.44977565821791937;0.02308481719425883;0.023023416781691314
3.872231135914132e-07;2.990690669220638e-05;0.45475005541160507;0.024952002201311094;0.017358776073384624
3.9248794636691784e-07;3.0579016430601955e-05;0.4097366614072547;0.025444129161617018;0.015644922983389438
3.942347413688649e-07;2.9754883530805226e-05;0.3991517998167265;0.025499708158527354;0.017233227025738606
3.9052444338374346e-07;2.9505824997077275e-05;0.4687482240878853;0.02461514447535328;0.016113808464340598
3.892591433634928e-07;2.9359665978155498e-05;0.3577406830129276;0.03203434003942208;0.01574745817488415
4.0019730762047437e-07;3.17640181362104e-05;0.45802165822759394;0.02671237484402193;0.013147793950475738
3.925799637623205e-07;3.0106981287897862e-05;0.47014893029123267;0.02145039945381825;0.015772029159049697
3.8710812709083286e-07;2.9954354050874872e-05;0.45726977405267666;0.02533411497671741;0.017243637214256837
3.88726529292624e-07;2.952466877594333e-05;0.4677884843902357;0.023774262594208232;0.01656508862673342
4.022270276808652e-07;2.85e-05;0.4973150476392448;0.02823039991928835;0.01755428680588523
3.884321580731959e-07;2.9154466273648604e-05;0.4946961108069741;0.024423594029765468;0.016228006538744327
3.85e-07;3.098968148228028e-05;0.4827958486145744;0.024678848935415453;0.01677000786877839
