Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
5.8e-08;1e-06;-1e-09;0.002961866;0.051393223;5.5e-08;2343.28640419;19.717300359;3e-09;365691397.195;0.0;-0.000114591;0.002734546;0.0;4.6895e-05;0.003017077
0.176547679;64.561947188;1.6311e-05;2.704e-05;0.002845112;0.03479197;362.321043102;1.56695057;0.20868057;4.792012983;-4e-08;3.6732e-05;0.003232253;0.00059372;6.3207e-05;8.2251e-05
0.417361194;129.123894377;2.8208e-05;4.761e-05;0.003931978;0.241993812;361.603327185;0.928514984;0.395140064;2.530748184;-6.9e-08;4.4338e-05;0.003060162;0.001553682;7.5105e-05;0.000102821
0.571687743;193.685841565;3.7215e-05;6.3631e-05;0.005095092;0.523589851;330.800857868;0.732669462;0.480624268;2.080627357;-9.1e-08;4.9281e-05;0.002481463;0.002448825;8.4111e-05;0.000118842
0.737777373;258.247788753;4.4207e-05;7.5488e-05;0.00562105;0.813689446;328.787972113;0.472441026;0.623478482;1.603904592;-1.08e-07;5.3061e-05;0.002414265;0.003504604;9.1103e-05;0.000130699
0.883426984;322.809735942;4.9759e-05;8.7288e-05;0.006460729;1.167392053;317.62681456;0.345648808;0.707761003;1.412906328;-1.21e-07;5.6153e-05;0.002192502;0.004572652;9.6655e-05;0.000142499
1.020881774;387.37168313;5.4234e-05;9.7425e-05;0.007180149;1.538809045;310.222685679;0.233962965;0.791391124;1.263597694;-1.32e-07;5.8783e-05;0.002042976;0.005682306;0.00010113;0.000152637
1.147224025;451.933630318;5.7884e-05;0.000107202;0.007982828;1.939148588;302.158860399;0.159114667;0.852898554;1.172472383;-1.41e-07;6.1075e-05;0.001887221;0.006808543;0.00010478;0.000162413
1.264567075;516.495577507;6.089e-05;0.000116402;0.008794914;2.356117518;294.898428822;0.101038568;0.903898171;1.106319309;-1.48e-07;6.3108e-05;0.00175006;0.007949707;0.000107787;0.000171613
1.373198568;581.057524695;6.339e-05;0.000125458;0.009664707;2.790102093;287.837427505;0.06022636;0.94155138;1.062076931;-1.55e-07;6.4937e-05;0.00162041;0.009099818;0.000110287;0.000180669
1.473800715;645.619471883;6.5486e-05;0.000134509;0.010595243;3.237912217;281.069920716;0.032507222;0.968015459;1.033041354;-1.6e-07;6.6599e-05;0.001499359;0.010256359;0.000112382;0.00018972
1.56680166;710.181419072;6.7255e-05;0.00014379;0.011609222;3.698464549;274.492671007;0.016689956;0.98344855;1.016830011;-1.64e-07;6.8122e-05;0.001384785;0.011417073;0.000114152;0.000199001
1.652609543;774.74336626;6.8759e-05;0.0001535;0.012725711;4.17042825;268.08445541;0.011475047;0.98859054;1.011541138;-1.68e-07;6.9528e-05;0.001276023;0.012580518;0.000115656;0.000208711
1.73156675;839.305313448;7.0045e-05;0.000163872;0.01397057;4.652925426;261.812259695;0.016228519;0.983902454;1.016360916;-1.71e-07;7.0834e-05;0.001172282;0.013745679;0.000116942;0.000219083
1.803979151;903.867260637;7.1149e-05;0.000175171;0.015375343;5.14522115;255.654943838;0.03060418;0.969859386;1.031077303;-1.74e-07;7.2052e-05;0.001073011;0.014911921;0.000118046;0.000230382
1.870118091;968.429207825;7.2103e-05;0.00018772;0.016981012;5.646750628;249.593915116;0.054589602;0.946873663;1.056107102;-1.76e-07;7.3194e-05;0.000977742;0.016078873;0.000119;0.000242931
1.930228973;1032.99115501;7.2931e-05;0.00020193;0.018841559;6.157050575;243.614542264;0.088464023;0.915336041;1.092494947;-1.78e-07;7.4268e-05;0.000886102;0.017246358;0.000119827;0.000257141
1.984535096;1097.5531022;7.3652e-05;0.000218343;0.021030177;6.675716125;237.70418283;0.132831904;0.875612266;1.142058007;-1.8e-07;7.5283e-05;0.000797786;0.018414281;0.000120549;0.000273554
2.03324218;1162.11504939;7.4285e-05;0.000237703;0.023648819;7.202384345;231.852632676;0.188670391;0.828059398;1.207642837;-1.81e-07;7.6244e-05;0.000712545;0.019582627;0.000121181;0.000292914
2.076541696;1226.67699658;7.4841e-05;0.000261065;0.026844178;7.736690054;226.051325771;0.257436838;0.773030451;1.293610101;-1.83e-07;7.7157e-05;0.000630183;0.020751367;0.000121738;0.000316276
2.114613807;1291.23894377;7.5334e-05;0.000289999;0.030835509;8.278229245;220.29285192;0.34125001;0.710881159;1.406704887;-1.84e-07;7.8026e-05;0.000550542;0.021920382;0.000122231;0.00034521
2.147629812;1355.80089096;7.5772e-05;0.000326952;0.035966417;8.826567609;214.571158828;0.443207748;0.641973825;1.557695908;-1.85e-07;7.8856e-05;0.000473502;0.023089498;0.000122669;0.000382163
2.175754171;1420.36283814;7.6164e-05;0.00037598;0.042807934;9.381202751;208.880939211;0.567960706;0.566679888;1.764664709;-1.86e-07;7.9649e-05;0.000398968;0.024258395;0.00012306;0.000431191
2.199146165;1484.92478533;7.6515e-05;0.000444354;0.052384854;9.941562246;203.217531272;0.722821348;0.485380894;2.060237666;-1.87e-07;8.0409e-05;0.000326872;0.025426607;0.000123412;0.000499565
2.217961205;1549.48673252;7.6831e-05;0.00054655;0.066739313;10.506992113;197.576625492;0.920127559;0.39846821;2.509610492;-1.87e-07;8.1139e-05;0.000257161;0.026593495;0.000123727;0.000601761
2.232351849;1614.04867971;7.7116e-05;0.000716157;0.090611986;11.076751736;191.954027561;1.183054263;0.30634166;3.264329112;-1.88e-07;8.184e-05;0.000189797;0.027758226;0.000124012;0.000771369
2.242468538;1678.6106269;7.7372e-05;0.001053073;0.138103017;11.650012173;186.345428196;1.563474455;0.20940723;4.775384313;-1.89e-07;8.2516e-05;0.00012475;0.02891977;0.000124269;0.001108284
2.248460098;1743.17257408;7.7604e-05;0.00204673;0.27829943;12.225860925;180.746211029;2.224940213;0.10807388;9.252929584;-1.89e-07;8.3166e-05;6.1998e-05;0.030076899;0.0001245;0.002101941
2.250474011;1807.73452127;7.7811e-05;0.08053765;11.357902212;12.803315071;175.151306367;5.896347143;0.00274947;363.706470803;-1.9e-07;8.3794e-05;1.521e-06;0.03122821;0.000124707;0.080592861
2.248656488;1872.29646846;7.7994e-05;-0.002084024;-0.304925437;13.381344061;169.555091195;nan;-0.106164219;-9.419369418;-1.9e-07;8.4401e-05;-5.6703e-05;0.032372171;0.000124891;-0.002028813
2.243152341;1936.85841565;7.8156e-05;-0.00101087;-0.153507424;13.958901187;163.951315734;nan;-0.218277254;-4.581329391;-1.91e-07;8.4987e-05;-0.000112697;0.033507179;0.000125052;-0.000955659
2.234104671;2001.42036284;7.8294e-05;-0.000659183;-0.103930939;14.534961311;158.333033831;nan;-0.333217823;-3.00103995;-1.91e-07;8.5554e-05;-0.000166491;0.034631641;0.00012519;-0.000603972
2.221654416;2065.98231003;7.8409e-05;-0.000484349;-0.079318683;15.108559902;152.692498647;nan;-0.450638515;-2.219073528;-1.91e-07;8.6104e-05;-0.000218123;0.035744053;0.000125306;-0.000429137
2.205939764;2130.54425722;7.8501e-05;-0.000379689;-0.064611785;15.678829479;147.020996745;nan;-0.570222175;-1.753702406;-1.91e-07;8.6636e-05;-0.000267642;0.036843073;0.000125397;-0.000324478
2.187095497;2195.1062044;7.8568e-05;-0.000309952;-0.054833468;16.245027791;141.308583653;nan;-0.69168665;-1.445741363;-1.92e-07;8.7152e-05;-0.000315104;0.037927578;0.000125465;-0.000254741
2.165252314;2259.66815159;7.8612e-05;-0.000260103;-0.047861171;16.806557577;135.543738348;nan;-0.814787986;-1.227313138;-1.92e-07;8.7653e-05;-0.000360579;0.038996707;0.000125509;-0.000204892
2.140536183;2324.23009878;7.8632e-05;-0.000222653;-0.042636997;17.362971065;129.712827191;nan;-0.93932193;-1.064597736;-1.92e-07;8.8138e-05;-0.000404143;0.040049866;0.000125528;-0.000167442
