 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    SRK 
Mixing Rule:          VdW1f 
Components:           CO2(4C), nC20 
Feed Composition:     [0.9953, 0.0047] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
Phase 1;Phase 2;T(K);P(MPa);TPD-3-phase;Phase_ID;

0.872915554;0.9953;399.698583063;17.40352208;0.325378806;-1.0
0.877946428;0.9953;397.025840754;17.328390043;0.340167363;-1.0
0.882778179;0.9953;394.418144578;17.244603473;0.354916386;-1.0
0.887418685;0.9953;391.875526152;17.152896528;0.369616462;-1.0
0.891875513;0.9953;389.397819594;17.053976401;0.384258915;-1.0
0.89615593;0.9953;386.984681159;16.948521545;0.398835753;-1.0
0.900266916;0.9953;384.635607993;16.837180364;0.413339616;-1.0
0.904215177;0.9953;382.349956074;16.720570331;0.427763724;-1.0
0.908007152;0.9953;380.126957061;16.599277472;0.442101831;-1.0
0.911649024;0.9953;377.965734249;16.473856195;0.45634818;-1.0
0.915146735;0.9953;375.865317294;16.344829396;0.470497462;-1.0
0.918505989;0.9953;373.824656027;16.212688823;0.48454478;-1.0
0.921732266;0.9953;371.84263307;16.077895637;0.498485611;-1.0
0.924830829;0.9953;369.918075497;15.94088116;0.512315775;-1.0
0.927806732;0.9953;368.049765438;15.802047755;0.526031408;-1.0
0.93066483;0.9953;366.236449728;15.66176982;0.539628931;-1.0
0.933409786;0.9953;364.476848582;15.520394865;0.553105032;-1.0
0.936046078;0.9953;362.769663494;15.37824466;0.566456639;-1.0
0.938578007;0.9953;361.113584195;15.235616407;0.579680905;-1.0
0.941009703;0.9953;359.507294898;15.092783957;0.592775188;-1.0
0.943345135;0.9953;357.949479863;14.949999021;0.605737038;-1.0
0.945588112;0.9953;356.438828215;14.807492382;0.618564179;-1.0
0.947742294;0.9953;354.97403822;14.665475096;0.631254505;-1.0
0.949811196;0.9953;353.55382097;14.524139661;0.643806061;-1.0
0.951798193;0.9953;352.176903545;14.383661164;0.656217042;-1.0
0.953706528;0.9953;350.842031778;14.244198391;0.668485778;-1.0
0.955539314;0.9953;349.547972506;14.10589489;0.680610733;-1.0
0.957299543;0.9953;348.293515476;13.968879996;0.692590497;-1.0
0.958990085;0.9953;347.077474977;13.833269813;0.704423779;-1.0
0.960613701;0.9953;345.898691045;13.69916814;0.716109408;-1.0
0.962173038;0.9953;344.756030443;13.566667354;0.727646326;-1.0
0.963670643;0.9953;343.648387472;13.435849251;0.739033586;-1.0
0.965108957;0.9953;342.574684432;13.306785826;0.750270349;-1.0
0.96649033;0.9953;341.533872003;13.17954002;0.761355885;-1.0
0.967817014;0.9953;340.524929349;13.054166409;0.772289568;-1.0
0.969091175;0.9953;339.546864222;12.930711859;0.783070878;-1.0
0.970314891;0.9953;338.598712783;12.809216133;0.793699397;-1.0
0.971490161;0.9953;337.679539415;12.689712457;0.804174811;-1.0
0.972618902;0.9953;336.78843639;12.572228049;0.814496907;-1.0
0.973702955;0.9953;335.92452355;12.456784618;0.824665573;-1.0
0.97474409;0.9953;335.086947695;12.343398798;0.834680798;-1.0
0.975744007;0.9953;334.274882263;12.232082602;0.844542668;-1.0
0.976704336;0.9953;333.487526536;12.122843779;0.854251373;-1.0
0.977626645;0.9953;332.724105231;12.015686202;0.863807198;-1.0
0.978512439;0.9953;331.983867851;11.910610202;0.873210518;-1.0
0.979363164;0.9953;331.266087828;11.807612845;0.882461818;-1.0
0.980180208;0.9953;330.570062178;11.706688267;0.891561661;-1.0
0.980964905;0.9953;329.895110587;11.607827898;0.900510709;-1.0
0.981718535;0.9953;329.240574765;11.511020712;0.909309717;-1.0
0.982442328;0.9953;328.605817782;11.416253452;0.917959527;-1.0
0.983137465;0.9953;327.990223593;11.323510866;0.926461053;-1.0
0.983805081;0.9953;327.393195885;11.232775824;0.934815314;-1.0
0.984446265;0.9953;326.814157936;11.144029572;0.943023392;-1.0
0.985062064;0.9953;326.252551565;11.05725183;0.951086456;-1.0
0.985653483;0.9953;325.707836745;10.972420981;0.959005744;-1.0
0.986221487;0.9953;325.179490845;10.889514186;0.966782567;-1.0
0.986767003;0.9953;324.667008149;10.808507529;0.974418294;-1.0
0.987290921;0.9953;324.169898993;10.729376092;0.981914372;-1.0
0.987794096;0.9953;323.687689507;10.652094109;0.989272297;-1.0
0.98827735;0.9953;323.219920823;10.57663503;0.996493627;-1.0
0.988741472;0.9953;322.766148657;10.502971634;1.003579967;-1.0
0.989187218;0.9953;322.325943178;10.431076173;1.010532934;-1.0
0.989615316;0.9953;321.898887788;10.360920336;1.017354213;-1.0
0.990026465;0.9953;321.484579801;10.292475513;1.024045447;-1.0
0.990421337;0.9953;321.082630468;10.225712948;1.030608194;-1.0
0.990800574;0.9953;320.692665838;10.160604022;1.037043788;-1.0
0.991164797;0.9953;320.314331758;10.097121233;1.043352845;-1.0
0.9915146;0.9953;319.947305721;10.035240328;1.049534094;-1.0
0.991784423;0.9953;319.663183713;9.987030429;1.048941296;-1.0
0.992045688;0.9953;319.384220973;9.939638969;1.05381536;-1.0
0.992248692;0.9953;319.166797734;9.902524522;1.05344493;-1.0
0.992446528;0.9953;318.952529146;9.865915236;1.057305039;-1.0
0.992639314;0.9953;318.742345599;9.829910228;1.061117267;-1.0
0.992789988;0.9953;318.577618681;9.801591548;1.060903317;-1.0
0.992937584;0.9953;318.41487699;9.773595498;1.063926434;-1.0
0.993082158;0.9953;318.254612759;9.745972174;1.066919929;-1.0
0.99319568;0.9953;318.128434528;9.724165775;1.066801774;-1.0
0.993307343;0.9953;318.00352596;9.702568107;1.069179939;-1.0
0.993417174;0.9953;317.880134761;9.68120165;1.071539756;-1.0
0.993525202;0.9953;317.758288857;9.660072531;1.073876683;-1.0
0.993610344;0.9953;317.661894157;9.643323519;1.073828212;-1.0
0.993694369;0.9953;317.566432744;9.62673063;1.075686904;-1.0
0.993777289;0.9953;317.471892452;9.610279938;1.077534631;-1.0
0.993842838;0.9953;317.396886008;9.597208304;1.077516989;-1.0
0.993907698;0.9953;317.322502895;9.58424172;1.078988581;-1.0
0.993971875;0.9953;317.248685034;9.571362897;1.080454079;-1.0
0.994035375;0.9953;317.175479301;9.558580305;1.081908347;-1.0
0.994085693;0.9953;317.1171839;9.548389358;1.081915481;-1.0
0.994135587;0.9953;317.059394798;9.538284801;1.083074585;-1.0
0.99418506;0.9953;317.00194622;9.528233364;1.084230884;-1.0
0.994234115;0.9953;316.944892512;9.518244691;1.08537868;-1.0
0.994273061;0.9953;316.89930237;9.510255834;1.085399571;-1.0
0.994311745;0.9953;316.854144485;9.502341455;1.086314928;-1.0
0.994350167;0.9953;316.80918447;9.494457871;1.08723;-1.0
0.994388329;0.9953;316.764479595;9.486615191;1.088138878;-1.0
0.994418673;0.9953;316.728667815;9.480328278;1.088164601;-1.0
0.994448854;0.9953;316.693207534;9.474102299;1.088889921;-1.0
0.994478871;0.9953;316.65786082;9.467893887;1.089616129;-1.0
0.994508725;0.9953;316.622682478;9.461712707;1.090337599;-1.0
0.994532493;0.9953;316.59445919;9.456750896;1.090362751;-1.0
0.994556158;0.9953;316.566506304;9.451836161;1.090938927;-1.0
0.99457972;0.9953;316.538612941;9.446930421;1.091516887;-1.0
0.99460318;0.9953;316.510831267;9.442042884;1.092091282;-1.0
0.994626539;0.9953;316.483154913;9.437172433;1.09266273;-1.0
0.994645153;0.9953;316.46087899;9.433250685;1.092689764;-1.0
0.994663702;0.9953;316.438857429;9.429373428;1.093146278;-1.0
0.994682188;0.9953;316.416867747;9.425500886;1.093604489;-1.0
0.994700609;0.9953;316.394941112;9.421638548;1.094061197;-1.0
0.994718967;0.9953;316.373096853;9.417789841;1.094514399;-1.0
0.994737261;0.9953;316.351325019;9.413953001;1.094965106;-1.0
0.99475185;0.9953;316.333671145;9.410840862;1.094998308;-1.0
0.994766399;0.9953;316.316326453;9.407783028;1.095358715;-1.0
0.994780908;0.9953;316.298994283;9.404726861;1.095720972;-1.0
0.994795377;0.9953;316.281706643;9.40167799;1.096081781;-1.0
0.994809805;0.9953;316.264472796;9.398638056;1.096440184;-1.0
0.994821319;0.9953;316.250474072;9.396168141;1.096469132;-1.0
0.994832807;0.9953;316.236737727;9.393744407;1.096755277;-1.0
0.99484427;0.9953;316.222988856;9.391318112;1.097044692;-1.0
0.994855708;0.9953;316.209270507;9.38889686;1.097332957;-1.0
