 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2, H2S(4C) 
Feed Composition:     [0.5, 0.5] 
Association Rule:     4C, 4C 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
2.285068296;0.359;0.63259223
2.287735281;0.36;0.633322382
2.290398478;0.361;0.634050581
2.293057182;0.362;0.63477681
2.295710806;0.363;0.635501074
2.298361242;0.364;0.63622342
2.301003674;0.365;0.636943895
2.303644339;0.366;0.637662566
2.30628768;0.367;0.63837949
2.30892912;0.368;0.639094675
2.311567834;0.369;0.639808107
2.314202796;0.37;0.640519743
2.316833065;0.371;0.641229534
2.319458561;0.372;0.641937465
2.322079834;0.373;0.642643568
2.324697404;0.374;0.643347895
2.327312899;0.375;0.644050525
2.32992758;0.376;0.644751523
2.332539968;0.377;0.645450872
2.335149652;0.378;0.646148539
2.337755702;0.379;0.646844479
2.34035739;0.38;0.647538657
2.342954505;0.381;0.648231065
2.345547843;0.382;0.648921746
2.348138399;0.383;0.649610767
2.350726347;0.384;0.650298195
2.353313438;0.385;0.6509841
2.355898317;0.386;0.6516685
2.358479899;0.387;0.652351349
2.361057432;0.388;0.653032581
2.363630416;0.389;0.653712146
2.36619893;0.39;0.654390024
2.368763665;0.391;0.65506624
2.371325578;0.392;0.65574085
2.373885259;0.393;0.656413913
2.376442782;0.394;0.657085476
2.378997333;0.395;0.657755571
2.381549582;0.396;0.658424222
2.38409841;0.397;0.659091418
2.386644502;0.398;0.659757145
2.389188275;0.399;0.660421389
2.391729854;0.4;0.661084136
2.394268942;0.401;0.661745377
2.39680487;0.402;0.66240512
2.39933715;0.403;0.663063377
2.401865683;0.404;0.663720165
2.404390181;0.405;0.664375497
2.406904652;0.406;0.665029401
2.409427164;0.407;0.665681914
2.411940399;0.408;0.666333025
2.414454697;0.409;0.666982772
2.416966261;0.41;0.667631151
2.419474842;0.411;0.668278153
2.421980435;0.412;0.668923775
2.424483112;0.413;0.669568023
2.426982935;0.414;0.670210907
2.429479954;0.415;0.670852446
2.431973749;0.416;0.671492655
2.434465566;0.417;0.672131554
2.436954298;0.418;0.672769142
2.439440227;0.419;0.673405426
2.441923405;0.42;0.674040411
2.444403829;0.421;0.674674103
2.446881499;0.422;0.675306512
2.449356424;0.423;0.675937648
2.451828618;0.424;0.676567519
2.454298099;0.425;0.677196136
2.456764294;0.426;0.677823503
2.459228717;0.427;0.678449638
2.461690339;0.428;0.679074542
2.464149065;0.429;0.679698223
2.46660512;0.43;0.68032069
2.469058516;0.431;0.680941952
2.471509263;0.432;0.681562016
2.473957372;0.433;0.682180891
2.476402853;0.434;0.682798585
2.478845713;0.435;0.683415105
2.481285961;0.436;0.68403046
2.483723192;0.437;0.684644654
2.486158591;0.438;0.685257704
2.488591034;0.439;0.685869609
2.4910209;0.44;0.68648038
2.493448198;0.441;0.687090025
