Defined Configuration:----------------------
Number of components: 1 
Equation of State:    PR 
Mixing Rule:          VdW1f 
Components:           Methane 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
1e-09;0.0;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-inf;1.0;1.0;1.0;1.0;1.0
0.160493241;74.622544577;1.7e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.010746578;1.0;1.0;1.0;1.0;1.0
0.384176308;149.245089153;3.4e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.012465478;1.0;1.0;1.0;1.0;1.0
0.546121231;223.86763373;5.1e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01346687;1.0;1.0;1.0;1.0;1.0
0.734901356;298.490178307;6.7e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014174541;1.0;1.0;1.0;1.0;1.0
0.911733035;373.112722883;8.4e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014721299;1.0;1.0;1.0;1.0;1.0
1.09089791;447.73526746;1.01e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015166301;1.0;1.0;1.0;1.0;1.0
1.267530045;522.357812037;1.17e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015541102;1.0;1.0;1.0;1.0;1.0
1.443244107;596.980356613;1.34e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015864539;1.0;1.0;1.0;1.0;1.0
1.617564376;671.60290119;1.5e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01614876;1.0;1.0;1.0;1.0;1.0
1.790672378;746.225445767;1.67e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016402061;1.0;1.0;1.0;1.0;1.0
1.962548049;820.847990344;1.83e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016630359;1.0;1.0;1.0;1.0;1.0
2.133232075;895.47053492;1.99e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016838021;1.0;1.0;1.0;1.0;1.0
2.302746705;970.093079497;2.15e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017028366;1.0;1.0;1.0;1.0;1.0
2.471119241;1044.71562407;2.31e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017203971;1.0;1.0;1.0;1.0;1.0
2.638375094;1119.33816865;2.48e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.01736688;1.0;1.0;1.0;1.0;1.0
2.804539798;1193.96071323;2.64e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017518742;1.0;1.0;1.0;1.0;1.0
2.969638431;1268.5832578;2.8e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017660904;1.0;1.0;1.0;1.0;1.0
3.133695779;1343.20580238;2.95e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017794482;1.0;1.0;1.0;1.0;1.0
3.296736303;1417.82834696;3.11e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017920412;1.0;1.0;1.0;1.0;1.0
3.458784152;1492.45089153;3.27e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018039483;1.0;1.0;1.0;1.0;1.0
3.619863171;1567.07343611;3.43e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018152372;1.0;1.0;1.0;1.0;1.0
3.779996906;1641.69598069;3.58e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018259658;1.0;1.0;1.0;1.0;1.0
3.939208614;1716.31852526;3.74e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018361845;1.0;1.0;1.0;1.0;1.0
4.097521268;1790.94106984;3.9e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018459373;1.0;1.0;1.0;1.0;1.0
4.254957565;1865.56361442;4.05e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018552625;1.0;1.0;1.0;1.0;1.0
4.411539936;1940.18615899;4.21e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018641942;1.0;1.0;1.0;1.0;1.0
4.567290546;2014.80870357;4.36e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.018727625;1.0;1.0;1.0;1.0;1.0
