Defined Configuration:----------------------
Number of components: 1 
Equation of State:    PR 
Mixing Rule:          VdW1f 
Components:           Methane 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
1e-09;0.0;nan;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-inf;1.0;1.0;1.0;1.0;1.0
0.162115461;74.622544577;1.7e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.010854276;1.0;1.0;1.0;1.0;1.0
0.388086947;149.245089153;3.3e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.012590596;1.0;1.0;1.0;1.0;1.0
0.551736805;223.86763373;5e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.013602233;1.0;1.0;1.0;1.0;1.0
0.742523718;298.490178307;6.7e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014317209;1.0;1.0;1.0;1.0;1.0
0.921275812;373.112722883;8.3e-08;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.014869663;1.0;1.0;1.0;1.0;1.0
1.102417166;447.73526746;1e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015319343;1.0;1.0;1.0;1.0;1.0
1.281032809;522.357812037;1.16e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.015698119;1.0;1.0;1.0;1.0;1.0
1.458753189;596.980356613;1.32e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016025016;1.0;1.0;1.0;1.0;1.0
1.63509747;671.60290119;1.49e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016312305;1.0;1.0;1.0;1.0;1.0
1.810248641;746.225445767;1.65e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016568363;1.0;1.0;1.0;1.0;1.0
1.984186092;820.847990344;1.81e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.016799167;1.0;1.0;1.0;1.0;1.0
2.156950575;895.47053492;1.97e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017009128;1.0;1.0;1.0;1.0;1.0
2.328564229;970.093079497;2.13e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017201598;1.0;1.0;1.0;1.0;1.0
2.499054305;1044.71562407;2.29e-07;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.017379179;1.0;1.0;1.0;1.0;1.0
