Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
7e-08;1e-06;-0.000284809;911.18764068;28.077736522;3.245e-05;3427.51878213;19.804850631;3e-09;399151112.362;6.17e-07;0.003834912;0.002505317;7e-08;5.0819e-05;0.007635171
0.202185233;80.702433985;1.628882071;2.953948174;0.915380404;116.544812548;372.983443917;1.285073101;0.276630361;3.614932201;-0.003530763;0.004343001;0.003427782;0.253222012;6.4365e-05;8.3697e-05
0.553260788;161.404867971;2.99515119;5.431494475;1.163347045;337.392844499;409.560626292;0.462323589;0.629818505;1.587759001;-0.006492286;0.004821955;0.003902104;0.732697496;7.5725e-05;0.000104296
0.832003738;242.107301956;4.152367594;7.632443867;1.514271289;555.611015603;384.042325184;0.227568715;0.79646769;1.255543711;-0.009000667;0.0052471;0.00328973;1.206068156;8.5346e-05;0.000122596
1.084239249;322.809735942;5.14516151;9.441476406;1.752161758;790.552896784;373.116475864;0.021015178;0.979204102;1.021237552;-0.011152646;0.00564417;0.003033378;1.71572398;9.3601e-05;0.000137637
1.321605789;403.512169927;6.002822389;11.046926892;1.957221619;1038.77016276;365.408885251;-0.141239633;1.151700601;0.868281218;-0.01301171;0.00601389;0.00285419;2.254133315;0.000100732;0.000150985
1.544919489;484.214603912;6.749020149;12.558458378;2.164403193;1298.37068784;358.211062595;-0.263587458;1.301591125;0.768290426;-0.014629168;0.006359535;0.002688046;2.817167987;0.000106936;0.000163553
1.755469497;564.917037898;7.403205216;13.99666073;2.374062443;1567.50490813;351.579876694;-0.359415957;1.432492534;0.698083918;-0.016047178;0.006684111;0.002535757;3.400826724;0.000112375;0.000175511
1.95420307;645.619471883;7.980437848;15.383472233;2.589075924;1844.49657347;345.346604451;-0.435362895;1.54552382;0.647029821;-0.017298387;0.006990024;0.002393862;4.001478513;0.000117175;0.000187041
2.141850452;726.321905869;8.49249683;16.736943525;2.811862901;2127.95087983;339.405194866;-0.495703425;1.641652613;0.609142271;-0.018408325;0.007279232;0.002260227;4.616102078;0.000121432;0.000198295
2.319014762;807.024339854;8.948842297;18.072859533;3.044615446;2416.74584206;333.692403651;-0.543379518;1.721815949;0.580782168;-0.019397499;0.007553381;0.002133537;5.242267434;0.000125227;0.000209402
2.486213642;887.726773839;9.357239633;19.406027715;3.289567331;2709.99170453;328.166880436;-0.580468657;1.786875667;0.559636028;-0.020282741;0.007813881;0.002012867;5.878047818;0.000128622;0.000220487
2.643901247;968.429207825;9.724162093;20.750899814;3.549111116;3006.97628993;322.799341554;-0.608468748;1.837615392;0.544183513;-0.021078081;0.008061958;0.001897522;6.521901212;0.000131673;0.000231669
2.792482874;1049.13164181;10.054764241;22.121933194;3.82590572;3307.15836863;317.571115101;-0.628480792;1.874760265;0.533401533;-0.021794694;0.008298688;0.001786964;7.172656021;0.000134422;0.000243068
2.932325903;1129.8340758;10.354292687;23.534693548;4.122864341;3610.07190377;312.46372526;-0.641325409;1.89899616;0.526594009;-0.022443952;0.008525027;0.001680774;7.82930355;0.000136912;0.000254815
3.06376804;1210.53650978;10.625776432;25.0037456;4.44323142;3915.2958819;307.46830834;-0.647616937;1.910981409;0.523291328;-0.02303242;0.00874181;0.001578624;8.490932638;0.000139169;0.000267029
3.187123424;1291.23894377;10.873126773;26.546868301;4.790807496;4222.54255683;302.575192796;-0.647811004;1.911352304;0.523189784;-0.023568576;0.00894978;0.001480247;9.156920946;0.000141226;0.000279859
3.302687078;1371.94137775;11.09863479;28.182221445;5.169958255;4531.53615237;297.780414978;-0.642235711;1.900725606;0.526114867;-0.024057387;0.009149605;0.001385428;9.826672038;0.000143101;0.000293456
3.410738201;1452.64381174;11.30484021;29.930793863;5.5857819;4842.00371631;293.077640128;-0.631112316;1.879700237;0.53199972;-0.024504357;0.009341874;0.001293986;10.499595562;0.000144815;0.000307995
3.51154266;1533.34624572;11.493750525;31.816829352;6.044389091;5153.72867792;288.463512876;-0.614568708;1.848859029;0.54087412;-0.024913839;0.009527118;0.001205767;11.175223343;0.000146386;0.000323676
3.605354941;1614.04867971;11.667106991;33.868730705;6.553123977;5466.49940884;283.935006438;-0.59264738;1.808770585;0.552861711;-0.025289606;0.009705809;0.001120642;11.853097888;0.000147827;0.000340736
3.692419718;1694.75111369;11.82639301;36.120960444;7.121035961;5780.15791005;279.490551021;-0.565302208;1.759979583;0.56818841;-0.025634875;0.009878375;0.001038489;12.532877898;0.000149152;0.000359463
3.772972044;1775.45354768;11.973294757;38.614947858;7.759122722;6094.4780918;275.125724447;-0.532413235;1.703037182;0.58718624;-0.025953299;0.010045203;0.000959212;13.214074498;0.000150373;0.000380199
3.84724128;1856.15598166;12.108080933;41.400661477;8.481131999;6409.25083699;270.842762526;-0.493774051;1.638488304;0.610318668;-0.026245461;0.010206636;0.000882732;13.896235586;0.000151494;0.00040336
3.915449288;1936.85841565;12.232572149;44.544567064;9.304854681;6724.35866187;266.637373638;-0.449053243;1.566828078;0.638232116;-0.026515308;0.010362988;0.000808953;14.579107578;0.000152529;0.0004295
3.977810287;2017.56084964;12.347210721;48.129287046;10.253022052;7039.60780268;262.510012832;-0.397811376;1.488563225;0.671788731;-0.026763798;0.010514545;0.000737803;15.26227157;0.000153482;0.000459305
4.034534346;2098.26328362;12.452831891;52.263439782;11.355457565;7354.80636009;258.45934973;-0.33946644;1.404198167;0.712150196;-0.026992743;0.010661565;0.000669219;15.945312694;0.00015436;0.000493679
4.08582553;2178.96571761;12.550080822;57.093322852;12.652443154;7669.78901082;254.484582762;-0.273230089;1.314202594;0.760917688;-0.027203539;0.010804283;0.000603131;16.627873615;0.000155169;0.000533836
4.131882686;2259.66815159;12.639523834;62.819835808;14.199410107;7984.38402482;250.584920911;-0.198059862;1.219035365;0.820320746;-0.027397416;0.010942914;0.000539475;17.309583084;0.000155913;0.000581449
4.172899485;2340.37058558;12.721661224;69.727636161;16.074990761;8298.42572525;246.759568923;-0.112555963;1.119134885;0.893547341;-0.027575457;0.011077654;0.000478187;17.990082933;0.000156596;0.000638884
4.209064402;2421.07301956;12.796936062;78.234340987;18.394630156;8611.75599389;243.007706999;-0.014807289;1.01491746;0.985301799;-0.027738622;0.011208685;0.000419202;18.669031325;0.000157221;0.000709613
4.240560649;2501.77545355;12.865743651;88.97896554;21.335053454;8924.22625108;239.328471012;0.097860209;0.906775654;1.102808611;-0.02788777;0.011336171;0.000362453;19.346107051;0.000157793;0.000798948
4.267566057;2582.47788753;12.928439888;102.991687652;25.18123504;9235.69969626;235.720939969;0.229316635;0.795076744;1.257740221;-0.02802367;0.011460266;0.000307874;20.021014378;0.000158315;0.000915457
4.290252945;2663.18032152;12.985348391;122.047936356;30.424368449;9546.05335777;232.184130519;0.385424844;0.680161612;1.470238811;-0.028147025;0.011581114;0.000255395;20.693487492;0.000158788;0.001073899
4.308787973;2743.8827555;13.036766508;149.491893654;37.989718468;9855.17982435;228.716997421;0.575641329;0.562344105;1.778270618;-0.028258479;0.011698846;0.000204945;21.363294248;0.000159215;0.001302081
4.32333201;2824.58518949;13.082970303;192.461368901;49.852219454;10162.9885952;225.318439018;0.816647004;0.441910899;2.262899609;-0.02835863;0.011813587;0.000156452;22.030239099;0.0001596;0.001659349
4.334040025;2905.28762348;13.124218587;269.397831895;71.114425274;10469.4070146;221.987306833;1.142182355;0.319121824;3.133599535;-0.02844804;0.011925453;0.000109842;22.69416512;0.000159943;0.002299034
4.341061001;2985.99005746;13.160756123;447.088886682;120.255795113;10774.3807883;218.722418386;1.638811927;0.194210642;5.149048433;-0.028527238;0.012034555;6.5041e-05;23.354955128;0.000160246;0.00377644
4.344537897;3066.69249145;13.192816095;1300.42202245;356.342028324;11077.8741085;215.522572544;2.697315164;0.067386191;14.83983567;-0.028596731;0.012140995;2.1974e-05;24.012531961;0.000160513;0.010871446
4.344607642;3147.39492543;13.220621972;-1444.87675119;-403.276414444;11379.8694285;212.386566756;nan;-0.061166131;-16.348917025;-0.028657003;0.012244872;-1.9434e-05;24.666857984;0.000160744;-0.011954237
4.341401172;3228.09735942;13.244388864;-465.667340928;-132.358770573;11680.3669419;209.313215675;nan;-0.191282632;-5.227866172;-0.028708521;0.012346281;-5.9256e-05;25.317933973;0.000160942;-0.003812637
4.335043511;3308.7997934;13.264324496;-277.93767472;-80.434444274;11979.3838242;206.301370802;nan;-0.32281938;-3.09770745;-0.028751733;0.012445312;-9.7564e-05;25.96579747;0.000161107;-0.002251766
4.325653886;3389.50222739;13.280629872;-198.243760775;-58.401216244;12276.9532875;203.349940776;nan;-0.455650112;-2.194666419;-0.028787076;0.012542049;-0.00013443;26.610520738;0.000161243;-0.001589154
4.313345886;3470.20466137;13.293499732;-154.148650689;-46.216501663;12573.1234991;200.457912052;nan;-0.589664026;-1.69588097;-0.028814973;0.012636575;-0.000169922;27.252208426;0.00016135;-0.001222527
4.298227652;3550.90709536;13.303122856;-126.145264883;-38.482890768;12867.9563976;197.624369658;nan;-0.72476351;-1.379760412;-0.028835832;0.01272897;-0.000204107;27.890995002;0.00016143;-0.000989694
4.28040209;3631.60952934;13.309682272;-106.778975956;-33.137770507;13161.526438;194.848517688;nan;-0.860861839;-1.161626588;-0.02885005;0.012819311;-0.000237047;28.527042043;0.000161485;-0.000828674
4.259967126;3712.31196333;13.313355407;-92.584933909;-29.222462146;13453.9192793;192.129699102;nan;-0.997880851;-1.002123649;-0.028858012;0.012907669;-0.000268803;29.160535394;0.000161515;-0.000710658
4.237015966;3793.01439731;13.314314204;-81.734004524;-26.230875857;13745.2304307;189.467414442;nan;-1.135748665;-0.880476492;-0.028860091;0.012994117;-0.000299432;29.791682234;0.000161523;-0.000620438
4.211637395;3873.7168313;13.312725226;-73.169526513;-23.870660152;14035.5638571;186.861338823;nan;-1.274397435;-0.784684567;-0.028856646;0.013078723;-0.000328986;30.420708067;0.00016151;-0.000549229
4.183916073;3954.41926529;13.308749744;-66.238561539;-21.961172579;14325.0305493;184.311336681;nan;-1.413761196;-0.707333037;-0.028848029;0.013161554;-0.000357514;31.047853618;0.000161477;-0.000491602
4.153932857;4035.12169927;13.302543832;-60.515964815;-20.384801941;14613.7470595;181.817473646;nan;-1.553773824;-0.643594315;-0.028834577;0.013242673;-0.000385062;31.673371669;0.000161425;-0.000444022
4.12176512;4115.82413326;13.294258436;-55.713073248;-19.061703311;14901.8340079;179.380024862;nan;-1.694367145;-0.590190858;-0.028816618;0.013322142;-0.000411671;32.297523823;0.000161356;-0.000404088
4.087487086;4196.52656724;13.284039449;-51.627051434;-17.935782635;15189.4145645;176.999479213;nan;-1.835469234;-0.54481981;-0.028794467;0.013400022;-0.000437378;32.920577221;0.000161271;-0.000370115
4.05117015;4277.22900123;13.272027756;-48.111232551;-16.966490364;15476.6129204;174.67653894;nan;-1.977002934;-0.505816144;-0.028768431;0.01347637;-0.000462216;33.542801226;0.000161172;-0.000340883
4.012883202;4357.93143521;13.258359269;-45.056956818;-16.123796294;15763.5527611;172.412114142;nan;-2.118884628;-0.471946413;-0.028738803;0.013551243;-0.000486213;34.164464119;0.000161058;-0.000315488
3.972692941;4438.6338692;13.243164935;-42.382022398;-15.384993951;16050.3557614;170.20731195;nan;-2.261023303;-0.442277618;-0.028705868;0.013624694;-0.000509396;34.785829839;0.000160932;-0.000293248
3.930664173;4519.33630318;13.22657073;-40.023100017;-14.732601634;16337.1401245;168.063420144;nan;-2.403319909;-0.41609109;-0.028669898;0.013696776;-0.000531786;35.40715482;0.000160794;-0.000273634
3.886860087;4600.03873717;13.208697626;-37.930609761;-14.152944664;16624.0191883;165.981885247;nan;-2.545667055;-0.392824348;-0.028631156;0.013767539;-0.000553401;36.028684964;0.000160645;-0.000256236
3.841342522;4680.74117115;13.189661548;-36.065175351;-13.635174054;16911.100122;163.964285304;nan;-2.687949026;-0.372030864;-0.028589894;0.013837032;-0.000574257;36.650652822;0.000160487;-0.000240726
3.79417219;4761.44360514;13.169573315;-34.395116784;-13.170572441;17198.4827376;162.012297552;nan;-2.83004214;-0.353351629;-0.02854635;0.013905301;-0.000594366;37.273275015;0.00016032;-0.000226841
3.74540889;4842.14603913;13.148538576;-32.894643231;-12.752053733;17486.2584365;160.127661604;nan;-2.971815422;-0.336494653;-0.028500756;0.013972392;-0.000613739;37.896749948;0.000160145;-0.000214365
3.695111676;4922.84847311;13.126657748;-31.54252831;-12.373796194;17774.5093096;158.312138699;nan;-3.113131593;-0.321219958;-0.028453327;0.014038347;-0.000632384;38.521255859;0.000159963;-0.000203123
3.643339002;5003.5509071;13.104025952;-30.321124109;-12.030969249;18063.3074053;156.567467859;nan;-3.253848332;-0.307328399;-0.02840427;0.014103209;-0.000650308;39.146949228;0.000159775;-0.000192968
3.590148826;5084.25334108;13.080732967;-29.215617222;-11.719527242;18352.7141746;154.895319753;nan;-3.393819798;-0.29465324;-0.02835378;0.014167016;-0.000667516;39.773963573;0.000159581;-0.000183776
3.53559869;5164.95577507;13.056863189;-28.213460435;-11.436051789;18642.7801021;153.297249337;nan;-3.532898363;-0.283053713;-0.02830204;0.014229807;-0.000684013;40.402408644;0.000159383;-0.000175444
3.479745753;5245.65820905;13.032495616;-27.303933678;-11.177629924;18933.5445225;151.774648239;nan;-3.670936531;-0.272410049;-0.028249221;0.014291618;-0.000699805;41.032370022;0.00015918;-0.000167881
3.422646797;5326.36064304;13.007703854;-26.477801399;-10.941758923;19225.0356214;150.32869811;nan;-3.807788986;-0.262619595;-0.028195482;0.014352484;-0.000714895;41.663909118;0.000158974;-0.000161012
3.364358208;5407.06307702;12.982556138;-25.727042638;-10.726271283;19517.2706164;148.960325991;nan;-3.943314731;-0.253593758;-0.028140972;0.014412437;-0.00072929;42.297063558;0.000158765;-0.00015477
