Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           CO2 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
4.6e-08;1e-06;-0.000482638;368.781484784;26.458853671;1.3936e-05;1757.15749451;20.173941874;2e-09;577339981.509;1.587e-06;0.002526874;0.001732082;4.6e-08;3.9696e-05;0.003114234
0.12735899;73.529411765;0.005245864;0.410109212;0.748977957;39.572158175;264.137673904;1.745883984;0.174490674;5.730965317;-1.7249e-05;0.00255334;0.002373073;0.130689668;3.9744e-05;5.1424e-05
0.348981391;147.058823529;0.010481267;0.678816051;0.892023866;109.775361915;290.91283606;0.901063851;0.40613736;2.462221154;-3.4463e-05;0.002577974;0.002761734;0.362284218;3.9787e-05;5.3658e-05
0.533496351;220.588235294;0.015706252;0.819963806;1.035433137;170.794593085;277.765894619;0.608632846;0.544094222;1.837916964;-5.1643e-05;0.002602579;0.00246656;0.563373187;3.9831e-05;5.4832e-05
0.711710872;294.117647059;0.02092086;0.879126326;1.085296039;231.870972564;274.823553142;0.350092725;0.704622751;1.419199137;-6.8789e-05;0.002627155;0.002395717;0.76472428;3.9874e-05;5.5324e-05
0.885807726;367.647058824;0.026125131;0.926466565;1.123796924;293.682418802;272.663020299;0.148739185;0.861793855;1.160370307;-8.5901e-05;0.002651703;0.002344079;0.968481283;3.9917e-05;5.5718e-05
1.056428414;441.176470588;0.031319107;0.970215022;1.158887747;356.413759803;270.74224674;-0.014017649;1.014116357;0.986080141;-0.000102979;0.002676223;0.002298664;1.17524702;3.996e-05;5.6081e-05
1.223846512;514.705882353;0.036502829;1.01293749;1.192924066;420.136890384;268.927022173;-0.14947797;1.161227888;0.861157409;-0.000120024;0.002700715;0.0022561;1.385256694;4.0004e-05;5.6437e-05
1.388207811;588.235294118;0.041676336;1.055689949;1.226848388;484.884672036;267.169380341;-0.264690927;1.303028183;0.767443109;-0.000137035;0.002725179;0.002215148;1.598618026;4.0047e-05;5.6792e-05
1.549603558;661.764705882;0.046839669;1.098992911;1.261115071;550.673378168;265.44839331;-0.36430098;1.439507413;0.694682078;-0.000154012;0.002749616;0.002175256;1.815384492;4.0089e-05;5.7152e-05
1.708098347;735.294117647;0.051992868;1.143142277;1.295976693;617.511227934;263.753678224;-0.451517755;1.570694306;0.636661122;-0.000170956;0.002774025;0.002136144;2.035583212;4.0132e-05;5.7519e-05
1.863742419;808.823529412;0.057135972;1.18832855;1.331591902;685.402145456;262.079599321;-0.528647683;1.696636366;0.589401489;-0.000187867;0.002798407;0.00209766;2.259227244;4.0175e-05;5.7895e-05
2.016577686;882.352941176;0.062269022;1.234688815;1.368071868;754.347600426;260.422889816;-0.597402001;1.817391081;0.550239302;-0.000204745;0.002822762;0.00205971;2.486321611;4.0218e-05;5.828e-05
