Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv;Cp;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;
9.3e-08;1e-06;-0.000438522;1542.4388402;26.894001942;5.7349e-05;nan;19.48001411;3e-09;288444747.877;7.13e-07;-0.075773284;0.003466868;9.3e-08
0.279784813;80.702433985;0.359549262;2.103715668;0.769670965;182.495079771;694.161380242;0.951187551;0.386282021;2.588782145;-0.000584519;0.017464683;0.004786498;0.297310056
0.772564131;161.404867971;0.713659678;3.605131799;0.916361528;508.390741626;697.533265022;0.101447075;0.903528997;1.106771341;-0.001160196;0.021148711;0.005597904;0.827959212
1.18331381;242.107301956;1.048633988;4.624875117;1.081693386;799.240175081;614.051131494;-0.184820412;1.203002376;0.831253553;-0.001704763;0.023340504;0.004968881;1.301279714
1.574565715;322.809735942;1.375669066;5.309317535;1.154740013;1098.11065225;564.330074779;-0.437062641;1.548153052;0.645930968;-0.002236424;0.02493201;0.004795869;1.787714276
1.957390336;403.512169927;1.691978892;5.905346156;1.207823958;1405.71529949;530.998752922;-0.639010713;1.894605642;0.527814326;-0.002750648;0.026192299;0.004695287;2.288350086
2.332407972;484.214603912;1.998553452;6.480915253;1.258129655;1722.89120501;506.810513507;-0.801608494;2.229123579;0.448606802;-0.003249046;0.027242467;0.004603586;2.80452648
2.700431529;564.917037898;2.295979669;7.042591706;1.306651805;2049.59410536;488.395332611;-0.937356639;2.5532234;0.391661772;-0.003732572;0.028147178;0.004519643;3.336173964
3.061900372;645.619471883;2.584670914;7.595826333;1.354550488;2385.60069619;473.822738072;-1.053120106;2.866581217;0.348847608;-0.004201897;0.028945044;0.004440048;3.882928985
3.417076833;726.321905869;2.864958395;8.143458575;1.402398372;2730.64061948;461.940915463;-1.153450155;3.169107985;0.315546206;-0.00465756;0.029660986;0.004363228;4.444351878
3.766146591;807.024339854;3.136885247;8.686719091;1.450467164;3084.40698423;452.030704089;-1.241533074;3.46091524;0.28894091;-0.005099631;0.030312029;0.004288489;5.019943913
4.109259881;887.726773839;3.401441108;9.22729957;1.498908005;3446.61665284;443.576051824;-1.319679309;3.742221087;0.267220984;-0.00552972;0.030910323;0.00421551;5.609245146
4.446550425;968.429207825;3.658169162;9.765173989;1.547807033;3817.00683108;436.277373427;-1.389616236;4.013309594;0.249170909;-0.005947082;0.031464855;0.004144143;6.211828815
4.778144814;1049.13164181;3.907188764;10.300537298;1.597188474;4195.27009959;429.89563842;-1.452669121;4.274508483;0.233945026;-0.006351913;0.031982456;0.00407433;6.827195682
5.104167115;1129.8340758;4.149530696;10.834525224;1.647071223;4581.14960777;424.229508335;-1.509876698;4.526172675;0.220937218;-0.006745888;0.032468437;0.004006051;7.454928763
5.42474091;1210.53650978;4.3853404;11.367466178;1.697477501;4974.45382868;419.157518925;-1.562068337;4.768674278;0.209701888;-0.007129244;0.032927021;0.003939306;8.094717296
5.739990352;1291.23894377;4.614014238;11.8988132;1.748411692;5374.97543421;414.605171516;-1.609914388;5.002382946;0.199904728;-0.007500999;0.033361621;0.003874095;8.74622483
6.050038778;1371.94137775;4.836806159;12.429716405;1.79985701;5782.46973658;410.463620065;-1.653965213;5.2276676;0.191289898;-0.007863191;0.033775034;0.003810416;9.409054175
6.355010069;1452.64381174;5.053510037;12.959945459;1.851803447;6196.74383699;406.684639845;-1.69468016;5.444904191;0.183657961;-0.008215486;0.034169578;0.003748272;10.082892348
6.655028133;1533.34624572;5.263751843;13.489039478;1.90423395;6617.59365499;403.232312068;-1.732444007;5.654456568;0.176851655;-0.008557276;0.034547203;0.003687658;10.767408167
6.950216024;1614.04867971;5.468460825;14.017955304;1.957146189;7044.86869396;400.049753924;-1.767581022;5.856669058;0.170745519;-0.008890072;0.034909557;0.003628558;11.462357529
7.240695039;1694.75111369;5.667573732;14.546628298;2.010535052;7478.41730111;397.110680715;-1.800367123;6.051868835;0.165238214;-0.009213769;0.035258058;0.003570948;12.167494424
7.526584484;1775.45354768;5.861837358;15.075593983;2.064368241;7918.02261499;394.374482197;-1.831042984;6.240391897;0.160246346;-0.009529583;0.035593922;0.003514816;12.882466847
7.808003393;1856.15598166;6.0507022;15.604295366;2.118637072;8363.56177404;391.835039148;-1.85981693;6.422560885;0.155701132;-0.009836621;0.035918209;0.003460141;13.607075587
8.08506804;1936.85841565;6.234838298;16.133250193;2.173318683;8814.85145585;389.461881768;-1.886868832;6.598674743;0.151545581;-0.010135971;0.036231845;0.003406896;14.341023102
8.357892955;2017.56084964;6.414034167;16.662065406;2.228382228;9271.72291884;387.245687715;-1.912361075;6.769052184;0.14773117;-0.010427289;0.036535641;0.003355067;15.084035588
8.626592214;2098.26328362;6.588612147;17.190969562;2.283807978;9734.05014424;385.169706127;-1.936435846;6.933993058;0.144217047;-0.010711101;0.036830319;0.003304634;15.835908664
8.891277036;2178.96571761;6.758803038;17.720086859;2.339578911;10201.6927645;383.220130655;-1.959215721;7.093761395;0.140968937;-0.01098778;0.037116518;0.003255564;16.596414563
9.152056021;2259.66815159;6.924724732;18.249359738;2.395664902;10674.511156;381.386985242;-1.98081469;7.248645983;0.137956799;-0.011257518;0.037394808;0.003207837;17.365326769
