Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
8.1e-08;1e-06;-0.000358919;1197.38707244;27.23157252;4.3968e-05;4077.79298685;19.624653323;3e-09;333333258.358;6.67e-07;0.004474171;0.003000001;8.2e-08;5.6424e-05;0.010020371
0.242107435;80.702433985;0.692700996;2.137270937;0.805835322;144.336588878;413.716612813;1.09795384;0.333552889;2.998025303;-0.001286998;0.004694113;0.004133121;0.2687887;6.2186e-05;8.2511e-05
0.667105855;161.404867971;1.343241903;3.813742249;0.978161342;406.87907895;462.217363694;0.25578806;0.774306058;1.291478983;-0.002495665;0.00492283;0.004797291;0.757396253;6.7595e-05;9.645e-05
1.016413492;242.107301956;1.945372099;5.148216796;1.191322563;649.885075386;440.283577505;-0.015006254;1.015119414;0.985105778;-0.003614388;0.00512648;0.004192849;1.209334661;7.2602e-05;0.000107546
1.34385213;322.809735942;2.510728517;6.183081375;1.307629165;905.292504982;432.585245605;-0.253178281;1.288112903;0.776329464;-0.004664787;0.005327522;0.003990316;1.684374;7.7302e-05;0.00011615
1.660469944;403.512169927;3.040548746;7.116346434;1.400742871;1172.55819388;427.405519168;-0.442981713;1.557343855;0.642118949;-0.005649163;0.005523008;0.003859472;2.181438303;8.1707e-05;0.00012391
1.966789672;484.214603912;3.538016099;8.017066633;1.49219382;1451.63532725;422.551498259;-0.593158518;1.809695353;0.552579194;-0.006573428;0.005713095;0.003737383;2.700416221;8.5843e-05;0.000131399
2.263701728;564.917037898;4.006227651;8.89139837;1.582515429;1741.83208314;418.086540786;-0.71656589;2.047390161;0.48842669;-0.007443338;0.00589809;0.003624232;3.240026519;8.9736e-05;0.000138668
2.55175829;645.619471883;4.447689164;9.746150526;1.673069005;2042.34913858;413.888330047;-0.820021433;2.270548503;0.440422215;-0.008263547;0.00607825;0.003516853;3.798784325;9.3407e-05;0.000145775
2.831338854;726.321905869;4.864505084;10.585785319;1.764619107;2352.41468907;409.887585794;-0.908030205;2.479433744;0.403317896;-0.009037967;0.006253804;0.003413684;4.37525616;9.6873e-05;0.000152756
3.102743566;807.024339854;5.258512946;11.413496597;1.857610265;2671.31034011;406.045811981;-0.983748238;2.674461998;0.373906977;-0.009770011;0.006424961;0.003313979;4.968108062;0.000100148;0.000159638
3.366231253;887.726773839;5.631354403;12.231869618;1.952347387;2998.37928304;402.339011997;-1.049460866;2.856110877;0.350126463;-0.010462729;0.006591918;0.003217331;5.576120606;0.000103248;0.000166443
3.622036453;968.429207825;5.984516654;13.04317533;2.049070565;3333.02969182;398.751149525;-1.106871836;3.024881256;0.33059149;-0.011118883;0.00675486;0.003123492;6.198195145;0.000106185;0.000173188
3.870378129;1049.13164181;6.319357726;13.849498628;2.147986173;3674.73302897;395.27111504;-1.15728439;3.181282412;0.314338644;-0.011740999;0.006913963;0.003032301;6.833350633;0.000108969;0.000179892
4.111464516;1129.8340758;6.637122225;14.652793234;2.249280652;4023.01843663;391.890994969;-1.201717679;3.325824719;0.300677301;-0.012331387;0.007069398;0.00294364;7.480713192;0.000111611;0.000186571
4.345495946;1210.53650978;6.938952003;15.454904572;2.353127083;4377.46523451;388.604976249;-1.240983902;3.459015122;0.289099632;-0.012892169;0.007221327;0.002857423;8.139502164;0.00011412;0.00019324
4.572666533;1291.23894377;7.225894466;16.25758051;2.459688784;4737.69519391;385.408626478;-1.275740883;3.58135379;0.279224019;-0.013425291;0.007369903;0.002773579;8.809015751;0.000116506;0.000199914
4.79316517;1371.94137775;7.498911381;17.06248012;2.56912167;5103.36556231;382.298412736;-1.306528903;3.693331524;0.270758255;-0.013932541;0.007515273;0.002692048;9.488618051;0.000118776;0.000206607
5.007176124;1452.64381174;7.758881683;17.871176187;2.681575964;5474.16314183;379.271418204;-1.333797141;3.795427833;0.263474908;-0.01441555;0.007657576;0.002612773;10.177728052;0.000120938;0.00021333
5.214879374;1533.34624572;8.006613766;18.685167871;2.797197587;5849.79949779;376.325113199;-1.35792307;3.888109578;0.257194397;-0.014875822;0.007796943;0.002535702;10.875810727;0.000122997;0.000220098
5.416450816;1614.04867971;8.24284917;19.505884835;2.916129148;6230.00716085;373.457250951;-1.379227009;3.971830253;0.251773096;-0.015314734;0.007933496;0.002460787;11.582369974;0.000124962;0.000226922
5.612062399;1694.75111369;8.468269107;20.334693224;3.038510498;6614.53648254;370.665791701;-1.397983249;4.047029881;0.24709479;-0.015733551;0.008067352;0.002387979;12.29694278;0.000126836;0.000233813
5.801882233;1775.45354768;8.683500051;21.172900313;3.164478987;7003.15312612;367.948859323;-1.414428667;4.114135252;0.243064445;-0.016133437;0.008198619;0.002317231;13.019094553;0.000128625;0.000240783
5.986074695;1856.15598166;8.889118882;22.021758297;3.294169497;7395.63608224;365.30471609;-1.42876949;4.173560424;0.239603575;-0.016515465;0.008327399;0.002248497;13.748415441;0.000130335;0.00024784
6.164800531;1936.85841565;9.085657396;22.882466854;3.427714278;7791.77604194;362.7317468;-1.441186659;4.225707317;0.236646773;-0.016880622;0.008453788;0.002181733;14.484517305;0.000131969;0.000254997
6.338216971;2017.56084964;9.273606309;23.75617472;3.565242629;8191.37406207;360.228447845;-1.45184011;4.270966336;0.23413905;-0.017229821;0.008577875;0.002116896;15.227031248;0.000133532;0.000262261
6.506477838;2098.26328362;9.453418278;24.643980438;3.706880517;8594.24065358;357.793425528;-1.460872237;4.309716982;0.232033798;-0.017563901;0.008699745;0.002053945;15.975605913;0.000135027;0.000269643
6.669733662;2178.96571761;9.625511839;25.54693223;3.852749861;9000.19480933;355.425385617;-1.468410735;4.342328542;0.230291188;-0.017883641;0.008819476;0.001992839;16.729905687;0.000136458;0.00027715
6.828131804;2259.66815159;9.790273688;26.466027464;4.002968035;9409.06341819;353.123129366;-1.474570873;4.369160446;0.228876923;-0.018189758;0.008937143;0.001933541;17.489609607;0.000137828;0.000284792
6.981816551;2340.37058558;9.94806622;27.402225729;4.157649234;9820.68106292;350.885484472;-1.479456922;4.390560616;0.227761347;-0.018482928;0.009052816;0.001876011;18.254410983;0.00013914;0.000292576
7.130929088;2421.07301956;10.099227515;28.356364992;4.31688482;10234.8894601;348.711697289;-1.483168166;4.406885333;0.226917636;-0.018763777;0.00916656;0.00182022;19.024016397;0.000140396;0.000300509
7.275608907;2501.77545355;10.244039583;29.329348307;4.480795379;10651.5372165;346.600516242;-1.485787683;4.418444376;0.226323999;-0.019032829;0.009278439;0.001766123;19.798145144;0.0001416;0.000308599
7.415990015;2582.47788753;10.383098488;30.322538785;4.649535953;11070.4783555;344.548232179;-1.487383516;4.425501105;0.225963112;-0.019291192;0.00938851;0.001713665;20.576526497;0.000142757;0.000316857
7.552202726;2663.18032152;10.516243133;31.335826997;4.823085188;11491.5961355;342.558833747;-1.488056787;4.428481671;0.225811028;-0.019538567;0.00949683;0.001662855;21.358944349;0.000143864;0.000325282
7.684382844;2743.8827555;10.643227673;32.369084893;5.001472981;11914.7019582;340.63355666;-1.48788148;4.427705392;0.225850618;-0.019774497;0.009603451;0.001613664;22.145048889;0.000144919;0.000333873
7.812655984;2824.58518949;10.765798122;33.425382602;5.184958119;12339.7316873;338.761592617;-1.486890209;4.423318511;0.226074608;-0.020002226;0.009708423;0.001566006;22.934721227;0.000145939;0.000342655
7.937143902;2905.28762348;10.882833858;34.503479263;5.373501426;12766.5437527;336.950704885;-1.48516337;4.415686744;0.22646534;-0.020219672;0.009811794;0.001519879;23.727699012;0.000146912;0.000351619
8.057971914;2985.99005746;10.995255626;35.604349157;5.56710361;13195.0094718;335.196492807;-1.48276686;4.405117176;0.227008717;-0.020428545;0.009913608;0.001475262;24.523743732;0.000147846;0.000360772
8.175258343;3066.69249145;11.102984313;36.728709244;5.765901596;13625.0843264;333.49962803;-1.479742579;4.391814989;0.227696295;-0.020628698;0.01001391;0.001432102;25.322773055;0.000148742;0.000370121
8.289120072;3147.39492543;11.206272739;37.87661352;5.969858612;14056.6094099;331.858653511;-1.476150031;4.376065493;0.228515776;-0.020820602;0.01011274;0.001390377;26.124492272;0.000149601;0.000379665
8.399671959;3228.09735942;11.305272063;39.048391016;6.178988202;14489.5179162;330.273456711;-1.472040982;4.358120917;0.22945669;-0.021004537;0.010210139;0.001350059;26.928777729;0.000150424;0.000389408
8.507026117;3308.7997934;11.400177801;40.244338501;6.39329802;14923.724375;328.743057525;-1.46746188;4.338210258;0.230509805;-0.021180867;0.010306144;0.001311113;27.735471054;0.000151213;0.000399351
8.611291971;3389.50222739;11.491141952;41.464585469;6.612768283;15359.1513849;327.266852447;-1.462459412;4.316562692;0.231665812;-0.021349873;0.010400791;0.001273509;28.544428864;0.000151969;0.000409497
8.712576722;3470.20466137;11.57831977;42.709156637;6.837356249;15795.7280206;325.844237962;-1.457079453;4.293402118;0.232915523;-0.021511844;0.010494116;0.001237219;29.355519801;0.000152694;0.000419845
8.810985093;3550.90709536;11.661858814;43.978005741;7.067006446;16233.3892957;324.474552665;-1.451365454;4.268939578;0.234250212;-0.021667055;0.010586152;0.001202211;30.168623516;0.000153389;0.000430395
8.90661943;3631.60952934;11.741899673;45.270965749;7.301640066;16672.0751969;323.157154252;-1.445359975;4.243379379;0.235661229;-0.021815766;0.010676932;0.001168457;30.983628888;0.000154054;0.000441145
8.999579732;3712.31196333;11.81857475;46.587762696;7.541156015;17111.7361411;321.891490641;-1.439104769;4.21691901;0.237139959;-0.021958224;0.010766487;0.001135928;31.80044416;0.000154692;0.000452093
9.089963735;3793.01439731;11.892021876;47.928058084;7.785438443;17552.3300544;320.67690801;-1.432639558;4.189743679;0.238678085;-0.022094684;0.010854848;0.001104595;32.618991506;0.000155303;0.000463237
9.177866697;3873.7168313;11.962380172;49.291130189;8.034306971;17993.7819937;319.512432507;-1.426006088;4.162043118;0.240266612;-0.022225406;0.010942044;0.001074431;33.439132038;0.000155888;0.00047457
9.263382198;3954.41926529;12.02968929;50.676488735;8.28762675;18436.0845416;318.398056531;-1.41923972;4.133976264;0.241897857;-0.022350462;0.011028102;0.001045407;34.260852271;0.000156447;0.000486089
