Defined Configuration:----------------------
Number of components: 1 
Equation of State:    CPA+RG 
Mixing Rule:          VdW1f 
Components:           Methanol 
Feed Composition:     [0.5, 0.5] 
Association Rule:     2B 
Combining Rule:       CR-1 
============================================
P(MPa);rho(mol/m3);Cv_res;Cp_res;alfa;uJT;w;lnkT;inv_kT;kT;d2AdT2;dAdT;dPdrho;dPdT;Cv;Cp
7.3e-08;1e-06;-2e-09;0.002788669;0.038307292;6.9e-08;2438.12316734;19.422916731;4e-09;272436667.226;0.0;-0.00011465;0.003670578;0.0;5.4963e-05;0.002851949
0.236979723;64.561947188;2.599e-06;9.459e-06;0.001742971;-0.027487843;414.739062167;1.26732573;0.281583647;3.551342602;-5e-09;3.5006e-05;0.004361449;0.000490792;5.7564e-05;7.2738e-05
0.563167362;129.123894377;5.009e-06;1.5708e-05;0.002192095;0.074910356;420.440466468;0.588274356;0.555284682;1.800878057;-1e-08;4.1164e-05;0.004300402;0.001217237;5.9974e-05;7.8987e-05
0.792264406;193.685841565;7.249e-06;1.9135e-05;0.002450716;0.19900175;397.534747227;0.300651078;0.740336047;1.350737957;-1.4e-08;4.492e-05;0.003822355;0.001814353;6.2215e-05;8.2414e-05
1.056724726;258.247788753;9.336e-06;2.2027e-05;0.002499699;0.298022424;403.042941166;-0.013047513;1.013133003;0.987037237;-1.8e-08;4.7684e-05;0.003923104;0.002532528;6.4301e-05;8.5307e-05
1.298830907;322.809735942;1.1283e-05;2.5355e-05;0.002694576;0.477376173;395.363649683;-0.189287047;1.208387766;0.827548927;-2.2e-08;4.9901e-05;0.003743344;0.003256093;6.6249e-05;8.8635e-05
1.540079833;387.37168313;1.3104e-05;2.8296e-05;0.002825684;0.659028557;392.824104231;-0.353191353;1.423603529;0.702442766;-2.5e-08;5.1767e-05;0.003675033;0.004022653;6.807e-05;9.1576e-05
1.773365417;451.933630318;1.481e-05;3.1266e-05;0.002983198;0.87883185;388.640440743;-0.478763646;1.614077596;0.6195489;-2.9e-08;5.3388e-05;0.003571493;0.004815113;6.9775e-05;9.4545e-05
2.00124486;516.495577507;1.641e-05;3.4104e-05;0.003132326;1.118482447;385.139943428;-0.587292006;1.799109835;0.555830434;-3.2e-08;5.4828e-05;0.003483302;0.005635398;7.1375e-05;9.7384e-05
2.223142875;581.057524695;1.7913e-05;3.6885e-05;0.003285953;1.382774928;381.547530748;-0.679021272;1.971946788;0.507113075;-3.5e-08;5.6127e-05;0.00339372;0.006479724;7.2878e-05;0.000100164
2.439455258;645.619471883;1.9328e-05;3.9593e-05;0.003439963;1.667833067;378.09807847;-0.758758702;2.135623629;0.468247301;-3.7e-08;5.7314e-05;0.003307867;0.007346466;7.4293e-05;0.000102873
2.650267601;710.181419072;2.066e-05;4.2245e-05;0.003596094;1.973165818;374.708643678;-0.828381239;2.289609409;0.436755717;-4e-08;5.8408e-05;0.003223978;0.008233651;7.5625e-05;0.000105525
2.855747878;774.74336626;2.1917e-05;4.4846e-05;0.003754127;2.297281285;371.395891711;-0.889769488;2.434568391;0.410750425;-4.2e-08;5.9426e-05;0.003142419;0.009139679;7.6882e-05;0.000108125
3.056029;839.305313448;2.3104e-05;4.7402e-05;0.003914484;2.639186837;368.147345454;-0.944189372;2.570728628;0.388994773;-4.5e-08;6.0378e-05;0.003062924;0.010063075;7.8069e-05;0.000110682
3.25124459;903.867260637;2.4226e-05;4.9922e-05;0.004077379;2.99786325;364.960268508;-0.992670701;2.698431561;0.370585645;-4.7e-08;6.1273e-05;0.002985429;0.011002528;7.9191e-05;0.000113202
3.441519223;968.429207825;2.5288e-05;5.241e-05;0.004243097;3.372421198;361.829857589;-1.036011634;2.817955533;0.354867204;-4.9e-08;6.2119e-05;0.002909821;0.011956859;8.0253e-05;0.00011569
3.626971994;1032.99115501;2.6294e-05;5.4874e-05;0.004411904;3.762036513;358.752615421;-1.074857464;2.9295753;0.341346406;-5.1e-08;6.2921e-05;0.002836012;0.012925006;8.1259e-05;0.000118153
3.807716135;1097.5531022;2.7248e-05;5.7317e-05;0.004584079;4.165958625;355.725250415;-1.109732101;3.033545603;0.329647261;-5.3e-08;6.3684e-05;0.002763917;0.013906013;8.2213e-05;0.000120597
3.983859712;1162.11504939;2.8153e-05;5.9747e-05;0.004759903;4.583497467;352.744910094;-1.141067634;3.130108392;0.319477754;-5.4e-08;6.4413e-05;0.002693458;0.014899012;8.3118e-05;0.000123027
4.155505956;1226.67699658;2.9013e-05;6.2168e-05;0.004939667;5.014018496;349.809040922;-1.169223713;3.219492419;0.310607969;-5.6e-08;6.511e-05;0.002624564;0.015903221;8.3978e-05;0.000125448
4.322753651;1291.23894377;2.983e-05;6.4585e-05;0.005123672;5.456936362;346.915369279;-1.194502593;3.301914967;0.302854559;-5.8e-08;6.5779e-05;0.002557168;0.016917928;8.4795e-05;0.000127865
