467;3.582;17614;5.68E-05;14.785;14.989;36.65;103.07;159.45;484.1;0.47316;undefined;undefined;0.0052433;liquid
467.1;3.5889;17606;5.68E-05;14.8;15.004;36.682;103.1;159.58;483.58;0.47501;undefined;undefined;0.0052309;liquid
467.2;3.5958;17599;5.68E-05;14.815;15.02;36.714;103.12;159.72;483.06;0.47687;undefined;undefined;0.0052184;liquid
467.3;3.6028;17592;5.68E-05;14.83;15.035;36.746;103.15;159.86;482.54;0.47873;undefined;undefined;0.0052059;liquid
467.4;3.6097;17584;5.69E-05;14.845;15.051;36.778;103.17;160;482.02;0.4806;undefined;undefined;0.0051934;liquid
467.5;3.6167;17577;5.69E-05;14.86;15.066;36.811;103.2;160.14;481.5;0.48247;undefined;undefined;0.005181;liquid
467.6;3.6237;17569;5.69E-05;14.875;15.082;36.843;103.23;160.28;480.98;0.48436;undefined;undefined;0.0051685;liquid
467.7;3.6307;17562;5.69E-05;14.89;15.097;36.875;103.25;160.42;480.46;0.48625;undefined;undefined;0.005156;liquid
467.8;3.6377;17554;5.70E-05;14.905;15.112;36.907;103.28;160.56;479.94;0.48814;undefined;undefined;0.0051435;liquid
467.9;3.6447;17547;5.70E-05;14.92;15.128;36.94;103.3;160.7;479.42;0.49005;undefined;undefined;0.005131;liquid
468;3.6517;17540;5.70E-05;14.935;15.144;36.972;103.33;160.85;478.9;0.49196;undefined;undefined;0.0051186;liquid
468.1;3.6587;17532;5.70E-05;14.95;15.159;37.004;103.35;160.99;478.38;0.49388;undefined;undefined;0.0051061;liquid
468.2;3.6658;17525;5.71E-05;14.965;15.175;37.037;103.38;161.13;477.86;0.49581;undefined;undefined;0.0050936;liquid
468.3;3.6728;17517;5.71E-05;14.98;15.19;37.069;103.4;161.28;477.33;0.49774;undefined;undefined;0.0050811;liquid
468.4;3.6799;17510;5.71E-05;14.996;15.206;37.102;103.43;161.42;476.81;0.49969;undefined;undefined;0.0050686;liquid
468.5;3.6869;17502;5.71E-05;15.011;15.221;37.134;103.46;161.57;476.29;0.50164;undefined;undefined;0.0050561;liquid
468.6;3.694;17495;5.72E-05;15.026;15.237;37.166;103.48;161.71;475.76;0.50359;undefined;undefined;0.0050437;liquid
468.7;3.7011;17487;5.72E-05;15.041;15.253;37.199;103.51;161.86;475.24;0.50556;undefined;undefined;0.0050312;liquid
468.8;3.7082;17480;5.72E-05;15.056;15.268;37.231;103.53;162;474.71;0.50753;undefined;undefined;0.0050187;liquid
468.9;3.7153;17472;5.72E-05;15.071;15.284;37.264;103.56;162.15;474.19;0.50951;undefined;undefined;0.0050062;liquid
469;3.7224;17464;5.73E-05;15.086;15.299;37.296;103.58;162.3;473.66;0.5115;undefined;undefined;0.0049937;liquid
469.1;3.7295;17457;5.73E-05;15.101;15.315;37.329;103.61;162.45;473.14;0.5135;undefined;undefined;0.0049812;liquid
469.2;3.7367;17449;5.73E-05;15.117;15.331;37.361;103.64;162.6;472.61;0.51551;undefined;undefined;0.0049687;liquid
469.3;3.7438;17442;5.73E-05;15.132;15.346;37.394;103.66;162.75;472.08;0.51752;undefined;undefined;0.0049563;liquid
469.4;3.751;17434;5.74E-05;15.147;15.362;37.426;103.69;162.9;471.55;0.51954;undefined;undefined;0.0049438;liquid
469.5;3.7582;17426;5.74E-05;15.162;15.378;37.459;103.71;163.05;471.02;0.52157;undefined;undefined;0.0049313;liquid
469.6;3.7653;17419;5.74E-05;15.177;15.393;37.491;103.74;163.2;470.5;0.52361;undefined;undefined;0.0049188;liquid
469.7;3.7725;17411;5.74E-05;15.192;15.409;37.524;103.77;163.35;469.97;0.52565;undefined;undefined;0.0049063;liquid
469.8;3.7797;17404;5.75E-05;15.208;15.425;37.556;103.79;163.5;469.44;0.52771;undefined;undefined;0.0048938;liquid
469.9;3.7869;17396;5.75E-05;15.223;15.441;37.589;103.82;163.65;468.91;0.52977;undefined;undefined;0.0048813;liquid
470;3.7942;17388;5.75E-05;15.238;15.456;37.622;103.84;163.81;468.37;0.53184;undefined;undefined;0.0048688;liquid
470.1;3.8014;17380;5.75E-05;15.253;15.472;37.654;103.87;163.96;467.84;0.53392;undefined;undefined;0.0048563;liquid
470.2;3.8086;17373;5.76E-05;15.269;15.488;37.687;103.9;164.12;467.31;0.53601;undefined;undefined;0.0048438;liquid
470.3;3.8159;17365;5.76E-05;15.284;15.504;37.72;103.92;164.27;466.78;0.53811;undefined;undefined;0.0048314;liquid
470.4;3.8232;17357;5.76E-05;15.299;15.519;37.752;103.95;164.43;466.24;0.54021;undefined;undefined;0.0048189;liquid
470.5;3.8304;17350;5.76E-05;15.314;15.535;37.785;103.98;164.59;465.71;0.54233;undefined;undefined;0.0048064;liquid
470.6;3.8377;17342;5.77E-05;15.33;15.551;37.818;104;164.74;465.18;0.54445;undefined;undefined;0.0047939;liquid
470.7;3.845;17334;5.77E-05;15.345;15.567;37.85;104.03;164.9;464.64;0.54658;undefined;undefined;0.0047814;liquid
470.8;3.8523;17326;5.77E-05;15.36;15.583;37.883;104.06;165.06;464.11;0.54872;undefined;undefined;0.0047689;liquid
470.9;3.8596;17319;5.77E-05;15.376;15.599;37.916;104.08;165.22;463.57;0.55087;undefined;undefined;0.0047564;liquid
471;3.867;17311;5.78E-05;15.391;15.614;37.949;104.11;165.38;463.04;0.55303;undefined;undefined;0.0047439;liquid
471.1;3.8743;17303;5.78E-05;15.406;15.63;37.982;104.13;165.54;462.5;0.5552;undefined;undefined;0.0047314;liquid
471.2;3.8816;17295;5.78E-05;15.422;15.646;38.014;104.16;165.7;461.96;0.55737;undefined;undefined;0.0047189;liquid
471.3;3.889;17287;5.78E-05;15.437;15.662;38.047;104.19;165.86;461.42;0.55956;undefined;undefined;0.0047064;liquid
471.4;3.8964;17279;5.79E-05;15.452;15.678;38.08;104.21;166.03;460.89;0.56176;undefined;undefined;0.004694;liquid
471.5;3.9037;17272;5.79E-05;15.468;15.694;38.113;104.24;166.19;460.35;0.56396;undefined;undefined;0.0046815;liquid
471.6;3.9111;17264;5.79E-05;15.483;15.71;38.146;104.27;166.36;459.81;0.56618;undefined;undefined;0.004669;liquid
471.7;3.9185;17256;5.80E-05;15.499;15.726;38.179;104.29;166.52;459.27;0.5684;undefined;undefined;0.0046565;liquid
471.8;3.9259;17248;5.80E-05;15.514;15.742;38.212;104.32;166.69;458.73;0.57063;undefined;undefined;0.004644;liquid
471.9;3.9334;17240;5.80E-05;15.53;15.758;38.244;104.35;166.85;458.19;0.57288;undefined;undefined;0.0046315;liquid
472;3.9408;17232;5.80E-05;15.545;15.774;38.277;104.37;167.02;457.64;0.57513;undefined;undefined;0.004619;liquid
472.1;3.9482;17224;5.81E-05;15.56;15.79;38.31;104.4;167.19;457.1;0.57739;undefined;undefined;0.0046065;liquid
472.2;3.9557;17216;5.81E-05;15.576;15.806;38.343;104.43;167.36;456.56;0.57967;undefined;undefined;0.004594;liquid
472.3;3.9631;17208;5.81E-05;15.591;15.822;38.376;104.46;167.53;456.01;0.58195;undefined;undefined;0.0045815;liquid
472.4;3.9706;17200;5.81E-05;15.607;15.838;38.409;104.48;167.7;455.47;0.58424;undefined;undefined;0.004569;liquid
472.5;3.9781;17192;5.82E-05;15.622;15.854;38.442;104.51;167.87;454.93;0.58654;undefined;undefined;0.0045565;liquid
472.6;3.9856;17184;5.82E-05;15.638;15.87;38.475;104.54;168.04;454.38;0.58886;undefined;undefined;0.0045441;liquid
472.7;3.9931;17176;5.82E-05;15.653;15.886;38.509;104.56;168.21;453.84;0.59118;undefined;undefined;0.0045316;liquid
472.8;4.0006;17168;5.82E-05;15.669;15.902;38.542;104.59;168.38;453.29;0.59351;undefined;undefined;0.0045191;liquid
472.9;4.0082;17160;5.83E-05;15.684;15.918;38.575;104.62;168.56;452.74;0.59586;undefined;undefined;0.0045066;liquid
473;4.0157;17152;5.83E-05;15.7;15.934;38.608;104.64;168.73;452.19;0.59821;undefined;undefined;0.0044941;liquid
473.1;4.0232;17144;5.83E-05;15.716;15.95;38.641;104.67;168.91;451.65;0.60058;undefined;undefined;0.0044816;liquid
473.2;4.0308;17136;5.84E-05;15.731;15.966;38.674;104.7;169.08;451.1;0.60295;undefined;undefined;0.0044691;liquid
473.3;4.0384;17128;5.84E-05;15.747;15.983;38.707;104.73;169.26;450.55;0.60534;undefined;undefined;0.0044566;liquid
473.4;4.046;17120;5.84E-05;15.762;15.999;38.741;104.75;169.44;450;0.60774;undefined;undefined;0.0044441;liquid
473.5;4.0535;17112;5.84E-05;15.778;16.015;38.774;104.78;169.62;449.45;0.61014;undefined;undefined;0.0044316;liquid
473.6;4.0612;17104;5.85E-05;15.794;16.031;38.807;104.81;169.8;448.9;0.61256;undefined;undefined;0.0044192;liquid
473.7;4.0688;17096;5.85E-05;15.809;16.047;38.84;104.84;169.98;448.34;0.61499;undefined;undefined;0.0044067;liquid
473.8;4.0764;17088;5.85E-05;15.825;16.063;38.874;104.86;170.16;447.79;0.61743;undefined;undefined;0.0043942;liquid
473.9;4.084;17079;5.86E-05;15.841;16.08;38.907;104.89;170.34;447.24;0.61989;undefined;undefined;0.0043817;liquid
474;4.0917;17071;5.86E-05;15.856;16.096;38.94;104.92;170.52;446.68;0.62235;undefined;undefined;0.0043692;liquid
474.1;4.0993;17063;5.86E-05;15.872;16.112;38.973;104.95;170.71;446.13;0.62482;undefined;undefined;0.0043567;liquid
