256.3;0.001291716;4.95E-09;25979.42988;5107865.705
269.12;0.003038699;8.59E-09;25919.89509;449555.6651
281.93;0.006497055;2.80E-07;25466.66529;1069819.948
294.75;0.013656475;4.13E-06;25577.22606;4589159.41
307.56;0.027847238;4.94E-06;24751.54639;1126530.532
320.38;0.049993532;5.66E-06;22634.57155;11934689.42
333.19;0.082509872;4.22E-05;24025.37195;3691990.098
346;0.1373928;9.95E-05;23780.53728;697620.9978
358.82;0.22228564;0.000337053;22644.59261;2867368.199
371.63;0.343376145;4.12E-05;22926.64901;3078571.954
384.45;0.512770841;0.005554523;22664.00015;5981919.925
397.26;0.719179306;0.007422935;21543.7902;265533.426
410.08;1.009045808;0.004518398;20320.32118;1162572.039
422.89;1.440843035;0.007786297;20283.79785;6221200.55
435.71;1.954119439;0.021533554;19191.83978;1931973.47
